n,B,G,base_p,rate_mode,utility_mode,V_laminar,V_opt_en_arbol_practico,V_greedy_laminar,V_rollout_laminar,costo_arbol,costo_miopia,producto
5,3,3,0.5,beta_bimodal,log_uniform,2.1749747428945043,2.1087808208273007,2.1087808208273007,2.1087808208273007,0.9695656594250325,1.0,0.9695656594250325
6,2,2,0.5,homogeneous,flat,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,2,2,0.5,homogeneous,log_uniform,1.735743824975463,1.7357438249754633,1.735743824975463,1.735743824975463,1.0000000000000002,0.9999999999999999,1.0
6,2,2,0.5,homogeneous,log_uniform,1.6763155002880712,1.6763155002880712,1.6763155002880712,1.6763155002880712,1.0,1.0,1.0
6,2,2,0.5,homogeneous,log_uniform,1.603198830137735,1.603198830137735,1.603198830137735,1.603198830137735,1.0,1.0,1.0
6,2,2,0.5,beta_bimodal,flat,2.1894087081932336,2.1894087081932336,2.1894087081932336,2.1894087081932336,1.0,1.0,1.0
6,2,2,0.5,beta_bimodal,flat,2.413084561937875,2.413084561937875,2.413084561937875,2.413084561937875,1.0,1.0,1.0
6,2,2,0.5,beta_bimodal,flat,2.573485679961099,2.573485679961099,2.573485679961099,2.573485679961099,1.0,1.0,1.0
6,2,2,0.5,beta_bimodal,log_uniform,2.643966263539481,2.448620102394324,2.3976543582615704,2.448620102394324,0.9261162429192092,0.9791859324838026,0.9068399969112417
6,2,2,0.5,beta_bimodal,log_uniform,3.037250168556038,2.8218814229845104,2.753789886111892,2.8218814229845104,0.9290908770699262,0.975870163672362,0.9066720662727273
6,2,2,0.5,beta_bimodal,log_uniform,2.337651961240898,2.3245889623932254,2.2699625040080744,2.3245889623932254,0.9944119145774213,0.9765005946131174,0.9710438258752205
6,2,3,0.5,homogeneous,flat,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,2,3,0.5,homogeneous,log_uniform,1.6646317940851982,1.6646317940851982,1.6646317940851982,1.6646317940851982,1.0,1.0,1.0
6,2,3,0.5,homogeneous,log_uniform,1.5876496419381727,1.5876496419381727,1.5876496419381725,1.5876496419381727,1.0,0.9999999999999999,0.9999999999999999
6,2,3,0.5,homogeneous,log_uniform,1.804131564886518,1.804131564886518,1.804131564886518,1.804131564886518,1.0,1.0,1.0
6,2,3,0.5,beta_bimodal,flat,2.2986090767746195,2.096271133330021,2.096271133330021,2.096271133330021,0.9119737473026441,1.0,0.9119737473026441
6,2,3,0.5,beta_bimodal,flat,2.2422165392336577,1.870300922790568,1.870300922790568,1.870300922790568,0.834130375039423,1.0,0.834130375039423
6,2,3,0.5,beta_bimodal,flat,2.870971821398935,2.8544893469658184,2.8544893469658184,2.8544893469658184,0.99425892155741,1.0,0.99425892155741
6,2,3,0.5,beta_bimodal,log_uniform,1.9730230843988368,1.606341818976845,1.606341818976845,1.606341818976845,0.8141525721004342,1.0,0.8141525721004342
6,2,3,0.5,beta_bimodal,log_uniform,1.6351970207993998,1.6351970207993998,1.541832631076929,1.6351970207993998,1.0,0.9429032779934814,0.9429032779934814
6,2,3,0.5,beta_bimodal,log_uniform,2.9753373906956826,2.9753373906956826,2.9753373906956826,2.9753373906956826,1.0,1.0,1.0
6,3,2,0.5,homogeneous,flat,1.625,1.625,1.5,1.625,1.0,0.9230769230769231,0.9230769230769231
6,3,2,0.5,homogeneous,log_uniform,2.4440841060344267,2.4440841060344267,2.4440841060344267,2.4440841060344267,1.0,1.0,1.0
6,3,2,0.5,homogeneous,log_uniform,2.2691366954621697,2.2691366954621697,2.2043129281473615,2.2691366954621697,1.0,0.971432409759869,0.971432409759869
6,3,2,0.5,homogeneous,log_uniform,2.511437797160897,2.511437797160897,2.511437797160897,2.511437797160897,1.0,1.0,1.0
6,3,2,0.5,beta_bimodal,flat,2.53363894143029,2.53363894143029,2.4611265578738135,2.485790382356165,1.0,0.9713801432513736,0.9713801432513736
6,3,2,0.5,beta_bimodal,flat,2.9184194799867385,2.9184194799867385,2.9157409023430225,2.9157409023430225,1.0,0.9990821820981923,0.9990821820981923
6,3,2,0.5,beta_bimodal,flat,2.684457260121773,2.684457260121773,2.666938912529034,2.684457260121773,1.0,0.9934741566375528,0.9934741566375528
6,3,2,0.5,beta_bimodal,log_uniform,1.1803921213148076,1.144052372491745,1.144052372491745,1.144052372491745,0.9692138331264151,1.0,0.9692138331264151
6,3,2,0.5,beta_bimodal,log_uniform,2.4953886396387572,2.3931427316666114,2.3931427316666114,2.3931427316666114,0.9590260585673952,1.0,0.9590260585673952
6,3,2,0.5,beta_bimodal,log_uniform,2.197928494991268,2.197928494991268,2.1979284949912676,2.197928494991268,1.0,0.9999999999999998,0.9999999999999998
6,3,3,0.5,homogeneous,flat,1.625,1.625,1.5,1.625,1.0,0.9230769230769231,0.9230769230769231
6,3,3,0.5,homogeneous,log_uniform,2.6675250682267624,2.6675250682267624,2.6675250682267624,2.6675250682267624,1.0,1.0,1.0
6,3,3,0.5,homogeneous,log_uniform,2.1275191543772447,2.0828985544830254,2.049231821143274,2.049231821143274,0.9790269338809876,0.9838365947936877,0.9632025248407756
6,3,3,0.5,homogeneous,log_uniform,1.991913388197939,1.9365325033881544,1.9018701464560752,1.9365325033881544,0.9721971421358401,0.9821008132466489,0.9547956039276764
6,3,3,0.5,beta_bimodal,flat,2.615907672170141,2.564068812333164,2.564068812333164,2.564068812333164,0.9801832226769794,1.0,0.9801832226769794
6,3,3,0.5,beta_bimodal,flat,2.7413992727560896,2.5823397960757233,2.5823397960757233,2.5823397960757233,0.9419787266083082,1.0,0.9419787266083082
6,3,3,0.5,beta_bimodal,flat,2.5887982961544185,2.46663565540527,2.4068566383785415,2.46663565540527,0.9528110625958703,0.9757649586813797,0.929719647125021
6,3,3,0.5,beta_bimodal,log_uniform,3.3003532651292127,3.2672015520178883,3.2672015520178883,3.2672015520178883,0.9899551016366648,1.0,0.9899551016366648
6,3,3,0.5,beta_bimodal,log_uniform,3.156670320929446,2.9668948723337705,2.8852912807450837,2.9668948723337705,0.9398811312865265,0.9724952871267403,0.9140299706354961
6,3,3,0.5,beta_bimodal,log_uniform,2.1875360340221905,2.135943640743779,2.1358012920078058,2.135943640743779,0.9764152944335508,0.9999333555749047,0.976350221797599
4,2,2,0.55,homogeneous,flat,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.0,1.0,1.0
4,2,2,0.55,homogeneous,log_uniform,1.0744470695086623,1.0744470695086625,1.0744470695086623,1.0744470695086623,1.0000000000000002,0.9999999999999998,1.0
4,2,2,0.55,homogeneous,log_uniform,1.4033039929837212,1.4033039929837212,1.403303992983721,1.4033039929837212,1.0,0.9999999999999999,0.9999999999999999
4,2,2,0.55,homogeneous,log_uniform,1.395583723512824,1.3955837235128241,1.395583723512824,1.395583723512824,1.0000000000000002,0.9999999999999999,1.0
4,2,2,0.55,beta_bimodal,flat,1.6851443598013929,1.6851443598013929,1.6851443598013929,1.6851443598013929,1.0,1.0,1.0
4,2,2,0.55,beta_bimodal,flat,1.741962820205834,1.741962820205834,1.741962820205834,1.741962820205834,1.0,1.0,1.0
4,2,2,0.55,beta_bimodal,flat,1.406539061251303,1.406539061251303,1.406539061251303,1.406539061251303,1.0,1.0,1.0
4,2,2,0.55,beta_bimodal,log_uniform,1.899583473859197,1.899583473859197,1.883302936877301,1.899583473859197,1.0,0.9914294174454885,0.9914294174454885
4,2,2,0.55,beta_bimodal,log_uniform,1.9388841398726635,1.9388841398726635,1.9388841398726635,1.9388841398726635,1.0,1.0,1.0
4,2,2,0.55,beta_bimodal,log_uniform,1.407962205813291,1.281395011610731,1.281395011610731,1.281395011610731,0.9101061138715367,1.0,0.9101061138715367
4,2,3,0.55,homogeneous,flat,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.0,1.0,1.0
4,2,3,0.55,homogeneous,log_uniform,1.2273023888931975,1.2273023888931975,1.2273023888931975,1.2273023888931975,1.0,1.0,1.0
4,2,3,0.55,homogeneous,log_uniform,1.344582177408783,1.344582177408783,1.344582177408783,1.344582177408783,1.0,1.0,1.0
4,2,3,0.55,homogeneous,log_uniform,1.4559207855030396,1.4559207855030396,1.4559207855030394,1.4559207855030396,1.0,0.9999999999999999,0.9999999999999999
4,2,3,0.55,beta_bimodal,flat,1.731050395259442,1.6269347475367881,1.626934747536788,1.626934747536788,0.9398540631700965,0.9999999999999999,0.9398540631700963
4,2,3,0.55,beta_bimodal,flat,1.2932711283203089,1.2831444646899812,1.2831444646899812,1.2831444646899812,0.9921697288305816,1.0,0.9921697288305816
4,2,3,0.55,beta_bimodal,flat,1.7315477867608753,1.66967488885162,1.6696748888516195,1.66967488885162,0.964267288271034,0.9999999999999998,0.9642672882710338
4,2,3,0.55,beta_bimodal,log_uniform,2.643789500622217,2.643789500622217,2.6437895006222165,2.643789500622217,1.0,0.9999999999999998,0.9999999999999998
4,2,3,0.55,beta_bimodal,log_uniform,1.5951275502137476,1.5951275502137476,1.5951275502137476,1.5951275502137476,1.0,1.0,1.0
4,2,3,0.55,beta_bimodal,log_uniform,1.82580966661366,1.82580966661366,1.82580966661366,1.82580966661366,1.0,1.0,1.0
4,3,2,0.55,homogeneous,flat,1.465875,1.465875,1.35,1.465875,1.0,0.920951650038373,0.920951650038373
4,3,2,0.55,homogeneous,log_uniform,1.6747251751636467,1.6747251751636467,1.6747251751636465,1.6747251751636467,1.0,0.9999999999999999,0.9999999999999999
4,3,2,0.55,homogeneous,log_uniform,1.6971457063975175,1.6971457063975177,1.6971457063975175,1.6971457063975175,1.0000000000000002,0.9999999999999999,1.0
4,3,2,0.55,homogeneous,log_uniform,1.7222970868677625,1.7222970868677625,1.7222970868677625,1.7222970868677625,1.0,1.0,1.0
4,3,2,0.55,beta_bimodal,flat,1.7478126005482335,1.7478126005482335,1.7478126005482335,1.7478126005482335,1.0,1.0,1.0
4,3,2,0.55,beta_bimodal,flat,1.7893707382534108,1.7893707382534108,1.778603457728388,1.7893707382534108,1.0,0.9939826441246421,0.9939826441246421
4,3,2,0.55,beta_bimodal,flat,1.7999493466918202,1.7999493466918202,1.79994934669182,1.7999493466918202,1.0,0.9999999999999999,0.9999999999999999
4,3,2,0.55,beta_bimodal,log_uniform,2.5875946342281484,2.5875946342281484,2.5875946342281484,2.5875946342281484,1.0,1.0,1.0
4,3,2,0.55,beta_bimodal,log_uniform,1.737755949307848,1.737755949307848,1.737755949307848,1.737755949307848,1.0,1.0,1.0
4,3,2,0.55,beta_bimodal,log_uniform,2.481601828156821,2.481601828156821,2.481601828156821,2.481601828156821,1.0,1.0,1.0
4,3,3,0.55,homogeneous,flat,1.465875,1.4658749999999996,1.35,1.4658749999999996,0.9999999999999997,0.9209516500383733,0.920951650038373
4,3,3,0.55,homogeneous,log_uniform,1.566459577794128,1.501026286496573,1.5003771275690343,1.5003771275690343,0.9582285478507544,0.9995675232783204,0.9578141363097602
4,3,3,0.55,homogeneous,log_uniform,1.570141624143605,1.5686887601797064,1.5686887601797062,1.5686887601797062,0.999074692408915,0.9999999999999999,0.9990746924089148
4,3,3,0.55,homogeneous,log_uniform,1.7184194923375562,1.6983721980261781,1.698372198026178,1.698372198026178,0.988333876331845,0.9999999999999999,0.9883338763318449
4,3,3,0.55,beta_bimodal,flat,1.7771793070377138,1.7771793070377138,1.7771793070377135,1.7771793070377138,1.0,0.9999999999999999,0.9999999999999999
4,3,3,0.55,beta_bimodal,flat,1.798998295815936,1.798998295815936,1.7989982958159356,1.798998295815936,1.0,0.9999999999999998,0.9999999999999998
4,3,3,0.55,beta_bimodal,flat,1.799963673655372,1.7999175675013968,1.7999173346369606,1.799917564137007,0.9999743849530688,0.999999870624944,0.9999742555813267
4,3,3,0.55,beta_bimodal,log_uniform,1.2324758837681196,1.229297350688535,1.229297350688535,1.229297350688535,0.9974210180325259,1.0,0.9974210180325259
4,3,3,0.55,beta_bimodal,log_uniform,1.573869488804666,1.5737531084184677,1.573536149567827,1.5737531084184675,0.9999260546144225,0.9998621392075542,0.9997882040161461
4,3,3,0.55,beta_bimodal,log_uniform,1.2300040786944586,1.2300040786944586,1.2300040786944584,1.2300040786944584,1.0,0.9999999999999998,0.9999999999999998
5,2,2,0.55,homogeneous,flat,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.0,1.0,1.0
5,2,2,0.55,homogeneous,log_uniform,1.2753189999402983,1.2753189999402983,1.275318999940298,1.2753189999402983,1.0,0.9999999999999998,0.9999999999999998
5,2,2,0.55,homogeneous,log_uniform,1.6361424707379413,1.6361424707379413,1.6361424707379413,1.6361424707379413,1.0,1.0,1.0
5,2,2,0.55,homogeneous,log_uniform,1.3664343937437975,1.3664343937437975,1.3664343937437975,1.3664343937437975,1.0,1.0,1.0
5,2,2,0.55,beta_bimodal,flat,2.0093389892507565,2.0093389892507565,2.0093389892507565,2.0093389892507565,1.0,1.0,1.0
5,2,2,0.55,beta_bimodal,flat,2.0757259603943305,2.0757259603943305,2.0757259603943305,2.0757259603943305,1.0,1.0,1.0
5,2,2,0.55,beta_bimodal,flat,2.078575369871044,2.078575369871044,2.078575369871044,2.078575369871044,1.0,1.0,1.0
5,2,2,0.55,beta_bimodal,log_uniform,2.100136123955898,2.100136123955898,2.100136123955898,2.100136123955898,1.0,1.0,1.0
5,2,2,0.55,beta_bimodal,log_uniform,1.2826371963519858,1.2826371963519858,1.2826371963519858,1.2826371963519858,1.0,1.0,1.0
5,2,2,0.55,beta_bimodal,log_uniform,1.1776136361618856,1.1436589023734982,1.143658902373498,1.1436589023734982,0.9711664906504872,0.9999999999999998,0.9711664906504871
5,2,3,0.55,homogeneous,flat,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,1.0,1.0,1.0
5,2,3,0.55,homogeneous,log_uniform,1.3864104359265337,1.3864104359265337,1.3864104359265337,1.3864104359265337,1.0,1.0,1.0
5,2,3,0.55,homogeneous,log_uniform,1.7379507431013193,1.7379507431013193,1.7379507431013193,1.7379507431013193,1.0,1.0,1.0
5,2,3,0.55,homogeneous,log_uniform,1.6901611118902986,1.6901611118902986,1.6901611118902986,1.6901611118902986,1.0,1.0,1.0
5,2,3,0.55,beta_bimodal,flat,2.155634112466489,1.923960624461877,1.923960624461877,1.923960624461877,0.8925265254131973,1.0,0.8925265254131973
5,2,3,0.55,beta_bimodal,flat,1.6616293951984265,1.5112027185632197,1.5112027185632195,1.5112027185632195,0.90947038065775,0.9999999999999999,0.9094703806577499
5,2,3,0.55,beta_bimodal,flat,2.157841124793204,1.9959554142822793,1.995955414282279,1.9959554142822793,0.9249779287961067,0.9999999999999999,0.9249779287961066
5,2,3,0.55,beta_bimodal,log_uniform,1.1624384818388158,1.0422215346526373,1.0422215346526371,1.0422215346526371,0.8965820995567766,0.9999999999999998,0.8965820995567764
5,2,3,0.55,beta_bimodal,log_uniform,2.478484012814395,2.369030368156132,2.369030368156132,2.369030368156132,0.9558384705762235,1.0,0.9558384705762235
5,2,3,0.55,beta_bimodal,log_uniform,2.031632157847318,1.8856185328152535,1.8856185328152535,1.8856185328152535,0.9281298908032751,1.0,0.9281298908032751
5,3,2,0.55,homogeneous,flat,1.465875,1.465875,1.35,1.4658749999999998,1.0,0.920951650038373,0.920951650038373
5,3,2,0.55,homogeneous,log_uniform,1.9286566946596664,1.9286566946596666,1.8474147458981205,1.9286566946596664,1.0000000000000002,0.9578764074568065,0.9578764074568066
5,3,2,0.55,homogeneous,log_uniform,1.9251993757528796,1.9251993757528796,1.9251993757528796,1.9251993757528796,1.0,1.0,1.0
5,3,2,0.55,homogeneous,log_uniform,1.8629946003889528,1.8629946003889528,1.8629946003889528,1.8629946003889528,1.0,1.0,1.0
5,3,2,0.55,beta_bimodal,flat,2.249439714006285,2.249439714006285,2.096632880948856,2.249439714006285,1.0,0.932068936052846,0.932068936052846
5,3,2,0.55,beta_bimodal,flat,2.032925637971089,2.032925637971089,1.922548700701616,2.032925637971089,1.0,0.9457053739655564,0.9457053739655564
5,3,2,0.55,beta_bimodal,flat,2.239809419222728,2.239809419222728,2.236248843782031,2.239809419222728,1.0,0.9984103221416346,0.9984103221416346
5,3,2,0.55,beta_bimodal,log_uniform,2.351934512933925,2.351934512933925,2.351934512933925,2.351934512933925,1.0,1.0,1.0
5,3,2,0.55,beta_bimodal,log_uniform,2.060115279804291,2.0516957321601375,2.0516957321601375,2.0516957321601375,0.9959130696584352,1.0,0.9959130696584352
5,3,2,0.55,beta_bimodal,log_uniform,3.2754873483230464,3.2754873483230464,3.2754873483230464,3.2754873483230464,1.0,1.0,1.0
5,3,3,0.55,homogeneous,flat,1.465875,1.4658749999999998,1.35,1.4658749999999998,0.9999999999999999,0.9209516500383732,0.920951650038373
5,3,3,0.55,homogeneous,log_uniform,1.7195547867145742,1.6662456346220305,1.6393008222681245,1.639300822268125,0.968998282285383,0.9838290274890844,0.9533286376994216
5,3,3,0.55,homogeneous,log_uniform,1.746471663434246,1.7358273002899511,1.6758779200237544,1.7358273002899511,0.9939052185230627,0.9654635111130105,0.9595792219888201
5,3,3,0.55,homogeneous,log_uniform,1.806936382041291,1.7384199960143634,1.7384199960143631,1.7384199960143634,0.9620814619109475,0.9999999999999999,0.9620814619109473
5,3,3,0.55,beta_bimodal,flat,2.158031840924063,2.0932407821221464,2.078392502513431,2.0932407821221464,0.9699767827456275,0.9929065591806108,0.9630963098410398
5,3,3,0.55,beta_bimodal,flat,2.190628647352205,2.144342889941297,2.1350060441977474,2.14322687243153,0.9788710161045081,0.9956458242814864,0.9746088396946292
5,3,3,0.55,beta_bimodal,flat,2.240257079973104,2.2327154672247063,2.1119286693395223,2.2327147032646355,0.9966335949495189,0.9459013924262711,0.9427171052015503
5,3,3,0.55,beta_bimodal,log_uniform,2.6400120356987564,2.5722119651015616,2.561204339484416,2.5716424248645966,0.9743182721592216,0.9957205604489477,0.9701487360100305
5,3,3,0.55,beta_bimodal,log_uniform,2.052827134972662,2.031493097423594,2.030953053380545,2.031493097423594,0.9896074846315044,0.99973416397834,0.989344411314785
5,3,3,0.55,beta_bimodal,log_uniform,1.526584512074299,1.4626551984548883,1.452719359642263,1.4527193596422632,0.9581226501947512,0.9932069849250039,0.951614108588283
6,2,2,0.55,homogeneous,flat,0.9,0.9,0.9,0.9,1.0,1.0,1.0
6,2,2,0.55,homogeneous,log_uniform,1.9295152897095016,1.9295152897095016,1.9295152897095016,1.9295152897095016,1.0,1.0,1.0
6,2,2,0.55,homogeneous,log_uniform,1.8050801412866615,1.8050801412866617,1.8050801412866615,1.8050801412866615,1.0000000000000002,0.9999999999999999,1.0
6,2,2,0.55,homogeneous,log_uniform,1.4982406220473994,1.4982406220473994,1.4982406220473992,1.4982406220473994,1.0,0.9999999999999999,0.9999999999999999
6,2,2,0.55,beta_bimodal,flat,2.539638493007459,2.539638493007459,2.539638493007459,2.539638493007459,1.0,1.0,1.0
6,2,2,0.55,beta_bimodal,flat,2.2758550080364883,2.2758550080364883,2.2758550080364883,2.2758550080364883,1.0,1.0,1.0
6,2,2,0.55,beta_bimodal,flat,2.1826517260241807,2.1826517260241807,2.1826517260241807,2.1826517260241807,1.0,1.0,1.0
6,2,2,0.55,beta_bimodal,log_uniform,2.392120245676456,2.3184550056148967,2.3184550056148967,2.3184550056148967,0.9692050430179242,1.0,0.9692050430179242
6,2,2,0.55,beta_bimodal,log_uniform,2.259080445554432,2.259080445554432,2.259080445554432,2.259080445554432,1.0,1.0,1.0
6,2,2,0.55,beta_bimodal,log_uniform,2.279798508964378,2.195925876636741,2.195925876636741,2.195925876636741,0.9632105065435203,1.0,0.9632105065435203
6,2,3,0.55,homogeneous,flat,0.9,0.9,0.9,0.9,1.0,1.0,1.0
6,2,3,0.55,homogeneous,log_uniform,1.5000070494351436,1.5000070494351436,1.5000070494351432,1.5000070494351436,1.0,0.9999999999999997,0.9999999999999997
6,2,3,0.55,homogeneous,log_uniform,1.8010536192332822,1.8010536192332822,1.8010536192332822,1.8010536192332822,1.0,1.0,1.0
6,2,3,0.55,homogeneous,log_uniform,1.832658980160066,1.8326589801600661,1.832658980160066,1.832658980160066,1.0000000000000002,0.9999999999999999,1.0
6,2,3,0.55,beta_bimodal,flat,1.8070483117323135,1.7418866099819328,1.7418866099819328,1.7418866099819328,0.9639402547639061,1.0,0.9639402547639061
6,2,3,0.55,beta_bimodal,flat,2.202586433679416,1.8818949609315159,1.881894960931516,1.881894960931516,0.854402320905888,1.0000000000000002,0.8544023209058881
6,2,3,0.55,beta_bimodal,flat,2.1148863431250393,1.7673593932446674,1.7673593932446674,1.7673593932446674,0.8356758267364607,1.0,0.8356758267364607
6,2,3,0.55,beta_bimodal,log_uniform,0.9640747933451698,0.7853622124366122,0.7853622124366122,0.7853622124366122,0.8146278876471229,1.0,0.8146278876471229
6,2,3,0.55,beta_bimodal,log_uniform,2.4962484891529457,2.198216899286149,2.11865619692469,2.198216899286149,0.8806082042064939,0.963806709707629,0.8487360958378048
6,2,3,0.55,beta_bimodal,log_uniform,2.0145514660043924,1.9178216412348643,1.917821641234864,1.9178216412348643,0.9519844360385692,0.9999999999999999,0.9519844360385691
6,3,2,0.55,homogeneous,flat,1.4658750000000005,1.465875,1.35,1.465875,0.9999999999999997,0.920951650038373,0.9209516500383728
6,3,2,0.55,homogeneous,log_uniform,1.916159462345654,1.916159462345654,1.845752111710075,1.916159462345654,1.0,0.9632560066011467,0.9632560066011467
6,3,2,0.55,homogeneous,log_uniform,2.0894911386313217,2.0894911386313217,2.05356974314917,2.0894911386313217,1.0,0.9828085437559304,0.9828085437559304
6,3,2,0.55,homogeneous,log_uniform,2.0613296555422163,2.0613296555422163,2.024317371914762,2.0613296555422163,1.0,0.9820444616765005,0.9820444616765005
6,3,2,0.55,beta_bimodal,flat,2.5194615457883027,2.5194615457883027,2.5194615457883027,2.5194615457883027,1.0,1.0,1.0
6,3,2,0.55,beta_bimodal,flat,2.2358458375506594,2.2358458375506594,2.138488524889233,2.20297941877042,1.0,0.9564561603370294,0.9564561603370294
6,3,2,0.55,beta_bimodal,flat,2.623982601937594,2.623982601937594,2.613007699558178,2.6206247772040263,1.0,0.9958174637395417,0.9958174637395417
6,3,2,0.55,beta_bimodal,log_uniform,1.378916053700262,1.378916053700262,1.3421523178666035,1.378916053700262,1.0,0.9733386700843719,0.9733386700843719
6,3,2,0.55,beta_bimodal,log_uniform,1.772293522905554,1.7358750154239193,1.713770219842248,1.730596910584438,0.9794511986807191,0.9872659060213081,0.9669787750691764
6,3,2,0.55,beta_bimodal,log_uniform,2.706299309778544,2.706299309778544,2.706299309778544,2.706299309778544,1.0,1.0,1.0
6,3,3,0.55,homogeneous,flat,1.4658750000000005,1.465875,1.35,1.465875,0.9999999999999997,0.920951650038373,0.9209516500383728
6,3,3,0.55,homogeneous,log_uniform,2.260654569626739,2.2357227101795223,2.235722710179522,2.2357227101795223,0.988971398026841,0.9999999999999998,0.9889713980268408
6,3,3,0.55,homogeneous,log_uniform,2.237215260544689,2.211385259578515,2.2113852595785146,2.211385259578515,0.9884543962211821,0.9999999999999998,0.9884543962211819
6,3,3,0.55,homogeneous,log_uniform,1.90789028859063,1.8877642795515612,1.865456881535676,1.8877642795515612,0.9894511706677138,0.9881831655267975,0.9777589899646171
6,3,3,0.55,beta_bimodal,flat,2.2457996726625744,2.1671041235616944,2.1671041235616944,2.1671041235616944,0.9649587850337603,1.0,0.9649587850337603
6,3,3,0.55,beta_bimodal,flat,2.393274100174004,2.2996981919518733,2.1753807212152085,2.2996981919518733,0.9609004634214997,0.9459418322057512,0.908955944936289
6,3,3,0.55,beta_bimodal,flat,2.4178160510050395,2.37621606695608,2.37621606695608,2.37621606695608,0.9827943966077705,1.0,0.9827943966077705
6,3,3,0.55,beta_bimodal,log_uniform,2.3725317904208363,2.238316041317191,2.236803130462458,2.238316041317191,0.9434293147743921,0.9993240852378277,0.94279163697347
6,3,3,0.55,beta_bimodal,log_uniform,1.7411145385868552,1.6400621587260598,1.6031235256477343,1.6388859382406602,0.9419610958261179,0.9774772968928093,0.9207455857263022
6,3,3,0.55,beta_bimodal,log_uniform,1.9824237450629956,1.9824237450629956,1.9824237450629956,1.9824237450629956,1.0,1.0,1.0
4,2,2,0.6,homogeneous,flat,0.8,0.8,0.8,0.8,1.0,1.0,1.0
4,2,2,0.6,homogeneous,log_uniform,1.071124936722716,1.071124936722716,1.071124936722716,1.071124936722716,1.0,1.0,1.0
4,2,2,0.6,homogeneous,log_uniform,1.2611605487748072,1.2611605487748072,1.2611605487748072,1.2611605487748072,1.0,1.0,1.0
4,2,2,0.6,homogeneous,log_uniform,1.1356209071227674,1.1356209071227674,1.1356209071227674,1.1356209071227674,1.0,1.0,1.0
4,2,2,0.6,beta_bimodal,flat,1.5645978327570138,1.5645978327570138,1.5645978327570138,1.5645978327570138,1.0,1.0,1.0
4,2,2,0.6,beta_bimodal,flat,1.3894385029329974,1.3894385029329974,1.3435495690477492,1.3894385029329974,1.0,0.9669730371021242,0.9669730371021242
4,2,2,0.6,beta_bimodal,flat,1.115131676657853,1.115131676657853,1.110425910074654,1.115131676657853,1.0,0.9957800798939704,0.9957800798939704
4,2,2,0.6,beta_bimodal,log_uniform,1.4550928327264152,1.4550928327264152,1.4550928327264152,1.4550928327264152,1.0,1.0,1.0
4,2,2,0.6,beta_bimodal,log_uniform,1.5244293623039191,1.5244293623039193,1.4626583811892797,1.5244293623039191,1.0000000000000002,0.9594792762182938,0.959479276218294
4,2,2,0.6,beta_bimodal,log_uniform,1.9351506004411931,1.9351506004411931,1.9351506004411931,1.9351506004411931,1.0,1.0,1.0
4,2,3,0.6,homogeneous,flat,0.8,0.8,0.8,0.8,1.0,1.0,1.0
4,2,3,0.6,homogeneous,log_uniform,1.415320076556855,1.415320076556855,1.415320076556855,1.415320076556855,1.0,1.0,1.0
4,2,3,0.6,homogeneous,log_uniform,1.219275320826874,1.219275320826874,1.219275320826874,1.219275320826874,1.0,1.0,1.0
4,2,3,0.6,homogeneous,log_uniform,1.2403397402388938,1.2403397402388938,1.2403397402388936,1.2403397402388938,1.0,0.9999999999999998,0.9999999999999998
4,2,3,0.6,beta_bimodal,flat,1.3168257299132713,1.3168257299132713,1.3168257299132713,1.3168257299132713,1.0,1.0,1.0
4,2,3,0.6,beta_bimodal,flat,1.486971924844214,1.4752653091616366,1.4752653091616366,1.4752653091616366,0.9921272113568628,1.0,0.9921272113568628
4,2,3,0.6,beta_bimodal,flat,1.2650792059489548,1.2650792059489548,1.2650792059489546,1.2650792059489548,1.0,0.9999999999999998,0.9999999999999998
4,2,3,0.6,beta_bimodal,log_uniform,1.711979054460354,1.711979054460354,1.711979054460354,1.711979054460354,1.0,1.0,1.0
4,2,3,0.6,beta_bimodal,log_uniform,1.0429138132727342,1.0316903656979493,1.031690365697949,1.0316903656979493,0.9892383747995771,0.9999999999999998,0.9892383747995769
4,2,3,0.6,beta_bimodal,log_uniform,1.4772760615470073,1.4241237158914015,1.4241237158914015,1.4241237158914015,0.964020031841615,1.0,0.964020031841615
4,3,2,0.6,homogeneous,flat,1.312,1.312,1.2000000000000002,1.312,1.0,0.9146341463414636,0.9146341463414636
4,3,2,0.6,homogeneous,log_uniform,1.4484955952372416,1.4484955952372416,1.4075031973729264,1.4484955952372416,1.0,0.9717000189720278,0.9717000189720278
4,3,2,0.6,homogeneous,log_uniform,1.4640931045367136,1.4640931045367136,1.4640931045367136,1.4640931045367136,1.0,1.0,1.0
4,3,2,0.6,homogeneous,log_uniform,1.3513837284757555,1.3513837284757557,1.2564830487148455,1.3513837284757555,1.0000000000000002,0.9297751794984612,0.9297751794984613
4,3,2,0.6,beta_bimodal,flat,1.5038996925754935,1.5038996925754935,1.4925123092799082,1.5038996925754935,1.0,0.9924280965334304,0.9924280965334304
