agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 1, 0.8121425605102437), (1, 1, 0.08783945504465529), (2, 1, 0.2265240589894305), (3, 3, 0.7850401809961558), (4, 2, 0.7921241604228446), (5, 1, 0.15388322510025443), (6, 1, 0.03535931307669338), (7, 1, 0.06524673782769863), (8, 3, 0.11547039448026453), (9, 3, 0.6441985402354043), (10, 3, 0.4770392988416301), (11, 2, 0.37337088229177073), (12, 3, 0.31525496271441833), (13, 2, 0.2544432535484312), (14, 2, 0.37010955503662124), (15, 2, 0.6507284311298196), (16, 2, 0.491440946657264), (17, 1, 0.6552325355300036), (18, 2, 0.9680572278768488), (19, 3, 0.31218721120220383), (20, 3, 0.14460191231482844), (21, 1, 0.6574224283800773), (22, 1, 0.1869026137633384), (23, 3, 0.11523772078093442), (24, 3, 0.8280114652376798), (25, 1, 0.40339598706430624), (26, 3, 0.6151562879554507), (27, 2, 0.8030305367348088), (28, 2, 0.4781337924447021), (29, 3, 0.9826436111282488), (30, 3, 0.2792545751831432), (31, 1, 0.43399614242769746), (32, 2, 0.6435246788866466), (33, 3, 0.33388700276963157), (34, 1, 0.870844432439467), (35, 1, 0.692152153368761), (36, 3, 0.1643037205254697), (37, 3, 0.354989634813361), (38, 3, 0.16048659160922307), (39, 3, 0.30860115995160065), (40, 2, 0.15679460092632347), (41, 1, 0.5931359751727447), (42, 2, 0.48241218365526506), (43, 1, 0.9195201778690556), (44, 1, 0.15226991035643966), (45, 1, 0.905463359569116), (46, 1, 0.29027916148011534), (47, 2, 0.8923724675835073), (48, 3, 0.7293963443694601), (49, 3, 0.23616823153388378)]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]",16,13,12,8,8,16
"[(0, 2, 0.07018276880403962), (1, 1, 0.6436342794909107), (2, 1, 0.28677632127894637), (3, 3, 0.1330785489113535), (4, 3, 0.26317936188986113), (5, 1, 0.21070561252620512), (6, 2, 0.7333715453153313), (7, 1, 0.5530822570681125), (8, 3, 0.13821278155099626), (9, 1, 0.4292172931862439), (10, 1, 0.8825165979069974), (11, 1, 0.4399671986822722), (12, 2, 0.44241558937034287), (13, 3, 0.1864262708797626), (14, 3, 0.03203993666026106), (15, 2, 0.4446971435306104), (16, 3, 0.9665310418778227), (17, 3, 0.029914227644535107), (18, 2, 0.2650401333293956), (19, 2, 0.8133625484430048), (20, 1, 0.5490453144941786), (21, 1, 0.3868432135661922), (22, 1, 0.8471020544210189), (23, 1, 0.8882812927202974), (24, 1, 0.9037798336344695), (25, 2, 0.20740984357621017), (26, 1, 0.5962750642409004), (27, 2, 0.656729295615814), (28, 1, 0.060729819772054716), (29, 3, 0.123358987090325), (30, 3, 0.8990641139356951), (31, 2, 0.5672091125436759), (32, 2, 0.3522681922112154), (33, 2, 0.9832150048226371), (34, 1, 0.46454046349667366), (35, 3, 0.08995658314668431), (36, 3, 0.9363292395655147), (37, 2, 0.5061638117921083), (38, 1, 0.5701229768808544), (39, 2, 0.7546555178576912), (40, 1, 0.8597196573126087), (41, 3, 0.8687400879305612), (42, 2, 0.7747718381061202), (43, 2, 0.5622736741522387), (44, 2, 0.4570916861608486), (45, 1, 0.21157489591087286), (46, 2, 0.1529651434060061), (47, 2, 0.4585946842906311), (48, 3, 0.8696334316318844), (49, 2, 0.26085812165705846)]","[0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",17,14,14,14,9,17
"[(0, 3, 0.19598213907229223), (1, 2, 0.017240605611228088), (2, 1, 0.6685351910225196), (3, 3, 0.2083987123869675), (4, 1, 0.7768496053390134), (5, 2, 0.533412960632311), (6, 2, 0.9934851018279833), (7, 1, 0.09811423126295371), (8, 2, 0.7518976393079138), (9, 2, 0.3661878381730389), (10, 1, 0.07906032165816534), (11, 3, 0.7122619682374464), (12, 1, 0.30690862008120423), (13, 3, 0.08804548410027335), (14, 1, 0.3048087316764324), (15, 3, 0.2591689496925751), (16, 2, 0.22772726600021576), (17, 2, 0.39480417238063603), (18, 3, 0.03493877354648667), (19, 1, 0.5324447200493302), (20, 2, 0.4491977714625742), (21, 3, 0.04001122245654254), (22, 1, 0.9397777043775807), (23, 2, 0.6511920574355398), (24, 3, 0.8263688864964214), (25, 3, 0.7954394931768968), (26, 2, 0.9181589083981734), (27, 1, 0.8915518422426311), (28, 2, 0.8674705869934414), (29, 3, 0.6881298724112317), (30, 3, 0.37327444435081625), (31, 1, 0.8012518950830383), (32, 2, 0.10237412716740846), (33, 3, 0.5219119997451958), (34, 1, 0.37139925151355546), (35, 1, 0.02874634433363321), (36, 2, 0.8588551752367178), (37, 3, 0.016365662694709737), (38, 3, 0.368333336137029), (39, 2, 0.24773087487721668), (40, 2, 0.8659507377309978), (41, 2, 0.5192955526335666), (42, 1, 0.9218462572947084), (43, 2, 0.8002429869851794), (44, 1, 0.01322093323908713), (45, 2, 0.32344719619225315), (46, 3, 0.9030984815562723), (47, 3, 0.9711431962838316), (48, 2, 0.38419585517557975), (49, 1, 0.4919375533126249)]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",16,8,14,13,13,16
"[(0, 2, 0.2411624398563914), (1, 3, 0.2170675736863451), (2, 1, 0.7485882233074302), (3, 1, 0.28012266946026165), (4, 1, 0.6256019418768323), (5, 3, 0.8593653527409584), (6, 2, 0.8205629950798196), (7, 1, 0.8284168621885674), (8, 3, 0.643846131409757), (9, 2, 0.5935294067324184), (10, 1, 0.057606895025123395), (11, 3, 0.3051212451440287), (12, 3, 0.7806849455216018), (13, 3, 0.9289907915038575), (14, 1, 0.14561000680705416), (15, 1, 0.0809243657701203), (16, 1, 0.755753714303342), (17, 2, 0.09469502096049331), (18, 2, 0.21179498783072315), (19, 3, 0.7040570675073308), (20, 2, 0.707723246692542), (21, 2, 0.8003184561158941), (22, 3, 0.5919997103912188), (23, 3, 0.8011897213042364), (24, 2, 0.7060448723367184), (25, 3, 0.5859435346675307), (26, 1, 0.05897428745540212), (27, 3, 0.09531113395234758), (28, 1, 0.8589214346566589), (29, 1, 0.41282040225611627), (30, 3, 0.8099192176729287), (31, 2, 0.07792847583963058), (32, 1, 0.30649708265007447), (33, 3, 0.537045419882323), (34, 1, 0.9085148183073929), (35, 3, 0.6647886059331052), (36, 3, 0.39121441752599007), (37, 3, 0.4257464935629054), (38, 2, 0.4358306484960207), (39, 3, 0.9298144618858547), (40, 2, 0.9320194331760533), (41, 1, 0.6268404568823555), (42, 1, 0.5827382145597765), (43, 3, 0.4343920618463779), (44, 2, 0.12078035941293652), (45, 2, 0.33739359739105246), (46, 1, 0.42328239183756045), (47, 2, 0.8889993528834095), (48, 1, 0.023585453091344077), (49, 3, 0.1767105729542624)]","[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0]",8,14,5,6,14,8
"[(0, 2, 0.5578082126160345), (1, 1, 0.9631626215326748), (2, 3, 0.29474485555405006), (3, 3, 0.41634547728473925), (4, 1, 0.762553424666281), (5, 1, 0.8101807826664542), (6, 2, 0.9473355524761693), (7, 1, 0.4838529979243833), (8, 1, 0.43452340044299564), (9, 1, 0.7471353661083938), (10, 1, 0.8970261572848921), (11, 2, 0.3067350515753843), (12, 2, 0.41564425562835183), (13, 2, 0.5543873864024107), (14, 2, 0.08040246132842477), (15, 1, 0.4798475876177234), (16, 3, 0.6463830688341726), (17, 3, 0.5263081418445402), (18, 1, 0.42747759887110015), (19, 2, 0.19191014668631923), (20, 3, 0.3498255952398819), (21, 2, 0.8804142426024489), (22, 3, 0.8188952389724432), (23, 1, 0.1516577038831881), (24, 1, 0.3274797416907016), (25, 1, 0.8952926029634435), (26, 2, 0.37130293069571696), (27, 1, 0.0833592507858858), (28, 1, 0.7059448762228133), (29, 3, 0.39079456721919115), (30, 1, 0.34765820014117477), (31, 1, 0.7002410602262237), (32, 3, 0.9954062105084207), (33, 1, 0.8218939210841933), (34, 1, 0.41279523391135453), (35, 3, 0.5854997515995479), (36, 2, 0.954347494495554), (37, 1, 0.29993073530539827), (38, 2, 0.9614334774731452), (39, 2, 0.1404592948144774), (40, 3, 0.9228652990391587), (41, 2, 0.6547743079350327), (42, 1, 0.6978838093408608), (43, 2, 0.7371650745520404), (44, 3, 0.7453172114235566), (45, 3, 0.10651036238035105), (46, 3, 0.8075887249273331), (47, 1, 0.8026053703093414), (48, 3, 0.07378697445824378), (49, 3, 0.6818320901998165)]","[1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",8,13,13,13,13,8
"[(0, 3, 0.8492682349937853), (1, 2, 0.946562149084798), (2, 1, 0.8584257269804438), (3, 3, 0.5334428578250539), (4, 2, 0.644515066636957), (5, 1, 0.10081831857921442), (6, 3, 0.0954575244781688), (7, 3, 0.48242594863774335), (8, 2, 0.5022815788946476), (9, 3, 0.9873068643602981), (10, 2, 0.6955049612661294), (11, 2, 0.4979751525249473), (12, 3, 0.6334298127551937), (13, 2, 0.18432630974026454), (14, 2, 0.7662890563924548), (15, 1, 0.6834547149325649), (16, 2, 0.5678341618358298), (17, 3, 0.5946398159680897), (18, 1, 0.9086860513437705), (19, 3, 0.5762305186351557), (20, 1, 0.7345688472057574), (21, 2, 0.9898486124057257), (22, 1, 0.19899574521941354), (23, 3, 0.06136954628246327), (24, 1, 0.5480641027877223), (25, 3, 0.6445442266177576), (26, 3, 0.700916675489504), (27, 1, 0.37292416108659365), (28, 2, 0.233817144164146), (29, 1, 0.23364934341012555), (30, 2, 0.05063711190626641), (31, 1, 0.07437127067437055), (32, 2, 0.6270151996713692), (33, 1, 0.6644136688184117), (34, 2, 0.6580585700870273), (35, 3, 0.0695260119631913), (36, 1, 0.6489856650040439), (37, 3, 0.07697126278291633), (38, 1, 0.13043503130131762), (39, 3, 0.5223357763264461), (40, 3, 0.08507532047064226), (41, 3, 0.37334643040897686), (42, 2, 0.23989667100835754), (43, 3, 0.04801156194612277), (44, 1, 0.2267502214026823), (45, 1, 0.19348316878631022), (46, 3, 0.15266141164293412), (47, 2, 0.5534490627504446), (48, 3, 0.45609970938053646), (49, 1, 0.67907494028836)]","[1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,13,8,13,11,6
"[(0, 1, 0.27229945085832374), (1, 3, 0.7846256521177054), (2, 2, 0.9639102951985813), (3, 3, 0.18342255613484515), (4, 3, 0.31891976456281823), (5, 1, 0.8997688940663828), (6, 2, 0.48316695349854133), (7, 1, 0.43084738051160376), (8, 2, 0.20393509694231515), (9, 3, 0.8350803966332571), (10, 2, 0.08548233276927963), (11, 3, 0.4855921664276376), (12, 2, 0.7850344419944878), (13, 3, 0.039260031897864534), (14, 3, 0.7859326042690532), (15, 2, 0.6254999193036029), (16, 1, 0.8242047084150764), (17, 1, 0.5124222408032874), (18, 1, 0.22632865379276157), (19, 1, 0.46633785791993176), (20, 3, 0.31030324321517266), (21, 2, 0.6666426481978244), (22, 1, 0.06825487652373508), (23, 1, 0.20104498155938488), (24, 1, 0.3818487638133625), (25, 3, 0.007366905344987518), (26, 2, 0.0024326930958034065), (27, 2, 0.38208888933676677), (28, 3, 0.9860044443281198), (29, 2, 0.6689598224171526), (30, 1, 0.20498569222210894), (31, 1, 0.2811753469690367), (32, 1, 0.01625762003673592), (33, 1, 0.5416731372468796), (34, 1, 0.9915780545511096), (35, 3, 0.23671994446574018), (36, 1, 0.7461971823127304), (37, 1, 0.06914867750000653), (38, 3, 0.9466473820021055), (39, 3, 0.3007604246349199), (40, 3, 0.8099697921084151), (41, 2, 0.4619568672822535), (42, 1, 0.2226390583913903), (43, 2, 0.585097707347502), (44, 3, 0.6849951619905593), (45, 1, 0.23333428984659077), (46, 3, 0.43325469101579583), (47, 3, 0.1321777302307764), (48, 2, 0.02519190303550023), (49, 3, 0.14498465242455016)]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",17,8,14,14,8,17
"[(0, 2, 0.48201631485642205), (1, 2, 0.9215298779850284), (2, 3, 0.41465259671253385), (3, 3, 0.7977079590461433), (4, 3, 0.1001366306457303), (5, 3, 0.3145591791741835), (6, 1, 0.47885257624304245), (7, 2, 0.580467734909108), (8, 3, 0.21607786053938427), (9, 3, 0.7935580669756144), (10, 1, 0.4506270039264678), (11, 1, 0.048859649932255), (12, 1, 0.4471865748851862), (13, 3, 0.7577653172711152), (14, 3, 0.6639265826581626), (15, 1, 0.19452360712575656), (16, 2, 0.9929804453453719), (17, 1, 0.2645672605319265), (18, 3, 0.6022487521977045), (19, 1, 0.6112329142230761), (20, 3, 0.6002412493108283), (21, 3, 0.5275401665076571), (22, 3, 0.1396542412930054), (23, 1, 0.015108546871429818), (24, 2, 0.5050174289123913), (25, 1, 0.3310722276181899), (26, 1, 0.791286337271366), (27, 2, 0.41981338626893083), (28, 2, 0.5346871554921384), (29, 3, 0.9938436110020484), (30, 3, 0.36952107900478937), (31, 2, 0.1929049358018542), (32, 3, 0.4799241039184413), (33, 3, 0.5783292198678465), (34, 2, 0.0979966775615212), (35, 3, 0.9425841473470216), (36, 1, 0.816732826532337), (37, 3, 0.43772008602065315), (38, 3, 0.27566053638514), (39, 3, 0.5815300018979455), (40, 3, 0.7981017651017276), (41, 1, 0.40119718417609984), (42, 1, 0.5306861706530109), (43, 2, 0.11858569804463281), (44, 3, 0.6927077036300613), (45, 1, 0.3067587039038322), (46, 1, 0.775760224819051), (47, 3, 0.2270625540891148), (48, 1, 0.10849424135958752), (49, 2, 0.22160928089853593)]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",8,13,13,5,13,8
"[(0, 3, 0.44166326090587993), (1, 1, 0.39717376068158194), (2, 3, 0.8805174952281661), (3, 2, 0.767115777886731), (4, 2, 0.4415744364676335), (5, 3, 0.06266582454864711), (6, 1, 0.83505345144269), (7, 2, 0.12345776119896024), (8, 2, 0.9344335179440862), (9, 1, 0.5590766883929301), (10, 2, 0.9562105268003178), (11, 3, 0.07307692213018324), (12, 2, 0.381896651822357), (13, 3, 0.11594445804618392), (14, 3, 0.9031306736777048), (15, 3, 0.8423891010771105), (16, 2, 0.13929185669735855), (17, 3, 0.8746207925921449), (18, 2, 0.9066150502040318), (19, 3, 0.12780854344836123), (20, 3, 0.4819063152409011), (21, 2, 0.6297752249178659), (22, 2, 0.3759285612885195), (23, 2, 0.5568513197104739), (24, 2, 0.21292009506824772), (25, 1, 0.9094390495735754), (26, 2, 0.5631820580891417), (27, 3, 0.6450629662342117), (28, 3, 0.20699986606238807), (29, 2, 0.8652861940054337), (30, 1, 0.2491675623853623), (31, 3, 0.5036171115186565), (32, 1, 0.6494417665973076), (33, 1, 0.1188123570762537), (34, 3, 0.6351725002280347), (35, 2, 0.44657687242935806), (36, 3, 0.5394903208631174), (37, 2, 0.4999404667497207), (38, 3, 0.39882138710232584), (39, 1, 0.37037109632278464), (40, 3, 0.01758314973665609), (41, 1, 0.8965827847139571), (42, 1, 0.7113106880367179), (43, 3, 0.9442498121119672), (44, 3, 0.8277276969537328), (45, 2, 0.5813360390284839), (46, 1, 0.21340094257777664), (47, 1, 0.2725586242796071), (48, 1, 0.5311238563259489), (49, 2, 0.6602951482791252)]","[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",17,15,14,14,15,17
"[(0, 1, 0.4019518841817967), (1, 1, 0.9994464802587526), (2, 2, 0.6079724684006691), (3, 2, 0.2911479380162091), (4, 2, 0.7417414572647458), (5, 1, 0.1760511909243322), (6, 2, 0.8867579816443351), (7, 3, 0.9822599020356059), (8, 1, 0.43332244374790396), (9, 2, 0.31714782375919626), (10, 3, 0.8599592114042002), (11, 2, 0.2675224527975867), (12, 1, 0.4281141780141442), (13, 3, 0.5680476057114157), (14, 2, 0.24001117080848078), (15, 2, 0.5522275197698836), (16, 3, 0.9986986200913), (17, 3, 0.7524924036428624), (18, 3, 0.30994169588264286), (19, 2, 0.7670450957277093), (20, 3, 0.2562720871378822), (21, 1, 0.28498069097893763), (22, 3, 0.27784083751272814), (23, 1, 0.02489619430752099), (24, 3, 0.4294139303169936), (25, 2, 0.05144724227476705), (26, 2, 0.3964806549454091), (27, 2, 0.09364045830686696), (28, 3, 0.025537079541324448), (29, 3, 0.15196718100308382), (30, 2, 0.06568103442006812), (31, 3, 0.029372157768620122), (32, 1, 0.5599914078919911), (33, 3, 0.38450754083837335), (34, 2, 0.3318487415553417), (35, 2, 0.35369938288406577), (36, 1, 0.12245443520327426), (37, 1, 0.7602171240962289), (38, 2, 0.8152550179358983), (39, 2, 0.07654854987345738), (40, 1, 0.28789317606236464), (41, 3, 0.006913483542202337), (42, 1, 0.8115930189754232), (43, 2, 0.5249799016435819), (44, 3, 0.7707108243236122), (45, 1, 0.47556971170161066), (46, 1, 0.7702877254901964), (47, 2, 0.37231793947785974), (48, 1, 0.9895869435204563), (49, 2, 0.38202020771480494)]","[0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",9,14,14,6,14,9
"[(0, 2, 0.6890103437993628), (1, 1, 0.04344940749154658), (2, 1, 0.29729924875506797), (3, 1, 0.25721301443030375), (4, 3, 0.801872687425113), (5, 2, 0.5168484643112102), (6, 1, 0.9232802088917886), (7, 2, 0.21371251161528282), (8, 2, 0.4161707270949214), (9, 3, 0.2518270374917959), (10, 3, 0.688741749730755), (11, 3, 0.76605807867002), (12, 3, 0.2645660995164203), (13, 1, 0.12663595151294338), (14, 3, 0.3481682471057991), (15, 1, 0.5125498935292391), (16, 1, 0.9748909164842876), (17, 2, 0.9172451878761612), (18, 1, 0.29172578068869404), (19, 2, 0.5984709576723672), (20, 3, 0.5570715645843819), (21, 2, 0.7318786889841621), (22, 1, 0.5084688780943954), (23, 3, 0.94176939461267), (24, 1, 0.5155202394299138), (25, 1, 0.8106213123639506), (26, 1, 0.1681660575778252), (27, 1, 0.28244170027364235), (28, 1, 0.6144709931500353), (29, 3, 0.20849309506537606), (30, 1, 0.8774294734740132), (31, 2, 0.8325614287137304), (32, 2, 0.48161949023015904), (33, 2, 0.86826288567659), (34, 3, 0.209108893103492), (35, 2, 0.43455554979503397), (36, 1, 0.3230632623728249), (37, 3, 0.4838617672591712), (38, 2, 0.3465805631381317), (39, 2, 0.5347129258206502), (40, 1, 0.5131687747900167), (41, 2, 0.6051049081073872), (42, 2, 0.46560340442251147), (43, 2, 0.6581241223961509), (44, 3, 0.3050620040819757), (45, 2, 0.5648068799709814), (46, 1, 0.5763027335822906), (47, 2, 0.5543563750562193), (48, 1, 0.7287372927353619), (49, 1, 0.21043940811060136)]","[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0]",8,5,13,13,13,6
"[(0, 1, 0.7430447803705837), (1, 2, 0.1720308134670604), (2, 2, 0.748864120992737), (3, 2, 0.32183864521770045), (4, 2, 0.6364356131913271), (5, 1, 0.011540284754509078), (6, 2, 0.8857009705189289), (7, 3, 0.7100173321849553), (8, 1, 0.9507158524170857), (9, 2, 0.47605299079556407), (10, 1, 0.5955119739935687), (11, 1, 0.1824544427392054), (12, 3, 0.9457407947337301), (13, 3, 0.07839877394342887), (14, 3, 0.8574718489481965), (15, 2, 0.8541146097373203), (16, 2, 0.45046731904218673), (17, 1, 0.36349038680465173), (18, 2, 0.2995312485700715), (19, 3, 0.10391554580341611), (20, 2, 0.03354767013516469), (21, 2, 0.2038733309056241), (22, 2, 0.4176731505117902), (23, 1, 0.3094208556190695), (24, 2, 0.2399071916613087), (25, 2, 0.5417337953288036), (26, 2, 0.5838205210909692), (27, 2, 0.3599228512320667), (28, 3, 0.843644333113207), (29, 2, 0.3143596433817283), (30, 1, 0.14303946044332116), (31, 2, 0.5045616075695603), (32, 3, 0.718871803282203), (33, 1, 0.255817207103466), (34, 3, 0.13740475247105177), (35, 3, 0.6212222973414442), (36, 3, 0.3239629915687803), (37, 2, 0.9464664080916076), (38, 2, 0.7350240012466736), (39, 3, 0.29471478770108195), (40, 2, 0.3998630331855687), (41, 2, 0.07770528029593404), (42, 1, 0.27312802231199795), (43, 3, 0.06689555650583046), (44, 1, 0.7358469686735869), (45, 3, 0.49134257966120964), (46, 1, 0.08271952019734075), (47, 2, 0.020421269409664045), (48, 2, 0.5896279003180878), (49, 1, 0.6298394238527398)]","[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",7,5,7,13,8,0
"[(0, 2, 0.9704466673639998), (1, 2, 0.7368205271577258), (2, 1, 0.5151416315134276), (3, 2, 0.44148394868127416), (4, 3, 0.6933760315026102), (5, 3, 0.3667327195362424), (6, 3, 0.9137683205085173), (7, 2, 0.45496156457209547), (8, 2, 0.9863468315149598), (9, 1, 0.38324717569960554), (10, 2, 0.256857722196033), (11, 3, 0.002307213672037789), (12, 1, 0.9700285279790669), (13, 2, 0.8856772143117834), (14, 3, 0.09264622246044596), (15, 3, 0.46646430207689094), (16, 3, 0.3062050059581687), (17, 3, 0.5001877080671332), (18, 3, 0.8623719140262377), (19, 3, 0.13617200010853725), (20, 3, 0.6459835138707365), (21, 2, 0.5145012575688068), (22, 3, 0.08956400744062232), (23, 2, 0.5967951692364624), (24, 1, 0.9412804436950949), (25, 2, 0.1664378416185308), (26, 3, 0.15433830779664737), (27, 1, 0.18379248275358717), (28, 3, 0.683490953241823), (29, 1, 0.6476115404339512), (30, 3, 0.12026604563670096), (31, 3, 0.5632884673371086), (32, 1, 0.49455992222194356), (33, 1, 0.22349076286815273), (34, 3, 0.07565192294498424), (35, 3, 0.11095985053560309), (36, 1, 0.7890268816324394), (37, 1, 0.7396041578685993), (38, 3, 0.17850477485242333), (39, 1, 0.6712785603798803), (40, 2, 0.3489861043975929), (41, 2, 0.5453544236343327), (42, 2, 0.4723516397600288), (43, 2, 0.998980806278959), (44, 3, 0.5775779321667356), (45, 2, 0.7215483043740412), (46, 2, 0.3439122899833472), (47, 3, 0.5630838030790549), (48, 3, 0.35160532962631985), (49, 2, 0.9244801373219004)]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",14,12,12,11,12,14
"[(0, 2, 0.03723420424962898), (1, 3, 0.49393623299209477), (2, 2, 0.585358895189808), (3, 2, 0.34874186110604966), (4, 2, 0.6107238548343886), (5, 2, 0.5426487662063207), (6, 3, 0.3783254487872697), (7, 3, 0.20063408870144794), (8, 3, 0.4292790279597638), (9, 3, 0.49590849270113413), (10, 1, 0.4213388542867036), (11, 2, 0.361644783826504), (12, 2, 0.17348653823112237), (13, 2, 0.38718294982003987), (14, 1, 0.38308746210582045), (15, 3, 0.5401142617085438), (16, 2, 0.9296262284479131), (17, 3, 0.4743203040579125), (18, 1, 0.2731288148145695), (19, 3, 0.9830907233999449), (20, 3, 0.9963724029181829), (21, 3, 0.9638067137595542), (22, 1, 0.20793073037437315), (23, 3, 0.4407172961969621), (24, 1, 0.7217199039750778), (25, 2, 0.6149121986914621), (26, 2, 0.9546669078679634), (27, 2, 0.9960259722093776), (28, 3, 0.44862597197591736), (29, 1, 0.3216009928024496), (30, 1, 0.15823766196302125), (31, 1, 0.18940567566465416), (32, 3, 0.17151151481830462), (33, 2, 0.10685532211031246), (34, 2, 0.09386085861540638), (35, 3, 0.5015788004773917), (36, 3, 0.2754782471163123), (37, 3, 0.5488045528268626), (38, 2, 0.36959492231035795), (39, 2, 0.751012540631169), (40, 3, 0.7444602263097184), (41, 3, 0.20472036080003042), (42, 1, 0.20403434048303593), (43, 3, 0.6327845230026649), (44, 1, 0.05858382722939226), (45, 1, 0.08449764441920726), (46, 2, 0.8450107011110234), (47, 1, 0.17922559212255673), (48, 1, 0.1711129754564873), (49, 1, 0.9734737560621208)]","[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1]",15,13,13,13,13,15
