agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 3, 0.23774528886678437), (1, 1, 0.0022174397169975046), (2, 1, 0.11698856534316227), (3, 2, 0.215185362945979), (4, 3, 0.01588708352280388), (5, 3, 0.5566334278143558), (6, 2, 0.43871574391004975), (7, 3, 0.5653447628477429), (8, 2, 0.1810271643757243), (9, 2, 0.4594908794509468), (10, 1, 0.1043068464195217), (11, 1, 0.22586889665444265), (12, 3, 0.9506189027157228), (13, 1, 0.43482579293054235), (14, 2, 0.02268603926057322), (15, 1, 0.04121116128072788), (16, 3, 0.6488017995401715), (17, 1, 0.9725099657874561), (18, 1, 0.7287638992046401), (19, 3, 0.7677267570516854), (20, 2, 0.654610966467247), (21, 3, 0.1306491762709424), (22, 3, 0.6489019496527175), (23, 2, 0.5769376817689216), (24, 3, 0.11630787103594276), (25, 1, 0.004412991612035899), (26, 2, 0.9984925876277395), (27, 3, 0.38863439182777426), (28, 2, 0.07070668697450067), (29, 3, 0.19523488291403046), (30, 3, 0.5434562061652557), (31, 3, 0.26215670216035913), (32, 2, 0.9814112691013708), (33, 2, 0.5425817694154169), (34, 3, 0.6696613736528678), (35, 1, 0.5373161166225415), (36, 3, 0.21318554965152237), (37, 3, 0.490873551329293), (38, 3, 0.8223168318630957), (39, 1, 0.7228022942847958), (40, 2, 0.8985558456623409), (41, 3, 0.47353331439113056), (42, 1, 0.8297907532204287), (43, 2, 0.6267565767370353), (44, 1, 0.21314450092171489), (45, 2, 0.6167017442814807), (46, 1, 0.8577565860684316), (47, 3, 0.6482683242684479), (48, 2, 0.2859297308206644), (49, 3, 0.932067908178272)]","[0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",12,8,19,12,11,11
"[(0, 1, 0.24424198838707567), (1, 1, 0.49207401108951465), (2, 1, 0.28246007521336314), (3, 2, 0.6964814086373229), (4, 2, 0.525378731934416), (5, 3, 0.775184392689579), (6, 1, 0.8019730886393865), (7, 3, 0.6031275939574684), (8, 2, 0.15304599656029594), (9, 2, 0.5115469818390275), (10, 1, 0.29116975566731973), (11, 2, 0.9494160381605606), (12, 3, 0.18932755267833723), (13, 1, 0.5559062660468752), (14, 1, 0.6164464463385693), (15, 2, 0.18011467453607233), (16, 1, 0.46898667462694565), (17, 3, 0.591494091951247), (18, 3, 0.3217914653861894), (19, 3, 0.5365524793185603), (20, 1, 0.9282707159045607), (21, 1, 0.056546479830753005), (22, 1, 0.53081942731802), (23, 1, 0.4113143308148426), (24, 1, 0.4110571211572863), (25, 2, 0.5172462159945662), (26, 3, 0.051833930351903645), (27, 1, 0.47516723111650716), (28, 1, 0.6286706731598463), (29, 2, 0.47143400189121554), (30, 2, 0.9717994831903126), (31, 1, 0.8517687213970226), (32, 2, 0.6978539352012473), (33, 2, 0.7940045277029054), (34, 2, 0.9693413089630712), (35, 1, 0.5980506742880477), (36, 3, 0.840757083790812), (37, 3, 0.25437019127240657), (38, 1, 0.28218199405903166), (39, 3, 0.3210249151293004), (40, 1, 0.3319907834794651), (41, 1, 0.20920949042445058), (42, 2, 0.6642467223897783), (43, 3, 0.6172546739216698), (44, 2, 0.7129334366181915), (45, 1, 0.35601068607097675), (46, 1, 0.28213763468009967), (47, 1, 0.35499984093267967), (48, 2, 0.5717067444231204), (49, 3, 0.37879842354715965)]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0]",12,7,7,18,0,15
"[(0, 3, 0.7256319891028135), (1, 2, 0.7011760067780293), (2, 2, 0.8636064952405516), (3, 1, 0.6408045531556315), (4, 1, 0.5061089608051126), (5, 1, 0.7269760263680247), (6, 2, 0.9930793248906304), (7, 1, 0.9958423417557254), (8, 1, 0.16418336460406446), (9, 3, 0.5242203240918031), (10, 1, 0.7066797027424425), (11, 3, 0.5394316383378354), (12, 3, 0.38162364786951986), (13, 2, 0.1162971909247913), (14, 3, 0.757151810033263), (15, 3, 0.49504695126041665), (16, 2, 0.6936832605434158), (17, 1, 0.6234309367014053), (18, 2, 0.1592480907016134), (19, 2, 0.8975089599685134), (20, 1, 0.749541982047773), (21, 1, 0.739586854465098), (22, 3, 0.6223173055438661), (23, 1, 0.3897016262137202), (24, 2, 0.41597582300907354), (25, 1, 0.45053373541929076), (26, 1, 0.5717782938028688), (27, 1, 0.49653848534313316), (28, 3, 0.4389601780046447), (29, 2, 0.6985517002148074), (30, 1, 0.3368225406992541), (31, 2, 0.7509372081633922), (32, 3, 0.5875211671496924), (33, 1, 0.19827689110278357), (34, 3, 0.22852755894682775), (35, 3, 0.2243709994478117), (36, 3, 0.770366039351721), (37, 3, 0.8438893563320686), (38, 2, 0.751776496646795), (39, 1, 0.7843307868378926), (40, 2, 0.4181908400314881), (41, 3, 0.7414277805191116), (42, 3, 0.055683886879016486), (43, 2, 0.5410625823856845), (44, 2, 0.71960623385821), (45, 3, 0.35614205453585523), (46, 1, 0.9313262658988176), (47, 2, 0.8658594342010825), (48, 3, 0.5811120024125546), (49, 2, 0.1719073782416367)]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",19,9,10,18,11,19
"[(0, 1, 0.9291144421058128), (1, 2, 0.7209239786843965), (2, 3, 0.6557423917599052), (3, 1, 0.5505863807579839), (4, 3, 0.059996869797233954), (5, 1, 0.2872489237834758), (6, 2, 0.3621251048193119), (7, 3, 0.6587757926660511), (8, 1, 0.8207754044783264), (9, 3, 0.09249181903935544), (10, 1, 0.0058562169952414145), (11, 2, 0.6767253445180004), (12, 1, 0.9142798967039089), (13, 1, 0.4191382617247238), (14, 1, 0.6175624535306788), (15, 3, 0.5560846936906637), (16, 1, 0.6964504887359295), (17, 3, 0.9954309262913761), (18, 2, 0.8263194408008386), (19, 1, 0.48960804391533685), (20, 3, 0.9862651796005545), (21, 3, 0.14663472321592885), (22, 1, 0.6636705981550368), (23, 1, 0.7531945846588), (24, 2, 0.246785051442033), (25, 3, 0.5561112471483163), (26, 3, 0.2053045993812196), (27, 1, 0.12385032068331403), (28, 2, 0.5147028560858591), (29, 1, 0.6918268617700252), (30, 3, 0.3382562287482834), (31, 3, 0.5173606993454608), (32, 1, 0.27925825423122774), (33, 2, 0.3755116485868435), (34, 1, 0.40344137302527083), (35, 3, 0.29127750109601414), (36, 2, 0.05548377231164414), (37, 2, 0.8006010250825923), (38, 3, 0.686533467326076), (39, 1, 0.5891732897403492), (40, 2, 0.8088231230227402), (41, 3, 0.6133232576183518), (42, 3, 0.5013963136552139), (43, 1, 0.8282003783879609), (44, 1, 0.4202198768703025), (45, 2, 0.2848633734454885), (46, 2, 0.4169225709936103), (47, 3, 0.6068302110163223), (48, 1, 0.48734548066357286), (49, 3, 0.030842787711209407)]","[1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0]",17,17,17,17,17,17
"[(0, 1, 0.41586027727830566), (1, 3, 0.37157564514783026), (2, 1, 0.8278877012385523), (3, 3, 0.3828340402166446), (4, 2, 0.07349122607033987), (5, 3, 0.7555085558751202), (6, 2, 0.938126603672674), (7, 2, 0.1350179166184916), (8, 1, 0.03789595762693587), (9, 1, 0.9565062985635386), (10, 1, 0.9186126861217874), (11, 1, 0.9103916710954516), (12, 3, 0.026407999667733106), (13, 1, 0.21263051846568015), (14, 1, 0.6440702130485968), (15, 1, 0.4152349542698024), (16, 3, 0.6787725677224039), (17, 2, 0.5668081933734523), (18, 3, 0.3508458066614314), (19, 1, 0.42530889302419816), (20, 3, 0.2144841075844256), (21, 2, 0.055732559811540794), (22, 1, 0.8956648090781699), (23, 3, 0.36848097699481286), (24, 1, 0.7646991788749457), (25, 2, 0.6881782519681502), (26, 2, 0.7788714447015264), (27, 1, 0.008731433886498663), (28, 2, 0.2548414417963565), (29, 2, 0.5955987566744118), (30, 3, 0.42519667299975317), (31, 3, 0.06781753764233156), (32, 3, 0.018251982097994945), (33, 1, 0.41060880974850167), (34, 2, 0.5370364966939097), (35, 2, 0.3249593698441028), (36, 2, 0.014378876635989468), (37, 1, 0.5832854806515996), (38, 1, 0.25237731451735423), (39, 3, 0.30773433880891254), (40, 3, 0.039546076976765265), (41, 3, 0.21979816104651229), (42, 2, 0.9908441702454028), (43, 3, 0.04544475418614735), (44, 1, 0.35904439248097664), (45, 1, 0.48911036006731434), (46, 1, 0.588994890921293), (47, 2, 0.5022180687672495), (48, 1, 0.2261512380532582), (49, 1, 0.01529828271594147)]","[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]",8,7,0,7,15,7
"[(0, 2, 0.6731275634539641), (1, 2, 0.7495135226035048), (2, 1, 0.28664663199387463), (3, 1, 0.031368073844316835), (4, 3, 0.23496502765100968), (5, 1, 0.01967512644964131), (6, 3, 0.5009366742775229), (7, 1, 0.08039169933470003), (8, 1, 0.7593371723560283), (9, 3, 0.6124569562363092), (10, 1, 0.35022752889212505), (11, 1, 0.5557852287691815), (12, 2, 0.8743656337223206), (13, 3, 0.064780526560269), (14, 1, 0.8834007364429491), (15, 2, 0.21151343520265453), (16, 1, 0.3802646615242461), (17, 2, 0.9146414577128157), (18, 3, 0.9553476532522306), (19, 1, 0.4041917998182506), (20, 3, 0.5116077706873244), (21, 3, 0.47069152415165316), (22, 3, 0.9452565518685107), (23, 3, 0.5059596321107221), (24, 1, 0.685127785685778), (25, 3, 0.014134024673574053), (26, 1, 0.08552233711795576), (27, 1, 0.5503372516832287), (28, 3, 0.37180650235806467), (29, 2, 0.6937286362450761), (30, 1, 0.2656866426740212), (31, 2, 0.10139186826060265), (32, 2, 0.7586418582188351), (33, 2, 0.40103707100892516), (34, 3, 0.7692935032441696), (35, 1, 0.4045349333863062), (36, 3, 0.9353195931864456), (37, 1, 0.3826187829262093), (38, 3, 0.5316489962259355), (39, 3, 0.9590317177602856), (40, 1, 0.296808279285976), (41, 3, 0.8111195039304261), (42, 2, 0.29681552379629883), (43, 3, 0.8871131552758662), (44, 3, 0.39079574212057844), (45, 1, 0.7759333254802948), (46, 1, 0.4733199549249153), (47, 3, 0.1777817831065629), (48, 3, 0.3528314206515203), (49, 3, 0.7151947087354683)]","[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]",0,24,9,19,14,0
"[(0, 1, 0.8458658536269692), (1, 3, 0.8427739599315337), (2, 1, 0.6823662896906226), (3, 1, 0.4818357621970195), (4, 3, 0.9971145632274468), (5, 3, 0.7658153387952357), (6, 3, 0.9536383917102823), (7, 2, 0.43927390071972283), (8, 2, 0.9176629393072845), (9, 3, 0.4382335711354409), (10, 2, 0.7125278105607697), (11, 3, 0.624775682717574), (12, 3, 0.6842613236332546), (13, 2, 0.9059364472612731), (14, 2, 0.3478727725123141), (15, 3, 0.9484683923046412), (16, 3, 0.8185848048517794), (17, 1, 0.3516530221150129), (18, 1, 0.028345206676282153), (19, 2, 0.6625712168285112), (20, 2, 0.003017325259939141), (21, 3, 0.4002690772835167), (22, 3, 0.5995975808186481), (23, 1, 0.576343035060364), (24, 3, 0.2879472433369388), (25, 2, 0.8337825166398221), (26, 2, 0.12376498093529942), (27, 3, 0.9711350415025067), (28, 1, 0.6686563378109223), (29, 1, 0.8026722338831639), (30, 3, 0.6397405487084981), (31, 2, 0.19989415403426747), (32, 3, 0.7112134273535784), (33, 3, 0.3776847585524489), (34, 2, 0.3743537166118929), (35, 3, 0.828169714237462), (36, 2, 0.12064505415262095), (37, 3, 0.810846433721656), (38, 2, 0.9844639110552457), (39, 2, 0.47667486432180717), (40, 3, 0.33956477236875093), (41, 2, 0.7756426610219946), (42, 3, 0.34704332648283887), (43, 3, 0.4323169623845853), (44, 1, 0.8902423507596845), (45, 1, 0.1692886508491963), (46, 1, 0.2616721859480662), (47, 1, 0.485434799312329), (48, 2, 0.0230496327964842), (49, 2, 0.37571284968744323)]","[1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",27,21,22,14,25,27
"[(0, 1, 0.4564546265897539), (1, 2, 0.43780257914189213), (2, 2, 0.5332880456114582), (3, 3, 0.8783636545503197), (4, 2, 0.5779671789111781), (5, 2, 0.9633531598286424), (6, 2, 0.5849999423551228), (7, 1, 0.652140085470812), (8, 3, 0.4135978403786845), (9, 2, 0.1339640354754874), (10, 3, 0.4652029045598214), (11, 2, 0.9046778269215149), (12, 2, 0.8830537261958548), (13, 2, 0.7463804234384139), (14, 1, 0.047702644529241556), (15, 3, 0.37150942542150556), (16, 1, 0.34025374166479294), (17, 3, 0.40485903862115935), (18, 3, 0.7752573070182095), (19, 3, 0.005370614601593715), (20, 2, 0.02280235068871328), (21, 2, 0.8653788709978321), (22, 1, 0.027056381734045898), (23, 3, 0.10749538628580702), (24, 2, 0.9880915254874397), (25, 1, 0.5567928280414948), (26, 3, 0.9155361430812526), (27, 1, 0.6144819814637095), (28, 1, 0.4102738606364529), (29, 1, 0.04972276709225698), (30, 2, 0.84137640101526), (31, 3, 0.1618135718037963), (32, 3, 0.8351356040108281), (33, 2, 0.9940102937812786), (34, 2, 0.10371472825305217), (35, 1, 0.902570154504094), (36, 2, 0.3934657741532125), (37, 3, 0.31569645493175713), (38, 2, 0.27164700020283394), (39, 3, 0.1815109294435152), (40, 1, 0.8018156122321363), (41, 2, 0.2559767834701421), (42, 1, 0.2216688266348551), (43, 1, 0.5685057327530447), (44, 2, 0.33813132488405906), (45, 3, 0.6278861461709547), (46, 3, 0.3142322457582569), (47, 2, 0.5502631855414365), (48, 1, 0.41401327275562216), (49, 2, 0.7827477731279244)]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",24,19,12,11,19,24
"[(0, 1, 0.42277196227142433), (1, 3, 0.9274628291286928), (2, 1, 0.24736646129528594), (3, 2, 0.3758751585856783), (4, 1, 0.914618128388782), (5, 1, 0.41606323756144015), (6, 1, 0.09537244746843454), (7, 2, 0.7609711618092273), (8, 3, 0.0777572578327771), (9, 1, 0.2417207384910024), (10, 2, 0.8989617453960304), (11, 2, 0.5181135640847728), (12, 1, 0.2628299249276166), (13, 1, 0.03517386457596139), (14, 2, 0.1340730087256654), (15, 2, 0.9258181989726116), (16, 3, 0.7319823046933437), (17, 3, 0.8532104254642698), (18, 2, 0.7884206779276574), (19, 3, 0.06760848861360591), (20, 1, 0.8321875229692264), (21, 3, 0.42317390054160153), (22, 1, 0.3255394991578011), (23, 1, 0.9778986794397216), (24, 3, 0.9762734893122328), (25, 2, 0.6159480683995034), (26, 3, 0.315787009765059), (27, 2, 0.5440887597868066), (28, 3, 0.7877892979498804), (29, 1, 0.1135774700297063), (30, 2, 0.5784444208357046), (31, 3, 0.8864819895016277), (32, 2, 0.514966499242899), (33, 1, 0.443278908836771), (34, 3, 0.6872515698162057), (35, 3, 0.3578895461346747), (36, 3, 0.42282920923388045), (37, 3, 0.6966013600092489), (38, 3, 0.4425524886888127), (39, 2, 0.2864294102198466), (40, 1, 0.5393987615533735), (41, 2, 0.39813535683711776), (42, 3, 0.7468501213096143), (43, 1, 0.43422461631763165), (44, 3, 0.18327136165381397), (45, 2, 0.35880445004612027), (46, 3, 0.7231443779664718), (47, 2, 0.46180348426082174), (48, 2, 0.19761615904617635), (49, 2, 0.3505468332880769)]","[0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",14,0,22,0,21,12
"[(0, 3, 0.7690446727727555), (1, 3, 0.8971604070024959), (2, 3, 0.06256585558867822), (3, 3, 0.1801422020004273), (4, 2, 0.011121250932153548), (5, 1, 0.8962106791761053), (6, 2, 0.6446012407381018), (7, 2, 0.05542636150348723), (8, 1, 0.4201445998340152), (9, 1, 0.74546308285921), (10, 2, 0.6169263054287768), (11, 3, 0.7887244259255015), (12, 1, 0.5748034233350648), (13, 3, 0.8935388140716913), (14, 1, 0.6903749271732477), (15, 1, 0.45358821118886783), (16, 2, 0.5251478262602342), (17, 1, 0.3789345255707959), (18, 1, 0.14235061164597196), (19, 3, 0.5172437346275381), (20, 1, 0.03645320529707785), (21, 2, 0.2154824075264371), (22, 1, 0.600484368611484), (23, 2, 0.7276330635671092), (24, 3, 0.29947399138505726), (25, 2, 0.09543615237438108), (26, 1, 0.2837994447985992), (27, 3, 0.03084412276457127), (28, 1, 0.06659914743684303), (29, 2, 0.723272896212457), (30, 1, 0.8579613446794898), (31, 2, 0.902468343231826), (32, 2, 0.04471428774749797), (33, 1, 0.47852122685758414), (34, 3, 0.06555686919770654), (35, 2, 0.9589936650976364), (36, 3, 0.3338917962071243), (37, 3, 0.6574589047262493), (38, 2, 0.9189775907099151), (39, 3, 0.14241874723683734), (40, 2, 0.9016215209657624), (41, 1, 0.698957502831924), (42, 3, 0.641761073128252), (43, 2, 0.38981041513728953), (44, 1, 0.7900582160870643), (45, 2, 0.11260265191864371), (46, 3, 0.20337952674589055), (47, 1, 0.5242656425188866), (48, 1, 0.985733360902569), (49, 2, 0.6084350890013472)]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1]",11,10,7,10,0,11
"[(0, 2, 0.001677271538902625), (1, 2, 0.539317476035702), (2, 2, 0.31485936316100094), (3, 3, 0.00881772931606073), (4, 3, 0.5747173381565208), (5, 1, 0.46815314923402096), (6, 3, 0.9151467605346476), (7, 3, 0.724201745681514), (8, 3, 0.7064496988984069), (9, 3, 0.825079905468862), (10, 2, 0.09919388154104991), (11, 3, 0.9031532295531915), (12, 1, 0.13830728856936425), (13, 3, 0.8267850647468689), (14, 3, 0.5063855957801018), (15, 2, 0.40001098437128), (16, 3, 0.7898176514713564), (17, 2, 0.4517051872468161), (18, 3, 0.7833347832884361), (19, 2, 0.37741056296097086), (20, 1, 0.23970395484339613), (21, 1, 0.9839624886107755), (22, 2, 0.17320258702534197), (23, 3, 0.330796856419477), (24, 3, 0.5872523789351893), (25, 1, 0.7981271984299193), (26, 1, 0.8842551112072232), (27, 3, 0.6807610411544255), (28, 2, 0.5978635529837278), (29, 2, 0.5142234210855828), (30, 2, 0.13032571500322254), (31, 2, 0.4821933669917672), (32, 2, 0.26837085080589473), (33, 2, 0.873483243412134), (34, 2, 0.3742780231886659), (35, 2, 0.14662981916507511), (36, 2, 0.24309376364693425), (37, 1, 0.9851826531826758), (38, 3, 0.7570863353353022), (39, 1, 0.03297710329035153), (40, 2, 0.3932802512385176), (41, 3, 0.966531234390349), (42, 1, 0.35509567465852565), (43, 2, 0.6129873354382226), (44, 2, 0.32123879500216046), (45, 3, 0.3893857138696628), (46, 1, 0.3582971236512613), (47, 1, 0.4805148527871622), (48, 2, 0.8245000037256315), (49, 3, 0.0782750552505761)]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0]",22,8,17,17,17,25
"[(0, 2, 0.1969456246658554), (1, 3, 0.36105890885524117), (2, 3, 0.5263365566422209), (3, 2, 0.10108075149011342), (4, 1, 0.9188914854935288), (5, 1, 0.24535711317191689), (6, 2, 0.6835411461133137), (7, 3, 0.547574014788456), (8, 3, 0.20503356282568963), (9, 2, 0.1633549188905702), (10, 2, 0.32434355675031856), (11, 1, 0.7591054711349771), (12, 2, 0.4255185513660965), (13, 1, 0.36903065625719833), (14, 2, 0.7237216147951653), (15, 1, 0.28215173678760397), (16, 3, 0.6266314002270633), (17, 3, 0.7535412780816176), (18, 1, 0.7086874567561854), (19, 1, 0.9676090480668034), (20, 3, 0.10516760529397917), (21, 3, 0.5491907100340704), (22, 2, 0.5151524097641015), (23, 2, 0.5283046768970786), (24, 3, 0.02577300222361778), (25, 3, 0.05822234496969925), (26, 2, 0.9539256537141849), (27, 1, 0.586800270887125), (28, 1, 0.3126480745310086), (29, 3, 0.06682559055937554), (30, 3, 0.23496270773964556), (31, 1, 0.27237608526226664), (32, 1, 0.28217243973849704), (33, 3, 0.34130241477542933), (34, 2, 0.4906991314354402), (35, 2, 0.3556084295158206), (36, 3, 0.12433764177577922), (37, 1, 0.37193748733606646), (38, 3, 0.07386323389325489), (39, 1, 0.9604311044086572), (40, 2, 0.42635184184601593), (41, 3, 0.7268748912447872), (42, 1, 0.01106711302994301), (43, 3, 0.2632767171427748), (44, 2, 0.19461157011809616), (45, 3, 0.006689380347411289), (46, 1, 0.6462413110695476), (47, 1, 0.3037834587424315), (48, 1, 0.6524928181909673), (49, 3, 0.9211948182087929)]","[0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0]",0,8,8,8,6,0
"[(0, 2, 0.36586959725416623), (1, 1, 0.6754415112532025), (2, 1, 0.11829613680334872), (3, 3, 0.5768958981781922), (4, 2, 0.2862839660428832), (5, 2, 0.44048423109865253), (6, 1, 0.7362262868325424), (7, 2, 0.2017554969796479), (8, 1, 0.4886326711921267), (9, 3, 0.36458804430513514), (10, 2, 0.6255657133769686), (11, 2, 0.35849289294653075), (12, 2, 0.4566906666519406), (13, 2, 0.3262353289145794), (14, 3, 0.475805689200101), (15, 3, 0.47387824684431046), (16, 1, 0.5406781095887194), (17, 2, 0.7767359973734745), (18, 3, 0.052682633589174244), (19, 1, 0.10381689843405995), (20, 3, 0.28819191575985315), (21, 3, 0.6285926847238762), (22, 3, 0.7426998953185185), (23, 1, 0.11047959968801557), (24, 3, 0.6053511184276078), (25, 3, 0.2988710628803888), (26, 2, 0.30517457559361405), (27, 1, 0.1735178216780746), (28, 1, 0.7367626380726403), (29, 2, 0.8090325760864026), (30, 2, 0.812029834360228), (31, 1, 0.016290498437025125), (32, 2, 0.844570115506414), (33, 2, 0.1769634940157252), (34, 1, 0.5888946701897402), (35, 2, 0.4600976460555176), (36, 2, 0.7610798967950135), (37, 1, 0.9168417203696977), (38, 1, 0.7450882263405387), (39, 2, 0.5351166854671222), (40, 1, 0.877515972324812), (41, 1, 0.20804270381565293), (42, 2, 0.387802361773279), (43, 3, 0.30002735819753634), (44, 2, 0.30956494104676735), (45, 1, 0.6253940738816018), (46, 1, 0.3421648245564718), (47, 3, 0.4376620979390139), (48, 3, 0.6243734176411995), (49, 3, 0.5290533442546941)]","[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",18,0,8,8,10,15
"[(0, 2, 0.20443699631194712), (1, 1, 0.7918386341271368), (2, 2, 0.17057166704109694), (3, 3, 0.06869723687226525), (4, 3, 0.04574682301110378), (5, 3, 0.47235130998532215), (6, 2, 0.21374111408320062), (7, 3, 0.8575576055036929), (8, 2, 0.2058960627016675), (9, 3, 0.5279782698490033), (10, 2, 0.41057309154001387), (11, 2, 0.8944692888228892), (12, 1, 0.41413522304403105), (13, 1, 0.14829385807937356), (14, 1, 0.8698006665250645), (15, 1, 0.5360149589406576), (16, 1, 0.8949708697653477), (17, 3, 0.45089197590678576), (18, 3, 0.5630610793738469), (19, 1, 0.2784465075209679), (20, 2, 0.0107039380710785), (21, 3, 0.15346559565615214), (22, 3, 0.13235559374370176), (23, 2, 0.31351155979066114), (24, 2, 0.15303396586409812), (25, 3, 0.19806397517931085), (26, 3, 0.17472450261836725), (27, 3, 0.9711298408795385), (28, 3, 0.4745936107767814), (29, 3, 0.738799413720744), (30, 3, 0.9007195234810326), (31, 3, 0.5221117740043059), (32, 1, 0.38594090411261917), (33, 2, 0.9910053098923557), (34, 1, 0.41374174616882997), (35, 2, 0.4721649676381401), (36, 2, 0.10208554192234365), (37, 1, 0.4671532610718866), (38, 3, 0.4991442877224376), (39, 2, 0.15469014592952568), (40, 2, 0.4377117216296643), (41, 3, 0.062160326049318204), (42, 2, 0.7241917712226932), (43, 2, 0.5401423571071319), (44, 2, 0.642839865329311), (45, 1, 0.12324386527925824), (46, 1, 0.011162680707611283), (47, 1, 0.9815866123098262), (48, 1, 0.30585851915103923), (49, 1, 0.11005101696932262)]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",12,18,7,17,11,12
