agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 3, 0.07822726759109111), (1, 1, 0.7625735607913282), (2, 1, 0.3296604495258775), (3, 2, 0.5388817715074965), (4, 1, 0.8938426302381436), (5, 1, 0.647623399389465), (6, 1, 0.8269250656180493), (7, 1, 0.6444968295385655), (8, 1, 0.32065775812512354), (9, 1, 0.7241827421224035), (10, 1, 0.647026211543898), (11, 2, 0.8448840458896119), (12, 3, 0.5354391561517989), (13, 3, 0.20801291942949007), (14, 3, 0.5866912644423539), (15, 3, 0.1531646997138678), (16, 2, 0.6429955937745842), (17, 3, 0.3555773782096131), (18, 1, 0.4421518876641384), (19, 3, 0.32509193683516113), (20, 3, 0.6502382661969577), (21, 1, 0.49018713366378275), (22, 3, 0.5813656845867314), (23, 1, 0.8273548684491007), (24, 2, 0.5348525373193272), (25, 3, 0.42901403051229103), (26, 1, 0.6384001960980229), (27, 3, 0.07554607930296664), (28, 2, 0.8939758065407944), (29, 3, 0.6237451036092366), (30, 2, 0.8691088916372655), (31, 2, 0.006376714706746833), (32, 3, 0.18872996375181272), (33, 1, 0.4982998365148499), (34, 1, 0.34802996292679433), (35, 2, 0.2992050891416902), (36, 3, 0.1300099039919833), (37, 3, 0.21990227376446014), (38, 1, 0.7462961538696576), (39, 1, 0.530161840122598), (40, 1, 0.9383445496645613), (41, 1, 0.32326097647936924), (42, 1, 0.5396367687972535), (43, 3, 0.8726371830472236), (44, 1, 0.17535893069943376), (45, 2, 0.04453060008878118), (46, 1, 0.3347521519530151), (47, 3, 0.5022775016306912), (48, 2, 0.6170970231727889), (49, 3, 0.028516270713235925)]","[0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",10,6,14,5,14,14
"[(0, 1, 0.8392422431422197), (1, 1, 0.7584527982228212), (2, 1, 0.5386576877456174), (3, 2, 0.07576137258163995), (4, 1, 0.16554794108962745), (5, 3, 0.6700945089259696), (6, 1, 0.3090100728567696), (7, 3, 0.22850687786302848), (8, 1, 0.8503915561146725), (9, 1, 0.9540368457724057), (10, 2, 0.46865426230457385), (11, 1, 0.9485288830406179), (12, 3, 0.6564332228231061), (13, 2, 0.47921716615916876), (14, 1, 0.891536674227482), (15, 2, 0.05737508355193832), (16, 3, 0.9268057899752645), (17, 3, 0.2822031992187608), (18, 3, 0.9231725877632952), (19, 2, 0.29333093389716025), (20, 2, 0.6027368712536454), (21, 3, 0.6265715312949888), (22, 3, 0.5066872974727857), (23, 2, 0.5027145979878279), (24, 1, 0.23479263487859325), (25, 1, 0.44256658786476555), (26, 3, 0.05512586538709918), (27, 3, 0.7449206351976103), (28, 1, 0.4342173143807848), (29, 3, 0.962799760568875), (30, 1, 0.5306201656001486), (31, 3, 0.7373450189566372), (32, 1, 0.8862722881365488), (33, 2, 0.08460489238172042), (34, 2, 0.612549406623617), (35, 1, 0.8157263017368173), (36, 3, 0.49704930483225795), (37, 1, 0.06071836577390488), (38, 2, 0.3081687231515896), (39, 2, 0.19080661964289836), (40, 1, 0.8583963432046544), (41, 3, 0.29069598317395895), (42, 3, 0.4293773902880915), (43, 3, 0.1762875368715231), (44, 1, 0.4056171547934312), (45, 2, 0.9510051849808963), (46, 3, 0.4729328385699191), (47, 1, 0.2946405538014062), (48, 1, 0.6572878102559327), (49, 1, 0.11344702761089698)]","[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0]",12,25,15,22,19,12
"[(0, 2, 0.7477104844639839), (1, 1, 0.9581342065631612), (2, 1, 0.6301827954358311), (3, 2, 0.02681991050803223), (4, 2, 0.08544082294538358), (5, 3, 0.9289485242186493), (6, 2, 0.7262694909223916), (7, 3, 0.4422239096607311), (8, 3, 0.38524823409702613), (9, 2, 0.19005001776745234), (10, 2, 0.05666027811160379), (11, 2, 0.2371082757768166), (12, 2, 0.44182191949418237), (13, 3, 0.5689487259203568), (14, 3, 0.9906560485384973), (15, 1, 0.9639402748374715), (16, 3, 0.31192878428617665), (17, 1, 0.08714155099079157), (18, 1, 0.3139571569784406), (19, 3, 0.6692809659751752), (20, 2, 0.35587812611361247), (21, 2, 0.1972242511617296), (22, 1, 0.3681269719390725), (23, 2, 0.3658130117570596), (24, 2, 0.021985033245545904), (25, 2, 0.07551725770324058), (26, 3, 0.16791474073201385), (27, 1, 0.6768438602482387), (28, 1, 0.1128980094146641), (29, 1, 0.8889693956620978), (30, 3, 0.8395475681557868), (31, 2, 0.6827756517840173), (32, 3, 0.7421523567764666), (33, 1, 0.23471691994588684), (34, 3, 0.6291663641527444), (35, 1, 0.23771365883536766), (36, 1, 0.8156318128666307), (37, 1, 0.13842852866748578), (38, 2, 0.10941413930596522), (39, 1, 0.5086885891797295), (40, 2, 0.333885653798201), (41, 2, 0.4214060066686057), (42, 1, 0.3003998341799091), (43, 3, 0.8373556350177161), (44, 1, 0.20546484854873415), (45, 2, 0.0328639317900179), (46, 3, 0.9872832605038966), (47, 3, 0.3212010160264399), (48, 3, 0.3989451417417459), (49, 2, 0.5403093785209083)]","[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1]",34,24,23,20,26,29
"[(0, 3, 0.04519050541348757), (1, 2, 0.20255319013056905), (2, 1, 0.5131912050335534), (3, 1, 0.22768809705179038), (4, 1, 0.8537937720704355), (5, 2, 0.9955247789303951), (6, 2, 0.7954005050283128), (7, 3, 0.14101017719332132), (8, 1, 0.9403914197481165), (9, 1, 0.46877820406301063), (10, 2, 0.011671546364399155), (11, 1, 0.7061356153967524), (12, 1, 0.6092098206269178), (13, 3, 0.4297716065273286), (14, 3, 0.8914007967782865), (15, 1, 0.3334673579248365), (16, 3, 0.8234483650314807), (17, 1, 0.8629845518686837), (18, 1, 0.05795511182481239), (19, 3, 0.5484481102198516), (20, 2, 0.628178318627011), (21, 1, 0.3303711358406094), (22, 1, 0.3281115528930265), (23, 1, 0.21652909003492304), (24, 1, 0.7731014964728944), (25, 3, 0.14463634131664405), (26, 3, 0.9540235137726055), (27, 3, 0.0475586505635992), (28, 2, 0.5540516228638914), (29, 3, 0.8285124565930001), (30, 1, 0.6592052342044787), (31, 2, 0.01842300792841811), (32, 3, 0.5720898814496309), (33, 2, 0.6412058563940005), (34, 2, 0.3828830120138853), (35, 1, 0.09076351962895834), (36, 1, 0.6453359240245803), (37, 3, 0.5842751738225234), (38, 2, 0.4099133269325438), (39, 3, 0.37467148415250706), (40, 2, 0.30971597278411), (41, 1, 0.5794762758777523), (42, 3, 0.1566659602575312), (43, 2, 0.6895442110073657), (44, 2, 0.9933894656108534), (45, 1, 0.8404538596912613), (46, 2, 0.48298062274577436), (47, 1, 0.2526893727910201), (48, 2, 0.2730552090245135), (49, 1, 0.7057382673424552)]","[0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1]",13,20,19,22,23,10
"[(0, 1, 0.06455867091238421), (1, 1, 0.5542411512280744), (2, 3, 0.7714287602427188), (3, 1, 0.8129110299807036), (4, 3, 0.15409136694990633), (5, 2, 0.37065362212609343), (6, 1, 0.45412507764372145), (7, 2, 0.9987836332499465), (8, 2, 0.8500371135011736), (9, 2, 0.4287520345739264), (10, 3, 0.6900583954189861), (11, 1, 0.7272233448378872), (12, 1, 0.2480742943743689), (13, 1, 0.49487720223555653), (14, 3, 0.10476037836581975), (15, 3, 0.22664270409434573), (16, 3, 0.3530657175576214), (17, 3, 0.9880510006983618), (18, 1, 0.7839020176283332), (19, 2, 0.19696650582853314), (20, 2, 0.7466908608725455), (21, 2, 0.6476221861569577), (22, 1, 0.5767975559399937), (23, 2, 0.1814951241026581), (24, 2, 0.20797904653072186), (25, 3, 0.9862068250419977), (26, 3, 0.7893829396213794), (27, 3, 0.8414237758691285), (28, 3, 0.9645498554403271), (29, 3, 0.2856481771602357), (30, 1, 0.3203298316231509), (31, 3, 0.5452840050604607), (32, 3, 0.7923342022036393), (33, 2, 0.6566854022266602), (34, 1, 0.2362130514329579), (35, 2, 0.1772556281662686), (36, 2, 0.37116145993864447), (37, 2, 0.2171198606324306), (38, 1, 0.7998754988254322), (39, 2, 0.5012617067802508), (40, 2, 0.760013510361828), (41, 2, 0.11518212837067843), (42, 2, 0.24383455233379558), (43, 1, 0.8331074509151245), (44, 2, 0.9431281591109281), (45, 3, 0.1678308245440826), (46, 2, 0.16161956368625519), (47, 2, 0.5086179663232759), (48, 3, 0.7733554518714589), (49, 3, 0.9865111340413355)]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1]",32,17,30,27,20,22
"[(0, 2, 0.4168205972456328), (1, 2, 0.4329138433941624), (2, 3, 0.9435279989973141), (3, 2, 0.7794632999331939), (4, 1, 0.9022312242617488), (5, 2, 0.9153548565131493), (6, 3, 0.3429701282010932), (7, 3, 0.6994957953501743), (8, 3, 0.5087564240667981), (9, 3, 0.6449117036316533), (10, 1, 0.046121908248147436), (11, 3, 0.552682623464682), (12, 1, 0.8956925126957741), (13, 1, 0.5457647331938303), (14, 2, 0.7024256097760994), (15, 3, 0.39943871795446306), (16, 2, 0.4765549394999249), (17, 2, 0.8513243864842701), (18, 2, 0.8446012026105056), (19, 3, 0.7301084319054963), (20, 3, 0.5933303938754605), (21, 1, 0.18303197318011077), (22, 1, 0.9726208229379721), (23, 3, 0.714131215229176), (24, 2, 0.6741050317677784), (25, 1, 0.9292716215568824), (26, 3, 0.6937623889614247), (27, 1, 0.12174783580859394), (28, 2, 0.41217109152845566), (29, 1, 0.9938429930160839), (30, 1, 0.5352400687719653), (31, 2, 0.12750934642027556), (32, 1, 0.3889551728562638), (33, 1, 0.3854975224131727), (34, 2, 0.6687883757657336), (35, 3, 0.3174768599755935), (36, 2, 0.9937163074525368), (37, 3, 0.7206325678052067), (38, 1, 0.8412106264685594), (39, 3, 0.0407612407010689), (40, 1, 0.7029819994949913), (41, 3, 0.9986820548223434), (42, 1, 0.7409914537155688), (43, 1, 0.29215370692273335), (44, 2, 0.47679377038733284), (45, 2, 0.4304607598946105), (46, 3, 0.3983727121189221), (47, 1, 0.8925071088984932), (48, 2, 0.35190191503293633), (49, 3, 0.03710340325147998)]","[0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0]",9,16,21,0,14,0
"[(0, 1, 0.31322080344376424), (1, 2, 0.13180756244951142), (2, 2, 0.03680455888388989), (3, 1, 0.3149756679722706), (4, 3, 0.6504287847399475), (5, 3, 0.8482211012636731), (6, 3, 0.6638197440180449), (7, 2, 0.7075610746203479), (8, 3, 0.5556284758838792), (9, 1, 0.31123541745519334), (10, 1, 0.4353772971685478), (11, 1, 0.7571637069745033), (12, 2, 0.8737942402582203), (13, 2, 0.452610919068567), (14, 1, 0.1783012400959728), (15, 3, 0.11839867519909053), (16, 2, 0.8365827258995298), (17, 2, 0.670339395390016), (18, 2, 0.965950100890513), (19, 3, 0.6607934341745754), (20, 2, 0.5324076302949476), (21, 1, 0.6206796797300151), (22, 1, 0.03645357435858376), (23, 2, 0.15960809918996144), (24, 2, 0.7177491033880684), (25, 3, 0.14674249553236507), (26, 1, 0.7257451634442987), (27, 1, 0.030552521010284273), (28, 2, 0.007149170272371053), (29, 3, 0.921456192558249), (30, 1, 0.7624271773165404), (31, 3, 0.5890547147400615), (32, 3, 0.18550233708653963), (33, 2, 0.01713283237270269), (34, 1, 0.8926607741824794), (35, 3, 0.8293703055947613), (36, 2, 0.16338833608616143), (37, 3, 0.8150945737401872), (38, 1, 0.6568158700206179), (39, 1, 0.7634013894590642), (40, 2, 0.18695075546155238), (41, 2, 0.5112642250708556), (42, 2, 0.469826383127117), (43, 3, 0.389561846384471), (44, 3, 0.6166166030791751), (45, 3, 0.5683953554218283), (46, 1, 0.6194830351128082), (47, 1, 0.10525202534870381), (48, 2, 0.001966234257311572), (49, 2, 0.49982094578675884)]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1]",22,9,0,20,24,20
"[(0, 3, 0.8923128454762772), (1, 3, 0.748959218526975), (2, 3, 0.024074352727407766), (3, 3, 0.929780358001678), (4, 2, 0.6665182156869535), (5, 3, 0.25976402827758205), (6, 3, 0.21847070177171468), (7, 2, 0.1371285273174666), (8, 2, 0.2703038899161744), (9, 1, 0.40561817506287334), (10, 2, 0.8769867223980833), (11, 2, 0.9122997440112772), (12, 2, 0.39414616518567813), (13, 1, 0.252466131445516), (14, 1, 0.323503426699818), (15, 1, 0.11591664536923973), (16, 1, 0.7399810787341987), (17, 1, 0.10615147690955862), (18, 1, 0.7090606805784204), (19, 1, 0.601796410804975), (20, 1, 0.2551285437424058), (21, 1, 0.6413358436079208), (22, 2, 0.42851470462940056), (23, 3, 0.9758929279052384), (24, 2, 0.41403327670781076), (25, 3, 0.5464975297583373), (26, 2, 0.6878492070642481), (27, 1, 0.7615773308027821), (28, 2, 0.5176303281922778), (29, 1, 0.834584534499433), (30, 2, 0.536016177539596), (31, 1, 0.18691444439006766), (32, 1, 0.22898528755770076), (33, 3, 0.3326854378808136), (34, 2, 0.9117213769253691), (35, 1, 0.3149832523392895), (36, 2, 0.925879831530713), (37, 3, 0.8621736097015645), (38, 3, 0.49824387622530786), (39, 1, 0.2738005896975858), (40, 2, 0.4673065758048829), (41, 3, 0.058553032085490675), (42, 3, 0.9656484390537308), (43, 1, 0.509598325304609), (44, 2, 0.03608780855005911), (45, 3, 0.37407023714518817), (46, 2, 0.961943333677493), (47, 2, 0.022916284689732058), (48, 2, 0.2031281260491974), (49, 3, 0.014905666849253985)]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",26,19,28,24,28,24
"[(0, 2, 0.9134214989919628), (1, 1, 0.4803899038864745), (2, 3, 0.899039218798487), (3, 2, 0.43050789680756507), (4, 1, 0.757718873290299), (5, 2, 0.9857378609323775), (6, 3, 0.37488756577221605), (7, 2, 0.9070076743014396), (8, 1, 0.48987727181424656), (9, 1, 0.4162609333990184), (10, 3, 0.9892882827676233), (11, 1, 0.8120448913459839), (12, 3, 0.307964090449632), (13, 2, 0.9141635343945183), (14, 3, 0.4982197154035174), (15, 2, 0.7400087165599065), (16, 2, 0.5305495027706162), (17, 2, 0.9293816547598125), (18, 1, 0.07025943723272399), (19, 1, 0.7082668323689618), (20, 2, 0.8639379435971977), (21, 1, 0.8662826893121476), (22, 2, 0.4446644481406399), (23, 2, 0.6376335084764866), (24, 1, 0.11539089212076059), (25, 2, 0.6764908554408847), (26, 1, 0.7179482157196557), (27, 1, 0.796630935948951), (28, 1, 0.6865129605485243), (29, 3, 0.20685519307873246), (30, 2, 0.2735775684676841), (31, 3, 0.8182657634172595), (32, 3, 0.2097824368606549), (33, 1, 0.2537527058636807), (34, 2, 0.3518164603503938), (35, 1, 0.6789575217487936), (36, 2, 0.5086123415284919), (37, 2, 0.835328181919582), (38, 3, 0.37544585925461027), (39, 1, 0.49283318402385035), (40, 3, 0.45102965669871764), (41, 3, 0.5288945070554023), (42, 3, 0.5069434960046922), (43, 1, 0.6204338457246293), (44, 2, 0.07215116913002262), (45, 3, 0.7666053947161688), (46, 1, 0.8661386024558579), (47, 2, 0.23042551025393332), (48, 3, 0.9884969458739742), (49, 3, 0.15672616777230197)]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",29,0,22,20,9,19
"[(0, 3, 0.4388913700596825), (1, 2, 0.1430549000411655), (2, 2, 0.3424367011271573), (3, 2, 0.7243847273642684), (4, 3, 0.444782798505709), (5, 2, 0.0026473373471918027), (6, 2, 0.6135126350672645), (7, 3, 0.8790253826421072), (8, 3, 0.9082823766400957), (9, 3, 0.6081103272492032), (10, 2, 0.004603396255183911), (11, 1, 0.8008521299098986), (12, 1, 0.9424117655058689), (13, 3, 0.5695746701679218), (14, 1, 0.32281583549326076), (15, 1, 0.4830093879879288), (16, 3, 0.3423610012324029), (17, 1, 0.43145814934382354), (18, 2, 0.05567974730448777), (19, 3, 0.7222699659678775), (20, 3, 0.28646184164473276), (21, 3, 0.13804685083053458), (22, 2, 0.20082463630387437), (23, 1, 0.3658310236765998), (24, 2, 0.32640757531173337), (25, 3, 0.3080138773877863), (26, 1, 0.5049117361333769), (27, 3, 0.0003459880735827703), (28, 3, 0.811040960794906), (29, 1, 0.7005266302338061), (30, 1, 0.5197030759153801), (31, 1, 0.26922320666496224), (32, 3, 0.0066162025780540645), (33, 3, 0.8893039478079772), (34, 3, 0.8144643180554907), (35, 3, 0.4683695201295779), (36, 3, 0.8245895432254882), (37, 1, 0.3046668204239198), (38, 1, 0.3016121670182229), (39, 2, 0.3275088046771758), (40, 1, 0.12002423051343303), (41, 3, 0.22103736003325902), (42, 3, 0.5069084288958583), (43, 2, 0.8463268354817737), (44, 3, 0.5409237163365748), (45, 3, 0.8302264912100026), (46, 2, 0.20019053561173306), (47, 2, 0.6009709415324356), (48, 2, 0.21344413962830155), (49, 1, 0.35341938433130116)]","[0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0]",15,18,26,19,9,16
"[(0, 1, 0.6323100831872889), (1, 1, 0.8548854186100019), (2, 2, 0.7280452905466808), (3, 2, 0.5382130959656585), (4, 3, 0.2048633196052927), (5, 1, 0.3022808182155302), (6, 1, 0.08465934216531557), (7, 1, 0.890893324917861), (8, 3, 0.9908499284312943), (9, 2, 0.17013699213386413), (10, 2, 0.44710700515500335), (11, 2, 0.8007450477030703), (12, 3, 0.3633035523398713), (13, 2, 0.21765288162900676), (14, 1, 0.8877271852844701), (15, 1, 0.11429312005499048), (16, 3, 0.14233841207368247), (17, 1, 0.5805439764541558), (18, 3, 0.4711168108789553), (19, 2, 0.8524315411608516), (20, 3, 0.8375203094464823), (21, 1, 0.3129777250363944), (22, 3, 0.45417675345047515), (23, 3, 0.3407115373901901), (24, 1, 0.2829110679323813), (25, 2, 0.9817526492452292), (26, 3, 0.5944859259361104), (27, 1, 0.1454519264715286), (28, 3, 0.7001865013587525), (29, 3, 0.5442345965140918), (30, 1, 0.6053315509480929), (31, 2, 0.07025930032439687), (32, 1, 0.33949879699357177), (33, 1, 0.11782376927774563), (34, 2, 0.6268771138215194), (35, 3, 0.06386961228950905), (36, 2, 0.1879876766398455), (37, 3, 0.9224187296633845), (38, 3, 0.14517396485845802), (39, 1, 0.3805178362370645), (40, 1, 0.882924943929101), (41, 3, 0.20180480216573182), (42, 3, 0.25193423228067213), (43, 2, 0.01832477457554149), (44, 3, 0.9102047469995296), (45, 3, 0.7886175514390894), (46, 1, 0.5500234854866842), (47, 3, 0.36186603957883023), (48, 1, 0.31418164990456665), (49, 2, 0.0557975160194939)]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0]",27,19,16,9,16,24
"[(0, 3, 0.9921172700606166), (1, 1, 0.31039933892816995), (2, 1, 0.1931635451977579), (3, 2, 0.08157224497451865), (4, 3, 0.9332334659574286), (5, 2, 0.6916902928669822), (6, 2, 0.040779193456829566), (7, 1, 0.2993964300953156), (8, 3, 0.7157625393883585), (9, 2, 0.7017241944549528), (10, 3, 0.05826640235474423), (11, 1, 0.7205904232741831), (12, 1, 0.43875062836010237), (13, 1, 0.3667652925838515), (14, 3, 0.648203998978877), (15, 2, 0.9783318606718499), (16, 3, 0.31055908515064), (17, 1, 0.6828097982466711), (18, 1, 0.5497853381955071), (19, 3, 0.19724935737242288), (20, 2, 0.7992402645303783), (21, 1, 0.007241007602540317), (22, 1, 0.19087540612645504), (23, 1, 0.6350098904277298), (24, 2, 0.13469357957370776), (25, 1, 0.5620858344256522), (26, 2, 0.5597316925027068), (27, 1, 0.4538887060143134), (28, 2, 0.3898820336539247), (29, 3, 0.4784750951799185), (30, 2, 0.599556848890009), (31, 2, 0.13385017429391366), (32, 2, 0.8871849251262486), (33, 3, 0.20887327736715655), (34, 3, 0.8231191390979703), (35, 1, 0.5848780848377263), (36, 3, 0.2562587833233855), (37, 3, 0.5801042840015851), (38, 2, 0.06887241691410406), (39, 1, 0.7565115903380223), (40, 3, 0.7806354367875654), (41, 3, 0.7095437904293478), (42, 1, 0.06148970579444135), (43, 1, 0.9528895158987869), (44, 2, 0.4287251606467567), (45, 3, 0.3571403373616535), (46, 3, 0.5713015219120384), (47, 1, 0.9427610293648093), (48, 3, 0.05784748947590346), (49, 2, 0.10138302455215431)]","[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",26,20,20,10,10,22
"[(0, 1, 0.3466026513823166), (1, 2, 0.7213635254034749), (2, 3, 0.17626262006780868), (3, 1, 0.685595508883191), (4, 3, 0.12930747557564204), (5, 3, 0.21228420448756213), (6, 2, 0.9164506143582221), (7, 3, 0.2750959955628681), (8, 1, 0.17713085367463277), (9, 1, 0.3023734998824644), (10, 1, 0.19750172640460917), (11, 1, 0.5971073011372316), (12, 3, 0.8454918539971266), (13, 3, 0.47633832480949423), (14, 2, 0.6870478598855896), (15, 1, 0.6543311509703615), (16, 2, 0.48964188393513286), (17, 2, 0.9872791373624569), (18, 2, 0.6206174297432153), (19, 3, 0.514107376568509), (20, 2, 0.4172434388565375), (21, 3, 0.010927530255638418), (22, 3, 0.9811451696647953), (23, 3, 0.7799848136740952), (24, 2, 0.10213994169421792), (25, 2, 0.25709197088057556), (26, 1, 0.30311519026035083), (27, 2, 0.12609452958584377), (28, 3, 0.949632910303934), (29, 2, 0.8868440098273845), (30, 3, 0.20600307213349756), (31, 2, 0.4824869511554787), (32, 3, 0.8276871805839344), (33, 2, 0.6475150179220168), (34, 1, 0.7714780564681042), (35, 3, 0.8583523029807607), (36, 2, 0.9443027469217943), (37, 2, 0.9227592250818278), (38, 2, 0.4891543411052627), (39, 1, 0.20278653148395476), (40, 1, 0.9276669844950335), (41, 3, 0.024393281325959304), (42, 1, 0.740408003279579), (43, 2, 0.9937797320487903), (44, 2, 0.09044580061837015), (45, 1, 0.10572174953993096), (46, 1, 0.9813455038610807), (47, 2, 0.4113726638123124), (48, 3, 0.6293390260247594), (49, 2, 0.16080642556437685)]","[1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0]",11,20,21,13,19,0
"[(0, 1, 0.91049539826246), (1, 2, 0.24215772707145178), (2, 3, 0.9202121605035694), (3, 3, 0.6249269524028652), (4, 3, 0.09388761199560092), (5, 3, 0.5377687861574617), (6, 2, 0.2794023471430598), (7, 3, 0.8359353425032208), (8, 3, 0.7039694104928691), (9, 1, 0.09379508124610503), (10, 3, 0.43198552028231385), (11, 2, 0.6934834551087601), (12, 3, 0.7622689251932241), (13, 3, 0.28152658359796723), (14, 2, 0.9519672030706119), (15, 1, 0.15510469316076192), (16, 1, 0.7697188821239533), (17, 3, 0.7356753712753333), (18, 2, 0.630477143333689), (19, 2, 0.43805744092535903), (20, 3, 0.6587237623371438), (21, 1, 0.30198663831724526), (22, 3, 0.19479089177519626), (23, 1, 0.4198557058714629), (24, 3, 0.23495123983120914), (25, 3, 0.30974386055504544), (26, 3, 0.433638851782012), (27, 3, 0.17470108588883726), (28, 3, 0.7651457099972521), (29, 1, 0.2090743247803657), (30, 1, 0.5553589076163263), (31, 1, 0.308230828131279), (32, 2, 0.5027902463899446), (33, 2, 0.3077653876035773), (34, 2, 0.5719005950192421), (35, 3, 0.14517456698469555), (36, 3, 0.7877849668115731), (37, 1, 0.2545362539686127), (38, 1, 0.14404702625370114), (39, 3, 0.16444510163977666), (40, 3, 0.9913394956174617), (41, 1, 0.8826690083111387), (42, 2, 0.5127401227934599), (43, 1, 0.21630972705915896), (44, 2, 0.8748226611212159), (45, 2, 0.3411600989422918), (46, 2, 0.07257558752056015), (47, 1, 0.4406667599737729), (48, 3, 0.8863331798053992), (49, 2, 0.7979234229840061)]","[1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1]",14,17,20,25,25,27
