agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 1, 0.8225818929249553), (1, 3, 0.4944996444735046), (2, 1, 0.019599667295053802), (3, 2, 0.6642958007175568), (4, 3, 0.7545878479947159), (5, 2, 0.7640646387308474), (6, 3, 0.1923614628509841), (7, 1, 0.3905955881917722), (8, 1, 0.022612987618912173), (9, 1, 0.8777983749518742), (10, 3, 0.9569719590882858), (11, 2, 0.9843204178685427), (12, 3, 0.3075713486524654), (13, 3, 0.8813927003726166), (14, 3, 0.717501721471279), (15, 1, 0.3217435213546316), (16, 1, 0.3228439491985028), (17, 3, 0.49832304870561916), (18, 3, 0.4354835840886364), (19, 1, 0.5959237968338572), (20, 3, 0.361866609096532), (21, 1, 0.46680737388242466), (22, 1, 0.07077318187185888), (23, 3, 0.6082461752936205), (24, 1, 0.38740454547301795), (25, 2, 0.036981454784142054), (26, 1, 0.5034673751340268), (27, 2, 0.26107577106093904), (28, 3, 0.02327860067057319), (29, 2, 0.5319736825854313), (30, 2, 0.13871071117885092), (31, 1, 0.9322260720185079), (32, 1, 0.8876306475831622), (33, 3, 0.5182286526815), (34, 3, 0.9431767754008409), (35, 3, 0.9939402146592622), (36, 1, 0.18077151866548802), (37, 2, 0.9206906997083582), (38, 1, 0.7961673997023976), (39, 2, 0.4274102407844744), (40, 3, 0.2948339464721288), (41, 2, 0.1083280759042391), (42, 3, 0.21915369011538666), (43, 2, 0.5780545956025904), (44, 2, 0.7445085080319318), (45, 3, 0.9981566967130918), (46, 1, 0.9839550864865299), (47, 2, 0.10900028348608537), (48, 3, 0.5073541784884131), (49, 1, 0.1946079192057859)]","[1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0]",9,9,9,9,9,9
"[(0, 1, 0.32253395112252414), (1, 1, 0.7701997383501161), (2, 2, 0.8853863956646241), (3, 1, 0.9661171067556655), (4, 2, 0.8469731624152367), (5, 1, 0.2620208282747888), (6, 1, 0.29542259445807084), (7, 1, 0.8937535698181713), (8, 2, 0.3161141003727552), (9, 3, 0.3488224854107742), (10, 1, 0.3006745296259954), (11, 3, 0.014753878113481833), (12, 1, 0.6027562560295203), (13, 3, 0.5219102955351573), (14, 2, 0.9980080073497667), (15, 2, 0.18998015008171676), (16, 2, 0.6600865389401815), (17, 3, 0.9920606420497925), (18, 1, 0.18468319145778078), (19, 1, 0.3465270666820913), (20, 2, 0.4792766592786657), (21, 2, 0.052256108577733884), (22, 1, 0.8525565586824574), (23, 2, 0.7065082079395026), (24, 1, 0.8957181688830129), (25, 1, 0.664694262762951), (26, 2, 0.06454900103670147), (27, 3, 0.7319849583171022), (28, 3, 0.9377805072293564), (29, 2, 0.09069320084110333), (30, 2, 0.8067205307226027), (31, 1, 0.8893263794140464), (32, 1, 0.857143720333942), (33, 1, 0.5173720333195128), (34, 1, 0.01157733170574382), (35, 3, 0.6127161101414106), (36, 3, 0.9940114406148179), (37, 2, 0.6778714060768585), (38, 3, 0.38953675439695457), (39, 1, 0.1695887903687744), (40, 3, 0.8205554715078058), (41, 2, 0.10758591788671379), (42, 3, 0.9559191318794457), (43, 2, 0.947964154685773), (44, 2, 0.4732834575536491), (45, 3, 0.15237387291115312), (46, 3, 0.6024477020674595), (47, 1, 0.7510980061360166), (48, 2, 0.538011286475689), (49, 1, 0.3941489641731527)]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",9,9,9,9,9,9
"[(0, 1, 0.8175239897783125), (1, 3, 0.027833506064068314), (2, 3, 0.35625716700168975), (3, 1, 0.7122140930954558), (4, 2, 0.5232701488326615), (5, 3, 0.5746998360498375), (6, 2, 0.26800363406909655), (7, 2, 0.4812053805261769), (8, 2, 0.3006092067898063), (9, 2, 0.8455786240329558), (10, 2, 0.1903744751016987), (11, 1, 0.7869767935009719), (12, 1, 0.4023424976612757), (13, 3, 0.6309396683467348), (14, 1, 0.4934522072481984), (15, 3, 0.8232987487910038), (16, 3, 0.173197711714705), (17, 1, 0.15983876451202517), (18, 1, 0.37451689223355966), (19, 1, 0.31791621782131363), (20, 2, 0.6501542541192065), (21, 2, 0.6210069877593859), (22, 3, 0.7009545255940429), (23, 2, 0.3840269684840576), (24, 2, 0.6252283754369754), (25, 3, 0.5196971762928514), (26, 1, 0.6406671642395787), (27, 3, 0.7137514456944857), (28, 3, 0.9690666012985754), (29, 3, 0.940597623105954), (30, 2, 0.8990754230181014), (31, 2, 0.1355716989750091), (32, 1, 0.17694293266874206), (33, 2, 0.021689170322250262), (34, 2, 0.7914450929219944), (35, 2, 0.0614145432530071), (36, 1, 0.30579498619899315), (37, 2, 0.8412456187497354), (38, 2, 0.03388703522474901), (39, 1, 0.3495432564930844), (40, 1, 0.35535579750593205), (41, 2, 0.7993848215850506), (42, 1, 0.2694300971129948), (43, 3, 0.1202089648323077), (44, 3, 0.3741741613157288), (45, 3, 0.20724036211976737), (46, 3, 0.5630474984797014), (47, 1, 0.45272056871267874), (48, 2, 0.48366765881317864), (49, 1, 0.10512001877904043)]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",9,9,9,9,9,9
"[(0, 3, 0.4535976719414859), (1, 2, 0.09287667727808713), (2, 3, 0.7283633299869504), (3, 3, 0.3941381591610128), (4, 3, 0.7932021815595018), (5, 3, 0.44894493680188163), (6, 1, 0.2917825375289148), (7, 3, 0.011735441067490138), (8, 3, 0.24903676912652517), (9, 3, 0.3256750648942305), (10, 3, 0.11250965283155956), (11, 1, 0.3787783244106022), (12, 3, 0.8982253912464023), (13, 1, 0.419452680086684), (14, 2, 0.8931135055995189), (15, 2, 0.08823132308632342), (16, 1, 0.5839732063587451), (17, 3, 0.7817586889292455), (18, 2, 0.7739721231914535), (19, 3, 0.5955004728154193), (20, 2, 0.5470531467159451), (21, 1, 0.5012894774003159), (22, 3, 0.030167757087421698), (23, 2, 0.9610107325484778), (24, 2, 0.1365681661808723), (25, 3, 0.9961525977021984), (26, 3, 0.4259558635366236), (27, 1, 0.9340111087258285), (28, 3, 0.9757905314408771), (29, 1, 0.7756659176997096), (30, 1, 0.2806001861308395), (31, 2, 0.9903943095374378), (32, 2, 0.4502131489459943), (33, 2, 0.8116814586457765), (34, 2, 0.8057144539601504), (35, 2, 0.9258585019315068), (36, 1, 0.06612078293084378), (37, 2, 0.06265027692122094), (38, 3, 0.9234298302468559), (39, 3, 0.7850437931378775), (40, 3, 0.09794910631845843), (41, 2, 0.42449286654805274), (42, 3, 0.8263683735077574), (43, 3, 0.5675806383721923), (44, 3, 0.7121878033784956), (45, 1, 0.8971644659995355), (46, 2, 0.370058676119435), (47, 1, 0.4255606217907998), (48, 2, 0.7033292454114379), (49, 1, 0.34759069437278156)]","[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",9,9,9,9,9,9
"[(0, 1, 0.6133111952913775), (1, 2, 0.48533591522388964), (2, 1, 0.3031748020157716), (3, 3, 0.8107174969062009), (4, 1, 0.48831608415899863), (5, 2, 0.8000138111610668), (6, 3, 0.9088489283047615), (7, 2, 0.10096779740418171), (8, 3, 0.8052158858422533), (9, 2, 0.39304000034542097), (10, 1, 0.4676166777230071), (11, 1, 0.7273718066885765), (12, 3, 0.9539702575071297), (13, 1, 0.05164559608641983), (14, 2, 0.34267328151531706), (15, 3, 0.8515504676351195), (16, 1, 0.38687973336166515), (17, 2, 0.9697638433886805), (18, 2, 0.17993030209510175), (19, 2, 0.9246344822120494), (20, 2, 0.07840863201880988), (21, 3, 0.3725794725567576), (22, 2, 0.6887651162273619), (23, 3, 0.3480941875518099), (24, 1, 0.7868990515452927), (25, 2, 0.27776690857383957), (26, 1, 0.30052808031140044), (27, 1, 0.08498079496937438), (28, 2, 0.022031787921139467), (29, 1, 0.03134675786649299), (30, 2, 0.8591939476678158), (31, 2, 0.3329069474247265), (32, 1, 0.4878201206259807), (33, 3, 0.5459342973173511), (34, 1, 0.052731625910818924), (35, 1, 0.2661664953483859), (36, 3, 0.5392980962490926), (37, 2, 0.8214221124601135), (38, 2, 0.8443660929908112), (39, 1, 0.7075483330833193), (40, 2, 0.10736642209357228), (41, 2, 0.5223538264351815), (42, 2, 0.3021769032477484), (43, 3, 0.06250375132417207), (44, 3, 0.21990732901085586), (45, 1, 0.6142388864502093), (46, 3, 0.8774457855169853), (47, 2, 0.49951747279309033), (48, 2, 0.9732651890502128), (49, 2, 0.06928935157068217)]","[0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0]",9,9,9,9,9,9
"[(0, 1, 0.469084030301541), (1, 1, 0.13571578232039527), (2, 3, 0.8607486744801331), (3, 2, 0.5128707293575707), (4, 2, 0.13012163629710116), (5, 1, 0.3394407000041303), (6, 2, 0.16033821405770132), (7, 2, 0.8027067095756181), (8, 3, 0.8310985757563095), (9, 3, 0.09333898265846519), (10, 2, 0.5742992231847636), (11, 3, 0.02596713689394914), (12, 1, 0.07141156222634992), (13, 1, 0.6410781743351658), (14, 1, 0.262535554418571), (15, 1, 0.10424093792904066), (16, 3, 0.8340606911135412), (17, 3, 0.5018005775617831), (18, 3, 0.9180453866488772), (19, 1, 0.2615447091008676), (20, 3, 0.6716953126624213), (21, 1, 0.20796984227570503), (22, 3, 0.7804261097988444), (23, 3, 0.8594864250112061), (24, 1, 0.6843207603625024), (25, 1, 0.4655729088530719), (26, 3, 0.3214474768894233), (27, 1, 0.6084950741003293), (28, 3, 0.8249935255365146), (29, 1, 0.03079684946767336), (30, 2, 0.4309778770569056), (31, 2, 0.9849095616720897), (32, 2, 0.5782702693334839), (33, 1, 0.04995984994376179), (34, 1, 0.5748990258868211), (35, 3, 0.7122255815913057), (36, 1, 0.15044128633591214), (37, 2, 0.21869811113208726), (38, 1, 0.5031935042392246), (39, 1, 0.8072503061487312), (40, 3, 0.7070952587778732), (41, 2, 0.07888677530079014), (42, 3, 0.5560457258409087), (43, 1, 0.9418721823517248), (44, 1, 0.8714645981117349), (45, 3, 0.17667694178885562), (46, 2, 0.5572079216693131), (47, 2, 0.49847559046978884), (48, 1, 0.7847640473083934), (49, 3, 0.2208980762872088)]","[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0]",8,8,8,8,8,8
"[(0, 2, 0.07845535705636753), (1, 3, 0.7489475869286661), (2, 2, 0.18774145336767734), (3, 2, 0.9704195319609763), (4, 1, 0.8507286628671931), (5, 1, 0.6492684325433871), (6, 2, 0.4912984975216893), (7, 2, 0.1510571884215448), (8, 2, 0.653858684557005), (9, 3, 0.49344003069970266), (10, 3, 0.22315376342566595), (11, 2, 0.5215304994757567), (12, 3, 0.3595104325219819), (13, 1, 0.028921236596007316), (14, 1, 0.16769631010671238), (15, 1, 0.1561977700563324), (16, 1, 0.25753986806500295), (17, 3, 0.8886361756078688), (18, 2, 0.2798932993983505), (19, 1, 0.4779329272704339), (20, 3, 0.4499754882447875), (21, 3, 0.7495022681438364), (22, 3, 0.08055452025197385), (23, 3, 0.9830794231929103), (24, 1, 0.016866399801958476), (25, 2, 0.7292547391621141), (26, 3, 0.7925826913000221), (27, 1, 0.5911355561452197), (28, 3, 0.8346305377093606), (29, 3, 0.4814094140002674), (30, 3, 0.80950393503328), (31, 2, 0.28127323528500914), (32, 2, 0.22404751824175861), (33, 2, 0.3717734220184583), (34, 3, 0.4221475524041306), (35, 2, 0.2163261337672201), (36, 2, 0.9796482663771535), (37, 1, 0.9374037112511294), (38, 3, 0.12169151938903822), (39, 1, 0.11836169570420252), (40, 2, 0.0013653715914897502), (41, 2, 0.027248212310837183), (42, 3, 0.9618144699668532), (43, 2, 0.5038351184297124), (44, 2, 0.710832631183628), (45, 2, 0.7819701397414367), (46, 3, 0.11370690988800014), (47, 1, 0.5638133121509927), (48, 1, 0.04935856616956602), (49, 3, 0.2333748566932482)]","[0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0]",9,9,9,9,9,9
"[(0, 2, 0.7299963082314741), (1, 3, 0.6560401594718768), (2, 1, 0.30174416412216776), (3, 1, 0.2045563505832947), (4, 3, 0.48852647479017297), (5, 1, 0.6412088837274564), (6, 1, 0.488257045577708), (7, 3, 0.6760646337061464), (8, 2, 0.7876474095015035), (9, 3, 0.21344272429432998), (10, 1, 0.6140046810432833), (11, 3, 0.12484129332835858), (12, 2, 0.09744556193426435), (13, 3, 0.23411499287254145), (14, 2, 0.04249367101554624), (15, 2, 0.965648056132131), (16, 1, 0.9714607237521536), (17, 2, 0.7871661383857153), (18, 3, 0.9609310128570768), (19, 3, 0.2868541279743425), (20, 1, 0.6864603966883339), (21, 1, 0.42681565834893287), (22, 3, 0.39944403797429684), (23, 3, 0.17218624138134608), (24, 2, 0.7941434205458408), (25, 1, 0.13741413040937034), (26, 1, 0.5122369532876374), (27, 3, 0.4054488325106057), (28, 1, 0.2687864400391625), (29, 1, 0.6713707090995467), (30, 3, 0.9315486925489485), (31, 2, 0.31321620308483433), (32, 2, 0.1931088838274434), (33, 2, 0.14150521017457907), (34, 3, 0.057950969060673097), (35, 1, 0.5460609125335494), (36, 1, 0.0371370909608052), (37, 1, 0.5224385485794238), (38, 3, 0.9017806637550355), (39, 2, 0.6744508681074939), (40, 2, 0.8589087695170763), (41, 1, 0.2732033747598317), (42, 2, 0.5955955536210913), (43, 3, 0.38580981023169836), (44, 3, 0.17827103937707134), (45, 1, 0.6025706577071404), (46, 3, 0.7797825124592208), (47, 2, 0.5397157663463472), (48, 3, 0.9690592082979528), (49, 1, 0.6289365785191007)]","[1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1]",9,9,9,9,9,9
"[(0, 1, 0.011587664007756682), (1, 2, 0.38526751570458306), (2, 3, 0.08225797851395822), (3, 1, 0.37849309966080247), (4, 1, 0.1991261669089509), (5, 2, 0.29085027027480026), (6, 3, 0.9605540482816337), (7, 2, 0.3601281064039389), (8, 2, 0.8057436444195996), (9, 1, 0.6635403271182128), (10, 3, 0.3524731298309186), (11, 1, 0.6554530253131837), (12, 2, 0.7378955206152066), (13, 1, 0.3281672242808181), (14, 2, 0.6741411375909854), (15, 3, 0.18061439585375572), (16, 2, 0.5794862665836653), (17, 3, 0.0907283922710409), (18, 2, 0.9284992368411866), (19, 2, 0.5955951572347347), (20, 2, 0.07641279393682254), (21, 3, 0.35975914969447553), (22, 2, 0.8816598346442374), (23, 2, 0.8998244923941461), (24, 2, 0.04117006354321362), (25, 1, 0.33283398918653706), (26, 3, 0.7726586162343257), (27, 2, 0.49796886271637064), (28, 1, 0.17811598969021336), (29, 2, 0.237039366517398), (30, 2, 0.5634626143885599), (31, 1, 0.9128033178091772), (32, 3, 0.8274361524133101), (33, 2, 0.557741013090573), (34, 1, 0.9609272726095945), (35, 1, 0.6292557767931849), (36, 2, 0.4442548425280334), (37, 2, 0.8555985701158955), (38, 1, 0.5446564531292744), (39, 1, 0.549619870436445), (40, 1, 0.6754864686066795), (41, 2, 0.736187414543623), (42, 3, 0.6928210210287877), (43, 1, 0.17297310894844975), (44, 1, 0.7592054301994512), (45, 1, 0.8687692011726282), (46, 2, 0.9517817524327045), (47, 1, 0.017693410687856903), (48, 2, 0.35834889287837557), (49, 2, 0.8886423324090683)]","[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]",8,8,8,8,8,8
"[(0, 2, 0.15700517956185867), (1, 1, 0.9419190164380602), (2, 1, 0.2174333179834662), (3, 1, 0.7795525254700711), (4, 1, 0.6574531527897848), (5, 3, 0.7782283446979557), (6, 2, 0.7668954029898029), (7, 3, 0.20674584941584662), (8, 2, 0.7411779908352727), (9, 1, 0.27439341523297367), (10, 1, 0.8622667680242767), (11, 2, 0.0060213160898671125), (12, 3, 0.23662327114101078), (13, 1, 0.15158695844641568), (14, 3, 0.26823047814640644), (15, 2, 0.4365785709519995), (16, 1, 0.8916226820155713), (17, 1, 0.42307830338361474), (18, 1, 0.5387530851001071), (19, 3, 0.3710846079429374), (20, 3, 0.08785595275950664), (21, 2, 0.4235426141280184), (22, 3, 0.11905354808663116), (23, 2, 0.3610350318554366), (24, 3, 0.2745298852803991), (25, 2, 0.4743979481459907), (26, 2, 0.7278911187319484), (27, 1, 0.7766919237189761), (28, 3, 0.13460825228489526), (29, 3, 0.5180247003946311), (30, 3, 0.9849621570627606), (31, 3, 0.08945610071583932), (32, 2, 0.8280434185325365), (33, 3, 0.43746966093282136), (34, 3, 0.7459149597342982), (35, 1, 0.5490883525874686), (36, 3, 0.1560549270826369), (37, 3, 0.5286277071138058), (38, 2, 0.6149349414278972), (39, 1, 0.12036950134540003), (40, 1, 0.8366540350780053), (41, 2, 0.2322787489745567), (42, 1, 0.5730085659276434), (43, 2, 0.06616172817055765), (44, 3, 0.4040385493169314), (45, 2, 0.9409908069102441), (46, 2, 0.2123152586773427), (47, 1, 0.8202993815573654), (48, 1, 0.5652759430618085), (49, 2, 0.9643253949062061)]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1]",7,7,7,7,7,7
"[(0, 3, 0.42542922126126914), (1, 1, 0.09967401304634438), (2, 3, 0.11906934034514816), (3, 2, 0.24989935453134637), (4, 2, 0.3788115000464932), (5, 3, 0.6966111891927184), (6, 1, 0.4371602025889729), (7, 2, 0.2118957412490704), (8, 1, 0.20632948552872277), (9, 1, 0.29737855715025574), (10, 3, 0.2015479240641468), (11, 1, 0.39101381074379316), (12, 1, 0.8163891870159256), (13, 2, 0.7395004110896033), (14, 2, 0.28483862450281316), (15, 2, 0.47408333028661986), (16, 3, 0.7274362873133272), (17, 1, 0.7274565110325123), (18, 3, 0.6519178071165586), (19, 3, 0.04334411417908102), (20, 1, 0.5076539591969763), (21, 2, 0.9274704897030834), (22, 1, 0.7191035922795176), (23, 3, 0.7734974835215851), (24, 3, 0.5902877459444904), (25, 3, 0.5129550853105936), (26, 3, 0.8694232313936526), (27, 3, 0.4630466967917014), (28, 3, 0.0022717818586811545), (29, 1, 0.24784143799711678), (30, 2, 0.32116480276880965), (31, 2, 0.7716592634158762), (32, 3, 0.44104082100035125), (33, 2, 0.19871757202416407), (34, 2, 0.2751525880291076), (35, 1, 0.189623624212109), (36, 1, 0.9456780778167292), (37, 1, 0.15663901142517433), (38, 2, 0.4281068190517545), (39, 1, 0.7016078386341739), (40, 1, 0.8841601765726297), (41, 1, 0.8900387094571144), (42, 2, 0.8932137223708967), (43, 2, 0.04678378124130678), (44, 3, 0.07709425789530233), (45, 1, 0.47096170991982833), (46, 1, 0.0292563297656514), (47, 3, 0.18212715874025587), (48, 2, 0.037390006330874415), (49, 2, 0.4481316024042997)]","[0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0]",0,0,0,0,0,0
"[(0, 3, 0.3780090277235775), (1, 2, 0.6666975856991224), (2, 2, 0.6074167137094637), (3, 2, 0.7891345116529667), (4, 1, 0.5987281577266091), (5, 1, 0.40397090327418983), (6, 2, 0.6795703313993465), (7, 1, 0.7953789883551953), (8, 1, 0.9181006476950146), (9, 2, 0.04660140882101904), (10, 2, 0.9745206097869052), (11, 1, 0.8187469702914014), (12, 3, 0.9039251202635581), (13, 2, 0.625808281415694), (14, 3, 0.514727303506946), (15, 1, 0.0680416808437252), (16, 3, 0.6649480579853712), (17, 3, 0.3345452624215375), (18, 3, 0.8336107110935799), (19, 2, 0.685372467421677), (20, 2, 0.6644799320186061), (21, 2, 0.3651757963585439), (22, 1, 0.5480645973115156), (23, 1, 0.9178330801106471), (24, 1, 0.9441829134698269), (25, 2, 0.46249431536817487), (26, 3, 0.7257752239313041), (27, 2, 0.027473218034546165), (28, 3, 0.6780537157933042), (29, 2, 0.3024540778888086), (30, 2, 0.456999747248127), (31, 2, 0.5446680966275991), (32, 1, 0.40542815046384273), (33, 2, 0.4815278707369287), (34, 2, 0.09155110482184725), (35, 2, 0.3672698447364221), (36, 3, 0.3663351121568612), (37, 3, 0.9036894578731542), (38, 2, 0.689050322880963), (39, 2, 0.8433870795982803), (40, 3, 0.16421367290244226), (41, 3, 0.5915899038198362), (42, 2, 0.26351523704291824), (43, 3, 0.4180572784705421), (44, 1, 0.03614103454194162), (45, 3, 0.07566477159672713), (46, 3, 0.4464158259787129), (47, 3, 0.5331273098021626), (48, 2, 0.17205111880496982), (49, 1, 0.1370343820886284)]","[0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0]",8,8,8,8,8,8
"[(0, 3, 0.008799136673066088), (1, 1, 0.7185366193121309), (2, 1, 0.35852593278544054), (3, 3, 0.43977933108387124), (4, 3, 0.4046060078542969), (5, 2, 0.9644849896556346), (6, 1, 0.29150178580993424), (7, 2, 0.7503848348233751), (8, 1, 0.6139525077661752), (9, 2, 0.7769195858280948), (10, 1, 0.5018126664053083), (11, 3, 0.9108146396459114), (12, 2, 0.7785718254322966), (13, 1, 0.5697768769891634), (14, 1, 0.9092243287943815), (15, 2, 0.09750863635783302), (16, 2, 0.6572198149131008), (17, 1, 0.48818378125853), (18, 1, 0.3759466043686901), (19, 3, 0.9043312864996988), (20, 1, 0.455522133234735), (21, 3, 0.15732575142668925), (22, 2, 0.28687807411456834), (23, 2, 0.6736722598358748), (24, 3, 0.8032304241602879), (25, 2, 0.5623885463716751), (26, 3, 0.8258529524471981), (27, 2, 0.06492373290341436), (28, 3, 0.4131586300571727), (29, 3, 0.16270290964913625), (30, 1, 0.4034007205185045), (31, 1, 0.8077347161912071), (32, 2, 0.8418188198807185), (33, 1, 0.7076098079265284), (34, 2, 0.012169913353307193), (35, 3, 0.4648637248614962), (36, 2, 0.493972486161242), (37, 2, 0.7577371004655884), (38, 2, 0.06722698880541444), (39, 1, 0.44073969690530745), (40, 3, 0.1994009960837161), (41, 3, 0.4154410665205983), (42, 2, 0.19181966354956792), (43, 2, 0.23953672596767317), (44, 2, 0.6116157150967967), (45, 2, 0.2612420287741989), (46, 3, 0.2988712561209892), (47, 2, 0.7358272427227346), (48, 3, 0.7659102720582129), (49, 2, 0.7150044443657201)]","[0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",8,8,8,8,8,8
"[(0, 2, 0.7575578335125948), (1, 3, 0.8820261794898909), (2, 3, 0.45711236545717326), (3, 2, 0.5532073182216858), (4, 2, 0.638064477556276), (5, 3, 0.7839177272455652), (6, 2, 0.40611165717119124), (7, 1, 0.6962882039417996), (8, 3, 0.015488122665469395), (9, 1, 0.5707019554185406), (10, 1, 0.43198758008843263), (11, 2, 0.7674387893200606), (12, 2, 0.30714528753288206), (13, 3, 0.4160592033361594), (14, 2, 0.9107833233316999), (15, 1, 0.9948524360138623), (16, 1, 0.5237492347623278), (17, 1, 0.43842409301738805), (18, 3, 0.4903522545361747), (19, 1, 0.1060207337148733), (20, 3, 0.29266429991106035), (21, 3, 0.39861529095111725), (22, 3, 0.6067649011460613), (23, 3, 0.5885870836775078), (24, 2, 0.968922732267599), (25, 3, 0.26264069883419094), (26, 2, 0.544318058908655), (27, 1, 0.9812864742617998), (28, 3, 0.9872764522773901), (29, 2, 0.14687183268453785), (30, 2, 0.3947869729328193), (31, 2, 0.35293564488699236), (32, 1, 0.18916452009989615), (33, 3, 0.006188885971945446), (34, 3, 0.0022077663826108873), (35, 1, 0.9717230500857431), (36, 1, 0.1246131931396045), (37, 1, 0.5924932079606082), (38, 2, 0.25417663019980896), (39, 2, 0.3873912811836402), (40, 3, 0.041252206278382886), (41, 3, 0.4751451741860694), (42, 3, 0.6766148518302636), (43, 3, 0.10797571785725701), (44, 3, 0.1995611460759581), (45, 3, 0.2384553392257508), (46, 2, 0.14851799480559624), (47, 2, 0.23430781736092254), (48, 2, 0.3075379369211455), (49, 2, 0.18755245278067356)]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",8,8,8,8,8,8
