agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 3, 0.8834836399667141), (1, 2, 0.3250181447911774), (2, 1, 0.03517626654220507), (3, 3, 0.8638594346717503), (4, 2, 0.7757430621626663), (5, 1, 0.17170048632783674), (6, 2, 0.028612779371554597), (7, 2, 0.022608671018153004), (8, 2, 0.6682620197839446), (9, 3, 0.5216664039429348), (10, 2, 0.016496377627155168), (11, 3, 0.4068204204034177), (12, 1, 0.0688183699379068), (13, 2, 0.971315510708357), (14, 2, 0.20229329807650076), (15, 2, 0.9113915879673391), (16, 1, 0.5109909690326077), (17, 1, 0.5555408486803124), (18, 1, 0.17152925779933492), (19, 3, 0.9809805438571204), (20, 1, 0.2792154548196095), (21, 2, 0.9157115786078605), (22, 2, 0.5023298092385005), (23, 1, 0.5944731674822058), (24, 2, 0.45867578267648734), (25, 2, 0.9931385283699767), (26, 3, 0.8161251609903055), (27, 2, 0.5567706172497064), (28, 3, 0.2091825534308872), (29, 1, 0.015989942647749777), (30, 1, 0.04602445864567262), (31, 1, 0.5334538947130768), (32, 3, 0.9628839443073713), (33, 1, 0.1605737089905136), (34, 1, 0.7896260425699739), (35, 2, 0.019504932176336642), (36, 1, 0.8619903031123237), (37, 2, 0.9570941775648316), (38, 3, 0.05568618351672594), (39, 2, 0.45747165698805814), (40, 3, 0.9877795036812078), (41, 1, 0.03911484260909859), (42, 3, 0.8991006524131592), (43, 2, 0.16884833826997891), (44, 2, 0.4764160241884975), (45, 1, 0.6286061033111073), (46, 3, 0.8793808003882644), (47, 2, 0.6074176720622402), (48, 1, 0.5491938306189235), (49, 1, 0.15239025943191742)]","[1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0]",34,25,30,9,24,34
"[(0, 2, 0.8290011965214701), (1, 1, 0.7468455958671049), (2, 2, 0.2709424741385621), (3, 3, 0.4986259488288751), (4, 1, 0.3914699546604071), (5, 1, 0.04707835198566712), (6, 3, 0.4312182113911107), (7, 3, 0.7039520864089086), (8, 2, 0.45760336585144834), (9, 3, 0.9602716678190282), (10, 2, 0.30349535650132464), (11, 3, 0.6152612453378395), (12, 2, 0.5127367562434496), (13, 1, 0.32115102178982435), (14, 2, 0.9072918598272105), (15, 1, 0.05573048174922923), (16, 3, 0.7891918596828781), (17, 3, 0.3694576516018854), (18, 1, 0.5694263996026715), (19, 2, 0.34023213258942087), (20, 1, 0.017710658515769584), (21, 1, 0.9385011653159762), (22, 2, 0.48994460823004937), (23, 2, 0.34050922453320576), (24, 3, 0.9688157828534467), (25, 1, 0.6349673679533598), (26, 1, 0.5130467954664015), (27, 1, 0.7491681808930427), (28, 3, 0.16097971444029768), (29, 3, 0.07792536549161966), (30, 3, 0.6543165955772187), (31, 2, 0.24832363541691826), (32, 1, 0.45132694851998845), (33, 2, 0.28753446839238916), (34, 3, 0.2422214315119171), (35, 3, 0.8087186642273281), (36, 3, 0.7672551052000234), (37, 2, 0.5735744140880759), (38, 1, 0.18520426040064897), (39, 1, 0.4935333330664837), (40, 2, 0.3076604084962955), (41, 3, 0.43810650456197664), (42, 3, 0.9620777550913697), (43, 2, 0.09794566922379766), (44, 3, 0.16006056005988878), (45, 1, 0.7744452764864619), (46, 1, 0.19017687968085406), (47, 2, 0.16948467416511737), (48, 3, 0.08951614634255955), (49, 3, 0.9238175932346394)]","[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]",32,21,0,23,12,29
"[(0, 3, 0.914350603064683), (1, 3, 0.8522658095809634), (2, 3, 0.06658317815743886), (3, 3, 0.21015411292588726), (4, 2, 0.24804688020197285), (5, 1, 0.030332648690099218), (6, 1, 0.8638768733372254), (7, 1, 0.7980844771741359), (8, 1, 0.17556196809337798), (9, 2, 0.7773332439938748), (10, 2, 0.5672873529612162), (11, 3, 0.18978297418893686), (12, 2, 0.8083478564233644), (13, 1, 0.4616384036187753), (14, 3, 0.9204907488425319), (15, 3, 0.30020091782795477), (16, 2, 0.15545054853494777), (17, 2, 0.7757056701113481), (18, 1, 0.9998355041849667), (19, 2, 0.8250433312186697), (20, 2, 0.1728485600261711), (21, 3, 0.43279211691798314), (22, 2, 0.454632727762334), (23, 1, 0.22346031933530286), (24, 3, 0.9889312490366988), (25, 3, 0.08885174068334756), (26, 2, 0.6219353883486198), (27, 3, 0.02083320500251351), (28, 1, 0.33666598532244696), (29, 2, 0.43958211683540094), (30, 2, 0.13880377206490535), (31, 1, 0.9559384230233282), (32, 1, 0.6246157405275472), (33, 3, 0.2643630085420281), (34, 3, 0.1074872047315566), (35, 1, 0.3131011186455548), (36, 3, 0.1375691372599075), (37, 1, 0.049125769842375266), (38, 3, 0.05641473434751887), (39, 2, 0.03369850542946784), (40, 3, 0.15506067925904954), (41, 1, 0.6947290796359993), (42, 2, 0.0015198929615366508), (43, 1, 0.9451128927196085), (44, 1, 0.2507942037236838), (45, 2, 0.7535402030747079), (46, 1, 0.4757835960044108), (47, 3, 0.9752492558802471), (48, 1, 0.31343916644592384), (49, 1, 0.7606232205026559)]","[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1]",22,11,0,0,0,22
"[(0, 1, 0.10155113488064116), (1, 3, 0.5326746093319528), (2, 3, 0.1679932516141195), (3, 3, 0.04216179669909681), (4, 1, 0.5241090989926068), (5, 1, 0.3620587588065024), (6, 3, 0.8016466617649647), (7, 2, 0.7767024247055687), (8, 2, 0.2716130983109135), (9, 3, 0.4480947252731431), (10, 1, 0.7428301189499258), (11, 3, 0.5595402325600669), (12, 1, 0.3678257051172329), (13, 3, 0.4092251013488287), (14, 3, 0.5317789055549647), (15, 2, 0.3348947311243522), (16, 3, 0.491846637942182), (17, 2, 0.5904386262246559), (18, 3, 0.9041705746267353), (19, 3, 0.23555601100982348), (20, 1, 0.4934173777979264), (21, 3, 0.9369167984629855), (22, 3, 0.442652966820662), (23, 1, 0.7327378500421011), (24, 1, 0.38728720460032207), (25, 2, 0.1416500142484155), (26, 1, 0.08701531446966604), (27, 1, 0.16412849565648524), (28, 3, 0.9193256599820967), (29, 3, 0.7813462863400048), (30, 3, 0.2430081409177801), (31, 1, 0.8134909830910727), (32, 3, 0.997956220675354), (33, 3, 0.27849128760770303), (34, 1, 0.3913162470551591), (35, 1, 0.42056706710017155), (36, 3, 0.46659959995316047), (37, 1, 0.8419822313321856), (38, 2, 0.655566791006404), (39, 2, 0.99895465073987), (40, 1, 0.9886951551208838), (41, 3, 0.4142133642560878), (42, 2, 0.6489075889343241), (43, 2, 0.10204994842096515), (44, 3, 0.8095342762092254), (45, 2, 0.33362356007218263), (46, 1, 0.07482958517062677), (47, 1, 0.5311551752589618), (48, 2, 0.7074646968315926), (49, 3, 0.8453008875455342)]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",14,27,18,12,27,12
"[(0, 2, 0.3929427022405648), (1, 3, 0.6252723008410246), (2, 3, 0.4461593767902805), (3, 1, 0.3131703196539227), (4, 3, 0.9867087294649186), (5, 3, 0.34247118257360887), (6, 3, 0.271665400658054), (7, 3, 0.6472527101657437), (8, 2, 0.014539682505136264), (9, 1, 0.1404770258693253), (10, 3, 0.6820831078347178), (11, 3, 0.45374266759716075), (12, 3, 0.42274743551564575), (13, 2, 0.1657663906022907), (14, 2, 0.23505260854940546), (15, 1, 0.8575334708543215), (16, 1, 0.9497889427916287), (17, 3, 0.7305866508715386), (18, 3, 0.047083963351996605), (19, 3, 0.6576011651796513), (20, 1, 0.7834879560164822), (21, 1, 0.8798134407515618), (22, 2, 0.6308665357277613), (23, 3, 0.8133105777477999), (24, 2, 0.6397887200363178), (25, 3, 0.5647746864611057), (26, 3, 0.7849246134237193), (27, 3, 0.13093639059191386), (28, 3, 0.5744066069751453), (29, 3, 0.6754292542377722), (30, 3, 0.8887690518678882), (31, 2, 0.9319270257574835), (32, 3, 0.14436533111008842), (33, 3, 0.1362772477933173), (34, 1, 0.6342065282629847), (35, 3, 0.5793554363642064), (36, 2, 0.44402973577068394), (37, 2, 0.06645495192875073), (38, 1, 0.00422424290699841), (39, 3, 0.00241247708602621), (40, 1, 0.6191489308099044), (41, 2, 0.34040404305914684), (42, 1, 0.31155022885787853), (43, 3, 0.8938503305333109), (44, 1, 0.5868700554047485), (45, 2, 0.8253158765350768), (46, 1, 0.943664849243863), (47, 1, 0.48781463033795913), (48, 3, 0.5661762144128147), (49, 1, 0.0041808622681668295)]","[0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0]",28,8,0,22,3,27
"[(0, 3, 0.25076208812431333), (1, 2, 0.9602214025642897), (2, 2, 0.401525893239952), (3, 3, 0.21291871839517507), (4, 2, 0.5299617223340091), (5, 1, 0.07763742016996811), (6, 1, 0.06992371205660952), (7, 3, 0.11251372065870002), (8, 2, 0.3319887709658469), (9, 1, 0.2619660959128317), (10, 2, 0.22388186934218557), (11, 2, 0.5672009122310443), (12, 2, 0.7824594219442944), (13, 3, 0.8567104198956643), (14, 1, 0.6187255342049957), (15, 3, 0.41496236821550825), (16, 2, 0.04825048480893157), (17, 3, 0.0007379188588311214), (18, 2, 0.7154530988580775), (19, 3, 0.9870985883406772), (20, 1, 0.7724760011880833), (21, 3, 0.6550244412941105), (22, 3, 0.9667505032635364), (23, 1, 0.944604344895482), (24, 1, 0.1214449349531791), (25, 1, 0.6105263016622311), (26, 3, 0.540040665979547), (27, 3, 0.9166135258554428), (28, 1, 0.404657871290829), (29, 3, 0.9035852037259867), (30, 2, 0.6775207628421112), (31, 1, 0.46083403719320504), (32, 1, 0.04166239226534263), (33, 1, 0.3233855107814415), (34, 1, 0.14046082992114695), (35, 2, 0.888908438498833), (36, 3, 0.11719463524991769), (37, 2, 0.01990195407890738), (38, 2, 0.9607813469613623), (39, 1, 0.1055252320344715), (40, 3, 0.589019126812897), (41, 2, 0.2374458423660193), (42, 1, 0.9767904894538422), (43, 2, 0.7281486520241092), (44, 3, 0.584543816852636), (45, 3, 0.2133633433555001), (46, 3, 0.22578528602597914), (47, 2, 0.7209731245982343), (48, 1, 0.5783756678137245), (49, 2, 0.5621089853860423)]","[1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",23,11,20,26,26,23
"[(0, 1, 0.20207211428153193), (1, 3, 0.5652321193607207), (2, 1, 0.660911716001896), (3, 1, 0.29811135880758854), (4, 3, 0.39882305051263367), (5, 1, 0.5305531498832198), (6, 3, 0.06176493664392502), (7, 3, 0.9340922424324503), (8, 2, 0.31742734545385165), (9, 3, 0.19638484447923243), (10, 2, 0.5093674362455097), (11, 1, 0.03518970989199177), (12, 1, 0.37980284573261647), (13, 3, 0.7926688747076913), (14, 1, 0.9926634981210124), (15, 3, 0.24962019928597245), (16, 2, 0.8765687424529451), (17, 1, 0.8639285436362383), (18, 1, 0.45535261355568724), (19, 1, 0.9496366098802415), (20, 2, 0.4005338291187388), (21, 1, 0.1696549977031241), (22, 1, 0.9528472211185522), (23, 3, 0.3966710552360433), (24, 1, 0.9404419954060382), (25, 3, 0.6815256010860036), (26, 1, 0.11349779501780455), (27, 3, 0.7932531546124987), (28, 2, 0.8219516733209988), (29, 3, 0.4154381753411941), (30, 3, 0.4587573609177815), (31, 2, 0.6957359022285073), (32, 1, 0.9962564394098844), (33, 1, 0.5474398236114947), (34, 2, 0.3069359988344834), (35, 3, 0.0874153573357449), (36, 1, 0.8402566027225158), (37, 2, 0.5155948970910318), (38, 1, 0.5134663030832872), (39, 2, 0.5714073953007902), (40, 2, 0.2289096397533662), (41, 3, 0.682133673264761), (42, 1, 0.9890596622014226), (43, 1, 0.15558008449365257), (44, 3, 0.2722678552271528), (45, 3, 0.780242935153792), (46, 1, 0.470556963527182), (47, 3, 0.7709092201403829), (48, 3, 0.29072150371307004), (49, 2, 0.8041651409051221)]","[0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1]",9,0,19,18,16,9
"[(0, 2, 0.07324082913229124), (1, 3, 0.8181442170334482), (2, 1, 0.30481125588898283), (3, 1, 0.1497266526307255), (4, 1, 0.11645823912867259), (5, 1, 0.5448720332343717), (6, 1, 0.04315562416262764), (7, 3, 0.8530650116719813), (8, 3, 0.3277690686654188), (9, 1, 0.7424022999850732), (10, 2, 0.5560094632344204), (11, 3, 0.1440272463956842), (12, 2, 0.25776888444672663), (13, 1, 0.6011489178393453), (14, 2, 0.5987967564242612), (15, 2, 0.29784380548970535), (16, 3, 0.7933488338145642), (17, 2, 0.24484492679093695), (18, 3, 0.1401558134539861), (19, 1, 0.323473702946695), (20, 3, 0.28185428773385757), (21, 1, 0.41263851509015903), (22, 1, 0.8453525545083077), (23, 2, 0.09643383132116312), (24, 3, 0.6549730128772475), (25, 1, 0.5646187397135171), (26, 2, 0.8835118922764034), (27, 2, 0.8604640146305944), (28, 1, 0.6621584665705587), (29, 1, 0.013202501205660355), (30, 2, 0.6679804540794358), (31, 1, 0.5923435091046675), (32, 1, 0.8796367988962819), (33, 3, 0.16699216693545782), (34, 2, 0.9713289198036885), (35, 3, 0.17176179126715818), (36, 2, 0.3391953847905289), (37, 2, 0.35637379671827063), (38, 3, 0.1237094390536202), (39, 3, 0.7849258800299272), (40, 2, 0.8998349841181719), (41, 2, 0.9260156578819859), (42, 3, 0.08127245467976285), (43, 3, 0.6929693791325894), (44, 2, 0.23331035266933076), (45, 3, 0.56342683471244), (46, 2, 0.5864715964598989), (47, 1, 0.7674461409197919), (48, 3, 0.7750305673006075), (49, 1, 0.6147452165019004)]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",20,7,19,9,19,19
"[(0, 3, 0.30663709406511275), (1, 3, 0.16339492168184855), (2, 3, 0.573518776458068), (3, 2, 0.2807041889970089), (4, 2, 0.056548221392247355), (5, 1, 0.6032667868709484), (6, 3, 0.9335190189330862), (7, 3, 0.863563042393874), (8, 2, 0.1496086115825639), (9, 2, 0.14670897998806098), (10, 1, 0.9395326940012928), (11, 2, 0.06168017238011958), (12, 2, 0.6169639944099987), (13, 3, 0.21692891488608945), (14, 2, 0.18070832156807126), (15, 3, 0.638380609694256), (16, 3, 0.322317795206981), (17, 2, 0.01558576595387684), (18, 3, 0.27053383491837), (19, 2, 0.15776320707242386), (20, 2, 0.7515017877775355), (21, 2, 0.5907619464690678), (22, 2, 0.6151469781304958), (23, 2, 0.7440775389411801), (24, 2, 0.061839797065886604), (25, 2, 0.9211499503703414), (26, 3, 0.8839085027314777), (27, 1, 0.24713900995284466), (28, 2, 0.9383347812400955), (29, 3, 0.13185960171235922), (30, 2, 0.6653309489924926), (31, 2, 0.13077254147435013), (32, 1, 0.2945460569950069), (33, 1, 0.8868737019630877), (34, 1, 0.9651864076596605), (35, 1, 0.39450966268189636), (36, 2, 0.9761596687171206), (37, 3, 0.8140722093680167), (38, 2, 0.8106875252549217), (39, 2, 0.48062751258791003), (40, 3, 0.5167232055168736), (41, 1, 0.9692260685952526), (42, 1, 0.4250184083244538), (43, 1, 0.9778745882548681), (44, 1, 0.5604964283057007), (45, 3, 0.5209245371981233), (46, 1, 0.372287263178809), (47, 2, 0.47471778961852396), (48, 3, 0.49213056860327276), (49, 2, 0.29678701188413326)]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0]",21,10,15,11,10,25
"[(0, 1, 0.789227691829173), (1, 1, 0.3386628525425692), (2, 3, 0.2423823729486012), (3, 2, 0.7136363040379494), (4, 3, 0.875322439497661), (5, 3, 0.7904782332379735), (6, 2, 0.745388423405258), (7, 3, 0.49758609794697306), (8, 1, 0.5544881146345794), (9, 2, 0.3394609122672626), (10, 3, 0.6396498340049781), (11, 2, 0.9094310069520828), (12, 2, 0.5448367371597601), (13, 2, 0.5443844876993201), (14, 1, 0.39669157269544886), (15, 1, 0.13147511173572934), (16, 1, 0.0022422242821461547), (17, 2, 0.7583326627031943), (18, 1, 0.2553349234041309), (19, 3, 0.22100393282533903), (20, 1, 0.1738042483547746), (21, 2, 0.6870436566233519), (22, 3, 0.5602520235950808), (23, 3, 0.6507039521693895), (24, 3, 0.03288432190194246), (25, 1, 0.36499185126662104), (26, 3, 0.3429321311937693), (27, 2, 0.33733887577953825), (28, 1, 0.7411571786344496), (29, 3, 0.4734923408095957), (30, 3, 0.5321729509550059), (31, 1, 0.24412203017030687), (32, 3, 0.4568841172105478), (33, 1, 0.8377179061603293), (34, 3, 0.5149551320565794), (35, 2, 0.8137343482148696), (36, 3, 0.2236543068532726), (37, 3, 0.3789788667992702), (38, 3, 0.6337605862553424), (39, 3, 0.9681567720739638), (40, 3, 0.011470430701716161), (41, 1, 0.8257022626071492), (42, 3, 0.30194110193680657), (43, 1, 0.7889243046826292), (44, 3, 0.8405322577595419), (45, 1, 0.8167731051888316), (46, 3, 0.013530598713344943), (47, 2, 0.4964278384241979), (48, 3, 0.5608986282296488), (49, 1, 0.31997204091941234)]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]",21,18,18,8,14,23
"[(0, 3, 0.13341278035291748), (1, 2, 0.08725061590733052), (2, 2, 0.7838876338919363), (3, 1, 0.9222107472922833), (4, 3, 0.47171780006207475), (5, 1, 0.3849109259976631), (6, 1, 0.323758566919366), (7, 2, 0.7838328856543221), (8, 1, 0.08049670407523468), (9, 3, 0.2858290871880068), (10, 3, 0.46150526062876196), (11, 1, 0.6143482535263439), (12, 1, 0.8725196093401433), (13, 1, 0.30417695798712374), (14, 3, 0.41824631916257793), (15, 1, 0.967340454714934), (16, 1, 0.29078591862463576), (17, 1, 0.10477993179996148), (18, 3, 0.13405509803354787), (19, 3, 0.13718945233102542), (20, 3, 0.42699223211565174), (21, 2, 0.1925555148679733), (22, 2, 0.669856036631621), (23, 2, 0.386100450030744), (24, 1, 0.23606971381102382), (25, 3, 0.9757655799380495), (26, 3, 0.181248253246156), (27, 2, 0.14673111401393624), (28, 3, 0.5880985401849543), (29, 2, 0.41700622819272226), (30, 1, 0.7162593160027444), (31, 3, 0.7743970935715416), (32, 1, 0.8148547758046569), (33, 3, 0.19907361137397228), (34, 1, 0.3816519027336627), (35, 2, 0.3920897656161523), (36, 1, 0.9915824356856874), (37, 3, 0.21157373854265993), (38, 2, 0.6659341147753796), (39, 2, 0.7736162205485162), (40, 1, 0.5222343922083205), (41, 1, 0.4504378606853372), (42, 1, 0.8860188479121505), (43, 3, 0.9147941141713449), (44, 1, 0.20726009392500166), (45, 3, 0.9817283305202067), (46, 1, 0.3199660998671663), (47, 3, 0.3564197428353427), (48, 1, 0.8689136604200361), (49, 1, 0.36640767738481217)]","[1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",19,15,20,16,9,18
"[(0, 1, 0.3673953023783354), (1, 3, 0.013719980102722906), (2, 2, 0.11620502813410583), (3, 2, 0.0979616315790861), (4, 3, 0.33531771963834567), (5, 1, 0.6043315901823724), (6, 2, 0.9838499334927177), (7, 1, 0.47267228796693583), (8, 3, 0.03074993810908977), (9, 2, 0.24215288985726025), (10, 1, 0.33656689274171625), (11, 3, 0.4561930559094841), (12, 3, 0.6601304101353236), (13, 3, 0.116369367873279), (14, 2, 0.6845825138511681), (15, 1, 0.6401730336700029), (16, 2, 0.94544927595041), (17, 2, 0.5971780960472161), (18, 3, 0.8918575767169636), (19, 2, 0.8875918529520673), (20, 3, 0.492481334342351), (21, 2, 0.4936686931430717), (22, 1, 0.10142754480228588), (23, 2, 0.8929578901826828), (24, 2, 0.9491452586246049), (25, 1, 0.5574254225764741), (26, 3, 0.8163168127611437), (27, 3, 0.04470714919569363), (28, 3, 0.79254042437367), (29, 1, 0.4584454608973124), (30, 1, 0.02626203743555633), (31, 1, 0.1387986234186741), (32, 3, 0.18121979158714963), (33, 2, 0.0013213811387443597), (34, 1, 0.9296828592231734), (35, 3, 0.8492121917319747), (36, 3, 0.9236863646071348), (37, 2, 0.8347327304522195), (38, 2, 0.20050412065560197), (39, 2, 0.4781959043781986), (40, 3, 0.3614811891942322), (41, 3, 0.395557699284642), (42, 1, 0.9360383296886536), (43, 1, 0.7188571490411283), (44, 1, 0.8312453600289668), (45, 2, 0.6261511735972473), (46, 3, 0.06378154908977196), (47, 2, 0.37049785624097575), (48, 2, 0.33555514386755214), (49, 2, 0.2571950752314801)]","[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",22,11,16,24,14,17
"[(0, 1, 0.601120434733548), (1, 3, 0.09147963454677177), (2, 2, 0.663131655974439), (3, 3, 0.41638759968430694), (4, 1, 0.3193275648392262), (5, 2, 0.3881167328528302), (6, 1, 0.018430300887068984), (7, 1, 0.5462366313347096), (8, 3, 0.8918902731104904), (9, 3, 0.22186566790732232), (10, 1, 0.1576238622645716), (11, 2, 0.28541907452204984), (12, 2, 0.44500776926904195), (13, 1, 0.38307854761024696), (14, 3, 0.2540017507855824), (15, 2, 0.5796929232540536), (16, 2, 0.9336994245900896), (17, 1, 0.2668091196572754), (18, 3, 0.2933111380883192), (19, 1, 0.7160520911421928), (20, 2, 0.005149482379728898), (21, 3, 0.6304170304502105), (22, 1, 0.003046508046028684), (23, 3, 0.3513745809631035), (24, 3, 0.504534797979478), (25, 2, 0.8038479488387462), (26, 3, 0.6566055611919791), (27, 3, 0.1591682049576546), (28, 1, 0.08659775250887303), (29, 3, 0.5535244850215313), (30, 2, 0.6301648344423202), (31, 2, 0.18577941192642755), (32, 1, 0.7258140879192381), (33, 2, 0.39257878779206656), (34, 1, 0.5739851545996925), (35, 3, 0.1370148383171106), (36, 1, 0.7640885654217405), (37, 1, 0.5494032167890754), (38, 2, 0.22648082997948216), (39, 2, 0.876919076685365), (40, 2, 0.4540367720736096), (41, 2, 0.9527329770732147), (42, 2, 0.5723912710542012), (43, 3, 0.3669639502498817), (44, 2, 0.7896037099649483), (45, 1, 0.8677331301275163), (46, 2, 0.25171634768015705), (47, 2, 0.1097517207377321), (48, 3, 0.9080961193983826), (49, 3, 0.28073913928264105)]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0]",23,19,6,14,8,23
"[(0, 1, 0.6127747857849314), (1, 1, 0.5329622635423874), (2, 2, 0.8574850562391316), (3, 3, 0.008702471008917967), (4, 2, 0.6809047831555209), (5, 1, 0.5749249661091221), (6, 3, 0.5432569745065754), (7, 1, 0.14881588889068964), (8, 2, 0.27909836050097525), (9, 2, 0.5002854795682664), (10, 1, 0.01940217346991313), (11, 2, 0.23493805146473423), (12, 1, 0.09562051425831142), (13, 3, 0.34064988899244897), (14, 3, 0.3655235108575742), (15, 3, 0.21475344038007882), (16, 1, 0.7207699954051517), (17, 3, 0.815669722315818), (18, 3, 0.919234474722141), (19, 1, 0.5957592387922578), (20, 3, 0.2240282230626991), (21, 1, 0.8173771333604166), (22, 2, 0.3071226540335942), (23, 2, 0.5478427661289439), (24, 1, 0.655991020898304), (25, 3, 0.45706227237279606), (26, 3, 0.3581844834996104), (27, 1, 0.2010630197938903), (28, 1, 0.5744159980824695), (29, 2, 0.34729135837706626), (30, 2, 0.11203738973912203), (31, 3, 0.3365478985895598), (32, 1, 0.9626928674411993), (33, 1, 0.7806906143576315), (34, 1, 0.7174522443753688), (35, 3, 0.3885000254017593), (36, 2, 0.14627216827840195), (37, 2, 0.5272212212950809), (38, 1, 0.07184992118554645), (39, 3, 0.4322437667076181), (40, 2, 0.5799888840851025), (41, 3, 0.2525951982104724), (42, 1, 0.8201495518336287), (43, 1, 0.6248468359399855), (44, 3, 0.9418531783075796), (45, 1, 0.16687116529666324), (46, 3, 0.31243290187680484), (47, 2, 0.18819788840415197), (48, 1, 0.23192359065945634), (49, 1, 0.29583986054026556)]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",12,12,6,14,8,12
