agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 3, 0.8966001223185075), (1, 3, 0.9394130317238444), (2, 3, 0.9662331469291979), (3, 2, 0.5775561264686374), (4, 3, 0.21527689247027126), (5, 2, 0.7951579151450273), (6, 1, 0.5086035832636586), (7, 3, 0.15651069416601338), (8, 1, 0.5974707282735595), (9, 3, 0.5202826888320915), (10, 1, 0.5673967302963493), (11, 1, 0.2634242231486459), (12, 1, 0.0316759004246322), (13, 3, 0.6158059536755779), (14, 1, 0.4968733038636223), (15, 2, 0.461860505930785), (16, 2, 0.6642019678657582), (17, 2, 0.367234281577804), (18, 2, 0.5946265851576524), (19, 2, 0.44894420925763345), (20, 1, 0.5310262377802982), (21, 2, 0.3057138536790027), (22, 2, 0.9044304332774805), (23, 2, 0.05218916593467526), (24, 1, 0.746223208735332), (25, 3, 0.4150773848755489), (26, 2, 0.3384041481688046), (27, 3, 0.7566773772370968), (28, 3, 0.5960366420284257), (29, 2, 0.7391328549563003), (30, 1, 0.6730501773829186), (31, 3, 0.08175852866997058), (32, 3, 0.44606632621056386), (33, 3, 0.7109430389913177), (34, 2, 0.7816509079426962), (35, 1, 0.9130486540168188), (36, 1, 0.1874549360769565), (37, 2, 0.29654055208932684), (38, 3, 0.9889790071903305), (39, 1, 0.9801465904755748), (40, 2, 0.33027591388057054), (41, 3, 0.0061991202026771), (42, 2, 0.8052703258315591), (43, 3, 0.868857536813734), (44, 2, 0.297465791035874), (45, 3, 0.978549526669447), (46, 1, 0.4857240153195711), (47, 3, 0.49460161195006036), (48, 1, 0.3310627071563752), (49, 3, 0.6503396483374859)]","[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1]",24,14,14,11,20,24.0
"[(0, 2, 0.025703192023975974), (1, 3, 0.2960589463016938), (2, 3, 0.14080035094002186), (3, 3, 0.8591294664670176), (4, 2, 0.45050833658635436), (5, 3, 0.577577523181563), (6, 3, 0.9267922322390595), (7, 3, 0.582325652775029), (8, 3, 0.29846083116221367), (9, 1, 0.8777181075746675), (10, 2, 0.785145155057517), (11, 1, 0.5787207139922254), (12, 3, 0.2960556510868736), (13, 2, 0.48025843565650106), (14, 2, 0.7840580833714134), (15, 2, 0.06101246857689213), (16, 3, 0.9437259070232807), (17, 1, 0.6354483677373198), (18, 3, 0.160122647134345), (19, 3, 0.45637214911778823), (20, 1, 0.5713509944370703), (21, 2, 0.23848895552870364), (22, 2, 0.8202674991189454), (23, 1, 0.4084802262786019), (24, 2, 0.937232436871035), (25, 1, 0.48230460634223216), (26, 3, 0.3751211141558317), (27, 1, 0.2089072034116144), (28, 3, 0.14259309173458312), (29, 1, 0.9739221426021428), (30, 1, 0.5526567991464844), (31, 1, 0.6542493336920545), (32, 1, 0.19681150347063336), (33, 2, 0.45914002389469843), (34, 2, 0.45241342243716964), (35, 1, 0.37827702016876386), (36, 2, 0.6636437164384809), (37, 3, 0.5035271011855588), (38, 2, 0.9793914840298636), (39, 3, 0.5477844747560161), (40, 2, 0.037432587949202234), (41, 1, 0.252120991250262), (42, 3, 0.636426260193356), (43, 3, 0.6930840771223283), (44, 2, 0.8484197188403803), (45, 1, 0.3156135444482536), (46, 3, 0.08679443132382225), (47, 2, 0.6925315429522072), (48, 1, 0.49221081388356935), (49, 3, 0.31545077030145374)]","[0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0]",15,13,16,13,15,15.0
"[(0, 1, 0.7585613648037853), (1, 2, 0.4301471098683297), (2, 1, 0.5248028963497922), (3, 1, 0.6057961933711504), (4, 1, 0.6300563797276398), (5, 2, 0.08460406539803222), (6, 3, 0.7380221363063777), (7, 3, 0.8738526278595906), (8, 1, 0.7801110585832984), (9, 1, 0.48135376860591217), (10, 2, 0.3146770848838506), (11, 1, 0.03865305064212521), (12, 1, 0.21669909953887723), (13, 3, 0.27179159944619213), (14, 2, 0.03397991470375339), (15, 2, 0.14274177391638343), (16, 1, 0.6377139490481755), (17, 3, 0.8609395004503286), (18, 2, 0.8303155320475925), (19, 1, 0.19020104118303072), (20, 2, 0.6945671197002318), (21, 1, 0.06032080063890177), (22, 2, 0.7346932857481077), (23, 1, 0.7180520872947498), (24, 1, 0.15407371145715676), (25, 2, 0.3206511355247762), (26, 2, 0.031966520064469206), (27, 1, 0.6080503796330106), (28, 1, 0.2555305279485095), (29, 1, 0.07453665929731945), (30, 1, 0.5841360638174143), (31, 2, 0.7957451393400051), (32, 2, 0.5301254493047476), (33, 2, 0.38373039413433296), (34, 2, 0.0016636096842813641), (35, 2, 0.8834841158163417), (36, 1, 0.8775969917131167), (37, 3, 0.20656545001187687), (38, 3, 0.15607774226078408), (39, 3, 0.7543849114882326), (40, 1, 0.49585148078796826), (41, 3, 0.5578012972520995), (42, 1, 0.005106322338919722), (43, 1, 0.8682383116507232), (44, 3, 0.08327861500873357), (45, 1, 0.04606091139890989), (46, 3, 0.8893267461590441), (47, 2, 0.14317390970985266), (48, 3, 0.3332557402946891), (49, 3, 0.350271251170831)]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",9,19,15,8,17,9.0
"[(0, 3, 0.6243295014539503), (1, 2, 0.671380215590241), (2, 3, 0.3888160866440876), (3, 2, 0.026291654755436378), (4, 3, 0.19903433099346335), (5, 1, 0.7799675045643101), (6, 3, 0.41577063084597987), (7, 1, 0.6446741741635769), (8, 1, 0.8921572592264053), (9, 1, 0.5907722891954638), (10, 2, 0.6038205557342456), (11, 2, 0.983984495129459), (12, 2, 0.32381943702089155), (13, 2, 0.6076240006076843), (14, 1, 0.6008291893784747), (15, 2, 0.23327112125582894), (16, 3, 0.24043702730096328), (17, 1, 0.2706446796340002), (18, 2, 0.01563668467861845), (19, 3, 0.4071107637454635), (20, 3, 0.9835826756730465), (21, 1, 0.6658661465107226), (22, 1, 0.6388830202999615), (23, 3, 0.2350115009482644), (24, 3, 0.4171318814722669), (25, 2, 0.4796525837498248), (26, 2, 0.059724208243602916), (27, 2, 0.04115395215911688), (28, 1, 0.4856865391246885), (29, 1, 0.46847899217181777), (30, 3, 0.8276001902160165), (31, 3, 0.2331673023952906), (32, 1, 0.5080895565552905), (33, 2, 0.7912283919354006), (34, 1, 0.3956036287064759), (35, 2, 0.5180296640006358), (36, 3, 0.6573622284257408), (37, 2, 0.06067036421268701), (38, 3, 0.4017584263444458), (39, 2, 0.5390650845165865), (40, 1, 0.1405752334956547), (41, 3, 0.29424815140189164), (42, 3, 0.005892320866247358), (43, 2, 0.7400969090689083), (44, 1, 0.2669232000570758), (45, 2, 0.4810374220682275), (46, 3, 0.5976604405451356), (47, 3, 0.3696763210843502), (48, 2, 0.7260769751829756), (49, 1, 0.00987757925015531)]","[1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",13,11,12,13,16,6.0
"[(0, 3, 0.732270356683088), (1, 3, 0.49146167322299694), (2, 2, 0.40193841608213765), (3, 1, 0.15808171837292373), (4, 2, 0.20391124840543895), (5, 3, 0.44732014200427717), (6, 1, 0.03352696417064449), (7, 3, 0.9374353983546945), (8, 2, 0.7240796437860004), (9, 2, 0.8284978605337617), (10, 3, 0.7750957762321841), (11, 2, 0.08542096623541084), (12, 2, 0.2742491611814072), (13, 3, 0.6212515611570792), (14, 3, 0.8116172031879374), (15, 1, 0.7690533977186145), (16, 3, 0.10459207859611253), (17, 3, 0.8335441470310002), (18, 3, 0.8687336493363251), (19, 2, 0.664927053563067), (20, 1, 0.6280166081386661), (21, 2, 0.30434057374970125), (22, 1, 0.5815583523698002), (23, 2, 0.8247765628230723), (24, 3, 0.43599360284844446), (25, 2, 0.9358711690268438), (26, 1, 0.5192561265797768), (27, 2, 0.9838242195960986), (28, 3, 0.6339770311767868), (29, 2, 0.694901366045445), (30, 3, 0.5034708287454316), (31, 2, 0.4620488428077716), (32, 1, 0.37677547250955956), (33, 3, 0.20056556658003077), (34, 1, 0.5511799234166815), (35, 1, 0.8999324148205043), (36, 3, 0.8428719801425258), (37, 2, 0.12362737846748306), (38, 3, 0.3656827687738332), (39, 2, 0.11692090485399786), (40, 2, 0.29771019462455317), (41, 1, 0.3935359912851739), (42, 2, 0.425350405940944), (43, 3, 0.3609192583173745), (44, 2, 0.6936991584372874), (45, 2, 0.26494576012948834), (46, 3, 0.3781931628110591), (47, 1, 0.6508999893492934), (48, 2, 0.5607462860657949), (49, 2, 0.3938111363146305)]","[1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",16,14,13,18,17,16.0
"[(0, 1, 0.6671331917342158), (1, 2, 0.6821314499710489), (2, 1, 0.2596120950958116), (3, 3, 0.5895472221816342), (4, 2, 0.24002737979297784), (5, 3, 0.1294613947023009), (6, 2, 0.8161514539018366), (7, 3, 0.8032649350833039), (8, 1, 0.06353227505754655), (9, 1, 0.13641782051550633), (10, 3, 0.8344325061361526), (11, 3, 0.35367368616777195), (12, 2, 0.5309964332627721), (13, 2, 0.3423384326079296), (14, 1, 0.42437070209393224), (15, 1, 0.7202934938378291), (16, 3, 0.8015990986831233), (17, 3, 0.5913951102407845), (18, 2, 0.4949749562514829), (19, 2, 0.3429818842086554), (20, 3, 0.9975903736710957), (21, 1, 0.3487303097665406), (22, 2, 0.3395896913285522), (23, 2, 0.4148043275356442), (24, 1, 0.7525205079164105), (25, 2, 0.44856285384335415), (26, 3, 0.4374687381283233), (27, 3, 0.37031265939321967), (28, 3, 0.8667131444201314), (29, 1, 0.8962343431421408), (30, 3, 0.17302196046492024), (31, 1, 0.14973031134683235), (32, 1, 0.20504049775660793), (33, 3, 0.2338923769904262), (34, 1, 0.7030345429807967), (35, 3, 0.33655126146744596), (36, 1, 0.6418067608892688), (37, 1, 0.9714104576756312), (38, 1, 0.5987031086888644), (39, 2, 0.17904378926096476), (40, 2, 0.03075893582792899), (41, 3, 0.41984858742238373), (42, 1, 0.420879896213325), (43, 2, 0.4000880982581144), (44, 3, 0.33300548547259123), (45, 3, 0.5398215126533458), (46, 3, 0.2306968345517194), (47, 1, 0.9952030584554947), (48, 2, 0.6170046700497561), (49, 3, 0.10166308608622632)]","[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0]",13,18,5,17,12,13.0
"[(0, 3, 0.49592557376819235), (1, 2, 0.2944675090705733), (2, 3, 0.1542147355031107), (3, 2, 0.5237699811755516), (4, 1, 0.6499418073024049), (5, 2, 0.9215952421855356), (6, 3, 0.038941333886706286), (7, 2, 0.7794961966117171), (8, 3, 0.22795045561060923), (9, 3, 0.500813652744348), (10, 3, 0.9507726005468424), (11, 3, 0.38045090277877347), (12, 1, 0.7053667503592057), (13, 2, 0.8623287519778454), (14, 1, 0.2889183587754006), (15, 1, 0.6316415180177785), (16, 3, 0.821310711662286), (17, 1, 0.4945397888023054), (18, 1, 0.9775259646831442), (19, 3, 0.4520669517470298), (20, 2, 0.16470088642771674), (21, 2, 0.007394910791235332), (22, 2, 0.5363457420555194), (23, 1, 0.5035577930485513), (24, 3, 0.4180717229608253), (25, 1, 0.32167996366881524), (26, 1, 0.8143368946321244), (27, 1, 0.4939997107496028), (28, 2, 0.8620404949437657), (29, 1, 0.9402306814106599), (30, 2, 0.4106438106147974), (31, 1, 0.6742637415994313), (32, 2, 0.1875263336711458), (33, 1, 0.767292112530203), (34, 3, 0.5534111510565453), (35, 1, 0.04999733414621299), (36, 3, 0.305503837647245), (37, 2, 0.5974916070316424), (38, 3, 0.36990295021491015), (39, 3, 0.6800446606860989), (40, 2, 0.9959227672001131), (41, 3, 0.9938436616790445), (42, 2, 0.6117966855955987), (43, 2, 0.004117944615990243), (44, 2, 0.2672206753266748), (45, 2, 0.6752553423114529), (46, 3, 0.4201555853165696), (47, 3, 0.9987780130285143), (48, 3, 0.14480985348536735), (49, 2, 0.6238672470028099)]","[1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1]",9,15,17,14,13,9.0
"[(0, 3, 0.8217738567575612), (1, 2, 0.7099204044126946), (2, 2, 0.17299952450423206), (3, 3, 0.39268077023261483), (4, 3, 0.575656602909592), (5, 1, 0.6981823509225533), (6, 1, 0.3794262693995605), (7, 2, 0.21516945713509383), (8, 3, 0.21483488024896125), (9, 2, 0.8918074076394921), (10, 2, 0.4850360303214316), (11, 2, 0.716618610886709), (12, 2, 0.3281266939692684), (13, 2, 0.5662686714449335), (14, 1, 0.4117954654093088), (15, 2, 0.9044196124176916), (16, 3, 0.49267892085748655), (17, 2, 0.734128886514146), (18, 2, 0.7448425180882298), (19, 1, 0.7369057847904743), (20, 2, 0.5590288053329028), (21, 1, 0.8639114173350219), (22, 3, 0.7361403720638223), (23, 2, 0.6725633111888881), (24, 2, 0.292832269279218), (25, 3, 0.25441543924099763), (26, 1, 0.056729351061857836), (27, 3, 0.661229603682581), (28, 2, 0.8452053232325656), (29, 3, 0.43746566922587615), (30, 1, 0.03641888538369131), (31, 1, 0.012254466441319112), (32, 1, 0.8140031410637668), (33, 3, 0.5916398119868683), (34, 2, 0.10175915549635905), (35, 1, 0.49829303103304046), (36, 2, 0.793984359024316), (37, 2, 0.5589282607210165), (38, 3, 0.7254975219113851), (39, 3, 0.7745552717496281), (40, 1, 0.09271557066866631), (41, 1, 0.9165824577091188), (42, 2, 0.5574872905560239), (43, 2, 0.79834254709936), (44, 2, 0.2235339097944371), (45, 1, 0.9833704690154738), (46, 1, 0.6353636572498995), (47, 2, 0.44122069407148556), (48, 2, 0.4679742546407397), (49, 2, 0.10655788548924416)]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0]",0,18,18,6,12,0.0
"[(0, 2, 0.4419844030825487), (1, 1, 0.6920100917571979), (2, 3, 0.07096437262239741), (3, 1, 0.26641263815372196), (4, 3, 0.6566878171002862), (5, 3, 0.13507445265617568), (6, 3, 0.9815119870477551), (7, 3, 0.8225831971577571), (8, 1, 0.22746272829633107), (9, 3, 0.9015171148084876), (10, 3, 0.6550360426436265), (11, 3, 0.44578368702981186), (12, 2, 0.584313508831023), (13, 1, 0.34748302458346736), (14, 2, 0.7399102469319625), (15, 2, 0.6139262589861332), (16, 3, 0.5833546202566453), (17, 1, 0.3686649418801312), (18, 2, 0.6397543537459394), (19, 1, 0.844113306272818), (20, 2, 0.30744509712696777), (21, 1, 0.8442057741607882), (22, 3, 0.16975618331724385), (23, 3, 0.1266483727258697), (24, 2, 0.974690487453463), (25, 2, 0.4145267847603372), (26, 2, 0.046835186198701084), (27, 3, 0.34208249437226257), (28, 2, 0.9275796277018026), (29, 3, 0.08622441195140951), (30, 2, 0.9154025499908442), (31, 1, 0.739806811512429), (32, 1, 0.9058708011542509), (33, 2, 0.3650174042325375), (34, 3, 0.3884945052772052), (35, 3, 0.49303755006213357), (36, 2, 0.9967088652626965), (37, 2, 0.35216030965136946), (38, 1, 0.34692432625569536), (39, 3, 0.7228669859417222), (40, 1, 0.37440896648236655), (41, 3, 0.9740878096780436), (42, 3, 0.5501695950025498), (43, 2, 0.3530239993501785), (44, 3, 0.09059828454347874), (45, 3, 0.5906080263572325), (46, 3, 0.7448430911550248), (47, 2, 0.986293860245238), (48, 3, 0.15816392569730997), (49, 2, 0.2268169703795785)]","[0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0]",15,18,16,15,16,15.0
"[(0, 2, 0.4996541524340936), (1, 1, 0.9331048661831511), (2, 1, 0.3853603102982367), (3, 2, 0.5210507908933087), (4, 1, 0.670528518139285), (5, 1, 0.41927192595311946), (6, 2, 0.958538317207639), (7, 3, 0.5444388418089938), (8, 2, 0.7906707740439876), (9, 1, 0.8072916122150947), (10, 2, 0.3939767507300289), (11, 2, 0.4391488772750963), (12, 1, 0.501994954038765), (13, 3, 0.9798373359944579), (14, 3, 0.35755277649307593), (15, 3, 0.3005438402626185), (16, 2, 0.21198377441391336), (17, 1, 0.6943945927052643), (18, 2, 0.7343711384555643), (19, 3, 0.23789446763629318), (20, 1, 0.6843254495486604), (21, 1, 0.6969292503800265), (22, 3, 0.0459857098392491), (23, 2, 0.02940123006139128), (24, 1, 0.03127275754443648), (25, 2, 0.876441150373777), (26, 1, 0.03327157900077504), (27, 1, 0.04441013829969853), (28, 2, 0.8881846997616635), (29, 3, 0.41056776782530946), (30, 3, 0.35135451215690594), (31, 3, 0.42132601480602716), (32, 3, 0.5095965133615957), (33, 2, 0.02644729134586199), (34, 3, 0.8704515708362839), (35, 3, 0.40064864682375967), (36, 1, 0.07627764888856181), (37, 3, 0.8230852331434124), (38, 1, 0.7138174415573618), (39, 1, 0.5164342549779364), (40, 3, 0.251780164350783), (41, 2, 0.508240969587575), (42, 3, 0.7492604280966128), (43, 1, 0.14938656515263748), (44, 3, 0.6683349876890338), (45, 3, 0.5192311113224514), (46, 1, 0.32335330022287645), (47, 1, 0.8399384030044513), (48, 3, 0.03351421892893214), (49, 3, 0.8335126734627885)]","[0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1]",16,16,13,10,16,14.0
"[(0, 1, 0.6884740478282233), (1, 3, 0.9132641941259487), (2, 3, 0.7138368116919988), (3, 1, 0.3124960424208252), (4, 1, 0.15138553651188902), (5, 1, 0.8512923846093655), (6, 2, 0.33941366520576466), (7, 3, 0.7653075926268272), (8, 2, 0.8092884969424147), (9, 1, 0.043354643931969084), (10, 2, 0.1373794898730034), (11, 3, 0.7512070582714307), (12, 3, 0.27999512430011053), (13, 3, 0.08899987639196982), (14, 3, 0.8319087055115728), (15, 2, 0.23360589715310376), (16, 2, 0.26101696802125995), (17, 1, 0.8562992293073908), (18, 2, 0.5283974194097198), (19, 1, 0.8171265060907164), (20, 2, 0.5967823082626689), (21, 3, 0.03779678578184342), (22, 3, 0.6658295374067091), (23, 2, 0.9144573729359089), (24, 1, 0.2552589652299033), (25, 1, 0.9713408425036522), (26, 1, 0.15460179895228754), (27, 1, 0.6254420622662826), (28, 1, 0.9033251864330172), (29, 3, 0.15507583069599706), (30, 2, 0.9734092944628178), (31, 2, 0.1556034373195455), (32, 2, 0.6096954947313146), (33, 1, 0.21262599511945668), (34, 3, 0.5014568790549092), (35, 1, 0.8709413895322188), (36, 1, 0.20601703646119895), (37, 3, 0.8865592477228873), (38, 1, 0.07170119849373591), (39, 2, 0.8242330814968383), (40, 3, 0.29194529458698226), (41, 3, 0.4292801735253311), (42, 1, 0.9540643377398005), (43, 3, 0.5143842008651925), (44, 3, 0.39143876828857027), (45, 1, 0.41890589352138874), (46, 2, 0.5256038767047995), (47, 1, 0.5302160152100551), (48, 1, 0.5271371853320901), (49, 2, 0.6708771518031929)]","[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1]",16,10,14,13,18,16.0
"[(0, 1, 0.9994308591405642), (1, 3, 0.5545167400678029), (2, 1, 0.7745832715360157), (3, 2, 0.3427590686754247), (4, 2, 0.5966825292727905), (5, 3, 0.13984741040843862), (6, 1, 0.4812784824289478), (7, 2, 0.9640527184246651), (8, 2, 0.928787682546559), (9, 3, 0.37378037222803284), (10, 1, 0.8260094874194528), (11, 3, 0.6667136764380784), (12, 3, 0.24536667501618303), (13, 3, 0.14675717508625175), (14, 2, 0.7531616231980901), (15, 3, 0.9489128382406551), (16, 1, 0.3646006006431235), (17, 1, 0.16414147717072214), (18, 2, 0.14946626818465625), (19, 1, 0.836936481115196), (20, 1, 0.2667133562679497), (21, 3, 0.23688685978558488), (22, 3, 0.4923084418291336), (23, 2, 0.10956911073226283), (24, 2, 0.3364328733495514), (25, 1, 0.6315643093753449), (26, 1, 0.5896543985963586), (27, 1, 0.10937736656089025), (28, 2, 0.03892922051146597), (29, 2, 0.3182939138115306), (30, 3, 0.18018158669967843), (31, 1, 0.9447386226711569), (32, 2, 0.2850589401707766), (33, 3, 0.9235633019508637), (34, 2, 0.8409308028097715), (35, 3, 0.14647449882033836), (36, 3, 0.3599291555106241), (37, 2, 0.5416748645890206), (38, 3, 0.29368993595715276), (39, 1, 0.8795794454997535), (40, 2, 0.17730102141441095), (41, 2, 0.7175828618215646), (42, 1, 0.9419060892524148), (43, 1, 0.9287266845722202), (44, 2, 0.7456192060607741), (45, 1, 0.6746827004883205), (46, 2, 0.07607947433875806), (47, 1, 0.2450193523209424), (48, 2, 0.46886854389470756), (49, 1, 0.5607230933784036)]","[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0]",5,12,15,6,15,5.0
"[(0, 3, 0.5263822071429407), (1, 2, 0.6929407200706154), (2, 1, 0.019417698806826533), (3, 2, 0.1716382469879426), (4, 1, 0.6953856704235046), (5, 3, 0.6938559816332043), (6, 1, 0.5584698300143325), (7, 2, 0.4437622240443515), (8, 2, 0.9939697852295939), (9, 1, 0.9535484574327946), (10, 2, 0.24977295426700274), (11, 3, 0.7823330946926922), (12, 2, 0.4037689218928634), (13, 1, 0.36506768773229026), (14, 3, 0.04123681832555204), (15, 2, 0.0007427225878625654), (16, 2, 0.02846696439895746), (17, 2, 0.8214941798161365), (18, 2, 0.9211240364875133), (19, 2, 0.8175225262949065), (20, 1, 0.23760773387588963), (21, 3, 0.04478488782399059), (22, 3, 0.9603995046566979), (23, 2, 0.08959698055674559), (24, 3, 0.07531939684406641), (25, 3, 0.1642729178879796), (26, 3, 0.9666671129062081), (27, 3, 0.2990483091633994), (28, 1, 0.25667571977798076), (29, 1, 0.8239864081138775), (30, 1, 0.45144719809111666), (31, 3, 0.9982011273125853), (32, 2, 0.5527519818270078), (33, 3, 0.4705151003086431), (34, 1, 0.6431780815346538), (35, 3, 0.847457882871737), (36, 3, 0.4899432136928844), (37, 1, 0.9922543028241085), (38, 2, 0.4157858249038199), (39, 3, 0.18878489358940032), (40, 1, 0.2785195214619751), (41, 3, 0.5072355136328612), (42, 2, 0.10001129032231793), (43, 3, 0.5048823860530679), (44, 3, 0.8598860984174914), (45, 3, 0.8319189865531148), (46, 1, 0.28444469099298775), (47, 3, 0.6478256624959005), (48, 1, 0.8580887407425288), (49, 2, 0.1742920173883138)]","[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",25,20,16,20,20,25.0
"[(0, 1, 0.04444231668497789), (1, 3, 0.9206729433588279), (2, 3, 0.7954836550499191), (3, 3, 0.2082748254172756), (4, 2, 0.6436107574519198), (5, 1, 0.10265661431295547), (6, 3, 0.7417046249479008), (7, 1, 0.4358095988929601), (8, 2, 0.5229133433051552), (9, 2, 0.637247174842807), (10, 1, 0.901097539304502), (11, 1, 0.3159807980663034), (12, 2, 0.9710825409470139), (13, 2, 0.8999687347689265), (14, 3, 0.7108799301812359), (15, 3, 0.355629670760801), (16, 2, 0.7553768080724822), (17, 3, 0.33354503387711376), (18, 3, 0.6979115768012901), (19, 1, 0.9820853819654962), (20, 2, 0.36507866308304737), (21, 3, 0.45561136039375405), (22, 3, 0.8200280830047588), (23, 2, 0.983771701649147), (24, 2, 0.18107449717386015), (25, 2, 0.227783647912026), (26, 3, 0.43128952397181075), (27, 3, 0.3088495406460807), (28, 1, 0.8552421423569128), (29, 2, 0.9157868663956883), (30, 3, 0.8001454189713308), (31, 2, 0.6172940183132409), (32, 2, 0.39852905584903464), (33, 2, 0.3060348820393969), (34, 1, 0.6474432124124675), (35, 3, 0.3415353789658262), (36, 1, 0.7176684211419955), (37, 1, 0.6912271308134977), (38, 1, 0.2574192270726501), (39, 3, 0.11843243873717757), (40, 3, 0.9767227311468598), (41, 3, 0.5165813482103548), (42, 3, 0.7046905137491207), (43, 3, 0.2672365095319037), (44, 3, 0.5126265490880245), (45, 1, 0.05028868471514647), (46, 1, 0.927218585618899), (47, 1, 0.9935195505059354), (48, 1, 0.4950510428426552), (49, 2, 0.29582975786269705)]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",15,17,14,13,15,15.0
