instance,n,B,G,avg_health,avg_utility,algorithm,value
76,3,2,3,0.6250597115068831,0.7465694895367753,Static Overlapping,1.3758274339418615
76,3,2,3,0.6250597115068831,0.7465694895367753,Classical Dynamic Optimal,1.4342562286237683
76,3,2,3,0.6250597115068831,0.7465694895367753,Augmented Greedy Dynamic,1.3758274339418615
76,3,2,3,0.6250597115068831,0.7465694895367753,Augmented Counting Greedy,1.3758274339418615
76,3,2,3,0.6250597115068831,0.7465694895367753,Augmented Dynamic Optimal,1.4379699846978287
76,3,2,3,0.6250597115068831,0.7465694895367753,Upper Bound,1.5391875248317588
77,3,2,3,0.6741919836091226,0.6948195714117554,Non-Pooled,1.3114859473336025
77,3,2,3,0.6741919836091226,0.6948195714117554,Static Non-Overlapping,1.3114859473336025
77,3,2,3,0.6741919836091226,0.6948195714117554,Static Overlapping,1.3114859473336025
77,3,2,3,0.6741919836091226,0.6948195714117554,Classical Dynamic Optimal,1.3373829446670853
77,3,2,3,0.6741919836091226,0.6948195714117554,Augmented Greedy Dynamic,1.3434821648109108
77,3,2,3,0.6741919836091226,0.6948195714117554,Augmented Counting Greedy,1.3434821648109108
77,3,2,3,0.6741919836091226,0.6948195714117554,Augmented Dynamic Optimal,1.3434821648109105
77,3,2,3,0.6741919836091226,0.6948195714117554,Upper Bound,1.4603289471318703
78,3,2,3,0.6605947593459012,0.8241868242086613,Non-Pooled,1.0696708648105455
78,3,2,3,0.6605947593459012,0.8241868242086613,Static Non-Overlapping,1.2819037534728586
78,3,2,3,0.6605947593459012,0.8241868242086613,Static Overlapping,1.3061486999207492
78,3,2,3,0.6605947593459012,0.8241868242086613,Classical Dynamic Optimal,1.3061486999207492
78,3,2,3,0.6605947593459012,0.8241868242086613,Augmented Greedy Dynamic,1.3448441742436064
78,3,2,3,0.6605947593459012,0.8241868242086613,Augmented Counting Greedy,1.3448441742436064
78,3,2,3,0.6605947593459012,0.8241868242086613,Augmented Dynamic Optimal,1.3488211664694807
78,3,2,3,0.6605947593459012,0.8241868242086613,Upper Bound,1.5948186793169086
79,3,2,3,0.6571460196764539,0.4335378678934652,Non-Pooled,0.9554695116856728
79,3,2,3,0.6571460196764539,0.4335378678934652,Static Non-Overlapping,0.9554695116856728
79,3,2,3,0.6571460196764539,0.4335378678934652,Static Overlapping,0.9554695116856726
79,3,2,3,0.6571460196764539,0.4335378678934652,Classical Dynamic Optimal,0.9852572373736763
79,3,2,3,0.6571460196764539,0.4335378678934652,Augmented Greedy Dynamic,0.9554695116856727
79,3,2,3,0.6571460196764539,0.4335378678934652,Augmented Counting Greedy,0.9554695116856727
79,3,2,3,0.6571460196764539,0.4335378678934652,Augmented Dynamic Optimal,0.9871799116367596
79,3,2,3,0.6571460196764539,0.4335378678934652,Upper Bound,1.0306424079304954
80,3,2,3,0.7010066645210657,0.41757036990219437,Non-Pooled,0.5320179730269776
80,3,2,3,0.7010066645210657,0.41757036990219437,Static Non-Overlapping,0.6690102232313272
80,3,2,3,0.7010066645210657,0.41757036990219437,Static Overlapping,0.6751288859134212
80,3,2,3,0.7010066645210657,0.41757036990219437,Classical Dynamic Optimal,0.6751288859134212
80,3,2,3,0.7010066645210657,0.41757036990219437,Augmented Greedy Dynamic,0.6793505125644078
80,3,2,3,0.7010066645210657,0.41757036990219437,Augmented Counting Greedy,0.6793505125644078
80,3,2,3,0.7010066645210657,0.41757036990219437,Augmented Dynamic Optimal,0.6823592140391077
80,3,2,3,0.7010066645210657,0.41757036990219437,Upper Bound,0.7389831907486955
81,3,2,3,0.2789594589847861,0.6027240395267291,Non-Pooled,0.5098208649572915
81,3,2,3,0.2789594589847861,0.6027240395267291,Static Non-Overlapping,0.5098208649572915
81,3,2,3,0.2789594589847861,0.6027240395267291,Static Overlapping,0.5098208649572915
81,3,2,3,0.2789594589847861,0.6027240395267291,Classical Dynamic Optimal,0.5098208649572915
81,3,2,3,0.2789594589847861,0.6027240395267291,Augmented Greedy Dynamic,0.5098208649572915
81,3,2,3,0.2789594589847861,0.6027240395267291,Augmented Counting Greedy,0.5098208649572915
81,3,2,3,0.2789594589847861,0.6027240395267291,Augmented Dynamic Optimal,0.5098208649572915
81,3,2,3,0.2789594589847861,0.6027240395267291,Upper Bound,0.5371512207173317
82,3,2,3,0.578915333161016,0.8677778005855928,Non-Pooled,1.2882459453128843
82,3,2,3,0.578915333161016,0.8677778005855928,Static Non-Overlapping,1.2882459453128843
82,3,2,3,0.578915333161016,0.8677778005855928,Static Overlapping,1.2882459453128845
82,3,2,3,0.578915333161016,0.8677778005855928,Classical Dynamic Optimal,1.2882459453128843
82,3,2,3,0.578915333161016,0.8677778005855928,Augmented Greedy Dynamic,1.235690368472314
82,3,2,3,0.578915333161016,0.8677778005855928,Augmented Counting Greedy,1.235690368472314
82,3,2,3,0.578915333161016,0.8677778005855928,Augmented Dynamic Optimal,1.2882459453128843
82,3,2,3,0.578915333161016,0.8677778005855928,Upper Bound,1.5549578216962028
83,3,2,3,0.5718971795135488,0.34358487232697926,Non-Pooled,0.31566015518254886
83,3,2,3,0.5718971795135488,0.34358487232697926,Static Non-Overlapping,0.31566015518254886
83,3,2,3,0.5718971795135488,0.34358487232697926,Static Overlapping,0.3156601551825489
83,3,2,3,0.5718971795135488,0.34358487232697926,Classical Dynamic Optimal,0.32803253302247876
83,3,2,3,0.5718971795135488,0.34358487232697926,Augmented Greedy Dynamic,0.32865013726161396
83,3,2,3,0.5718971795135488,0.34358487232697926,Augmented Counting Greedy,0.32865013726161396
83,3,2,3,0.5718971795135488,0.34358487232697926,Augmented Dynamic Optimal,0.32865013726161396
83,3,2,3,0.5718971795135488,0.34358487232697926,Upper Bound,0.3497489879286552
84,3,2,3,0.6544260656993188,0.7412881292310579,Non-Pooled,0.9298835591312598
84,3,2,3,0.6544260656993188,0.7412881292310579,Static Non-Overlapping,1.0837160527709497
84,3,2,3,0.6544260656993188,0.7412881292310579,Static Overlapping,1.18846655149218
84,3,2,3,0.6544260656993188,0.7412881292310579,Classical Dynamic Optimal,1.18846655149218
84,3,2,3,0.6544260656993188,0.7412881292310579,Augmented Greedy Dynamic,1.1904572561297364
84,3,2,3,0.6544260656993188,0.7412881292310579,Augmented Counting Greedy,1.1904572561297364
84,3,2,3,0.6544260656993188,0.7412881292310579,Augmented Dynamic Optimal,1.1904629386048797
84,3,2,3,0.6544260656993188,0.7412881292310579,Upper Bound,1.324804559852188
85,3,2,3,0.8404415986804024,0.9318956720947721,Non-Pooled,1.6471729633042176
85,3,2,3,0.8404415986804024,0.9318956720947721,Static Non-Overlapping,2.1367899710435827
85,3,2,3,0.8404415986804024,0.9318956720947721,Static Overlapping,2.290098675285882
85,3,2,3,0.8404415986804024,0.9318956720947721,Classical Dynamic Optimal,2.290098675285882
85,3,2,3,0.8404415986804024,0.9318956720947721,Augmented Greedy Dynamic,2.0295078313128743
85,3,2,3,0.8404415986804024,0.9318956720947721,Augmented Counting Greedy,2.0295078313128743
85,3,2,3,0.8404415986804024,0.9318956720947721,Augmented Dynamic Optimal,2.2903441917024594
85,3,2,3,0.8404415986804024,0.9318956720947721,Upper Bound,2.3433026838426803
86,3,2,3,0.6896504139298562,0.39157483146449,Non-Pooled,0.8344653655213131
86,3,2,3,0.6896504139298562,0.39157483146449,Static Non-Overlapping,0.8344653655213131
86,3,2,3,0.6896504139298562,0.39157483146449,Static Overlapping,0.834465365521313
86,3,2,3,0.6896504139298562,0.39157483146449,Classical Dynamic Optimal,0.8893091426730497
86,3,2,3,0.6896504139298562,0.39157483146449,Augmented Greedy Dynamic,0.8903442840955479
86,3,2,3,0.6896504139298562,0.39157483146449,Augmented Counting Greedy,0.8903442840955479
86,3,2,3,0.6896504139298562,0.39157483146449,Augmented Dynamic Optimal,0.890344284095548
86,3,2,3,0.6896504139298562,0.39157483146449,Upper Bound,0.9254816828743069
87,3,2,3,0.6495103099749016,0.5516927139305424,Non-Pooled,0.6068287393380263
87,3,2,3,0.6495103099749016,0.5516927139305424,Static Non-Overlapping,0.7254325315217891
87,3,2,3,0.6495103099749016,0.5516927139305424,Static Overlapping,0.7328343876687818
87,3,2,3,0.6495103099749016,0.5516927139305424,Classical Dynamic Optimal,0.7467624762226577
87,3,2,3,0.6495103099749016,0.5516927139305424,Augmented Greedy Dynamic,0.7499813185627661
87,3,2,3,0.6495103099749016,0.5516927139305424,Augmented Counting Greedy,0.7499813185627661
87,3,2,3,0.6495103099749016,0.5516927139305424,Augmented Dynamic Optimal,0.749981318562766
87,3,2,3,0.6495103099749016,0.5516927139305424,Upper Bound,0.8253663347767501
88,3,2,3,0.5549897242405173,0.41391100358781263,Non-Pooled,0.8459573350721888
88,3,2,3,0.5549897242405173,0.41391100358781263,Static Non-Overlapping,0.8459573350721888
88,3,2,3,0.5549897242405173,0.41391100358781263,Static Overlapping,0.8459573350721888
88,3,2,3,0.5549897242405173,0.41391100358781263,Classical Dynamic Optimal,0.8459573350721888
88,3,2,3,0.5549897242405173,0.41391100358781263,Augmented Greedy Dynamic,0.845957335072189
88,3,2,3,0.5549897242405173,0.41391100358781263,Augmented Counting Greedy,0.845957335072189
88,3,2,3,0.5549897242405173,0.41391100358781263,Augmented Dynamic Optimal,0.8459573350721888
88,3,2,3,0.5549897242405173,0.41391100358781263,Upper Bound,0.8644550184308942
89,3,2,3,0.8644984358095841,0.34653764647581037,Non-Pooled,0.7697629074837811
89,3,2,3,0.8644984358095841,0.34653764647581037,Static Non-Overlapping,0.8107000539845519
89,3,2,3,0.8644984358095841,0.34653764647581037,Static Overlapping,0.8107000539845521
89,3,2,3,0.8644984358095841,0.34653764647581037,Classical Dynamic Optimal,0.810700053984552
89,3,2,3,0.8644984358095841,0.34653764647581037,Augmented Greedy Dynamic,0.7436188762639756
89,3,2,3,0.8644984358095841,0.34653764647581037,Augmented Counting Greedy,0.7436188762639756
89,3,2,3,0.8644984358095841,0.34653764647581037,Augmented Dynamic Optimal,0.810700053984552
89,3,2,3,0.8644984358095841,0.34653764647581037,Upper Bound,0.8228504978902091
90,3,2,3,0.5116032634434385,0.4097874941895345,Non-Pooled,0.3354141540999329
90,3,2,3,0.5116032634434385,0.4097874941895345,Static Non-Overlapping,0.3553653487863204
90,3,2,3,0.5116032634434385,0.4097874941895345,Static Overlapping,0.3576368740567758
90,3,2,3,0.5116032634434385,0.4097874941895345,Classical Dynamic Optimal,0.3576368740567758
90,3,2,3,0.5116032634434385,0.4097874941895345,Augmented Greedy Dynamic,0.36028423237178153
90,3,2,3,0.5116032634434385,0.4097874941895345,Augmented Counting Greedy,0.36028423237178153
90,3,2,3,0.5116032634434385,0.4097874941895345,Augmented Dynamic Optimal,0.3679188042820687
90,3,2,3,0.5116032634434385,0.4097874941895345,Upper Bound,0.4109209787791746
91,3,2,3,0.6629298257242665,0.5909353493878203,Non-Pooled,1.2054468282073403
91,3,2,3,0.6629298257242665,0.5909353493878203,Static Non-Overlapping,1.2054468282073403
91,3,2,3,0.6629298257242665,0.5909353493878203,Static Overlapping,1.2054468282073403
91,3,2,3,0.6629298257242665,0.5909353493878203,Classical Dynamic Optimal,1.2054468282073403
91,3,2,3,0.6629298257242665,0.5909353493878203,Augmented Greedy Dynamic,1.150951180147812
91,3,2,3,0.6629298257242665,0.5909353493878203,Augmented Counting Greedy,1.150951180147812
91,3,2,3,0.6629298257242665,0.5909353493878203,Augmented Dynamic Optimal,1.2054468282073403
91,3,2,3,0.6629298257242665,0.5909353493878203,Upper Bound,1.2971339769027093
92,3,2,3,0.6320568025706413,0.2674597402190006,Non-Pooled,0.5768092169453127
92,3,2,3,0.6320568025706413,0.2674597402190006,Static Non-Overlapping,0.5768092169453127
92,3,2,3,0.6320568025706413,0.2674597402190006,Static Overlapping,0.5768092169453128
92,3,2,3,0.6320568025706413,0.2674597402190006,Classical Dynamic Optimal,0.5768092169453127
92,3,2,3,0.6320568025706413,0.2674597402190006,Augmented Greedy Dynamic,0.5548756821099836
92,3,2,3,0.6320568025706413,0.2674597402190006,Augmented Counting Greedy,0.5548756821099836
92,3,2,3,0.6320568025706413,0.2674597402190006,Augmented Dynamic Optimal,0.5768092169453127
92,3,2,3,0.6320568025706413,0.2674597402190006,Upper Bound,0.5941372921706277
93,3,2,3,0.398867936485744,0.48555663439923125,Non-Pooled,0.6902845580611274
93,3,2,3,0.398867936485744,0.48555663439923125,Static Non-Overlapping,0.6902845580611274
93,3,2,3,0.398867936485744,0.48555663439923125,Static Overlapping,0.6902845580611275
93,3,2,3,0.398867936485744,0.48555663439923125,Classical Dynamic Optimal,0.6902845580611274
93,3,2,3,0.398867936485744,0.48555663439923125,Augmented Greedy Dynamic,0.6902845580611273
93,3,2,3,0.398867936485744,0.48555663439923125,Augmented Counting Greedy,0.6902845580611273
93,3,2,3,0.398867936485744,0.48555663439923125,Augmented Dynamic Optimal,0.6902845580611274
93,3,2,3,0.398867936485744,0.48555663439923125,Upper Bound,0.7138721987484891
94,3,2,3,0.5670806760945025,0.325088110109547,Non-Pooled,0.677570302564773
94,3,2,3,0.5670806760945025,0.325088110109547,Static Non-Overlapping,0.677570302564773
94,3,2,3,0.5670806760945025,0.325088110109547,Static Overlapping,0.6775703025647731
94,3,2,3,0.5670806760945025,0.325088110109547,Classical Dynamic Optimal,0.6775703025647731
94,3,2,3,0.5670806760945025,0.325088110109547,Augmented Greedy Dynamic,0.6775703025647731
94,3,2,3,0.5670806760945025,0.325088110109547,Augmented Counting Greedy,0.6775703025647731
94,3,2,3,0.5670806760945025,0.325088110109547,Augmented Dynamic Optimal,0.6775703025647731
94,3,2,3,0.5670806760945025,0.325088110109547,Upper Bound,0.6811401583382646
95,3,2,3,0.39777415006676015,0.32433297304557446,Non-Pooled,0.5349383902476057
95,3,2,3,0.39777415006676015,0.32433297304557446,Static Non-Overlapping,0.5349383902476057
95,3,2,3,0.39777415006676015,0.32433297304557446,Static Overlapping,0.5349383902476057
95,3,2,3,0.39777415006676015,0.32433297304557446,Classical Dynamic Optimal,0.5349383902476057
95,3,2,3,0.39777415006676015,0.32433297304557446,Augmented Greedy Dynamic,0.5349383902476057
95,3,2,3,0.39777415006676015,0.32433297304557446,Augmented Counting Greedy,0.5349383902476057
95,3,2,3,0.39777415006676015,0.32433297304557446,Augmented Dynamic Optimal,0.5349383902476057
95,3,2,3,0.39777415006676015,0.32433297304557446,Upper Bound,0.5355846787991518
96,3,2,3,0.23649444463466532,0.3789691964935403,Non-Pooled,0.2130833869082132
96,3,2,3,0.23649444463466532,0.3789691964935403,Static Non-Overlapping,0.2130833869082132
96,3,2,3,0.23649444463466532,0.3789691964935403,Static Overlapping,0.2130833869082132
96,3,2,3,0.23649444463466532,0.3789691964935403,Classical Dynamic Optimal,0.21308338690821324
96,3,2,3,0.23649444463466532,0.3789691964935403,Augmented Greedy Dynamic,0.2130833869082132
96,3,2,3,0.23649444463466532,0.3789691964935403,Augmented Counting Greedy,0.2130833869082132
96,3,2,3,0.23649444463466532,0.3789691964935403,Augmented Dynamic Optimal,0.21308338690821324
96,3,2,3,0.23649444463466532,0.3789691964935403,Upper Bound,0.21502897999321907
97,3,2,3,0.5298488259298625,0.4811479250323687,Non-Pooled,0.8325788336296271
97,3,2,3,0.5298488259298625,0.4811479250323687,Static Non-Overlapping,0.8325788336296271
97,3,2,3,0.5298488259298625,0.4811479250323687,Static Overlapping,0.8325788336296271
97,3,2,3,0.5298488259298625,0.4811479250323687,Classical Dynamic Optimal,0.832578833629627
97,3,2,3,0.5298488259298625,0.4811479250323687,Augmented Greedy Dynamic,0.8325788336296271
97,3,2,3,0.5298488259298625,0.4811479250323687,Augmented Counting Greedy,0.8325788336296271
97,3,2,3,0.5298488259298625,0.4811479250323687,Augmented Dynamic Optimal,0.832578833629627
97,3,2,3,0.5298488259298625,0.4811479250323687,Upper Bound,0.8498861936629307
98,3,2,3,0.3385669400660363,0.6994310319752571,Non-Pooled,0.8179705229425135
98,3,2,3,0.3385669400660363,0.6994310319752571,Static Non-Overlapping,0.8179705229425135
98,3,2,3,0.3385669400660363,0.6994310319752571,Static Overlapping,0.8179705229425136
98,3,2,3,0.3385669400660363,0.6994310319752571,Classical Dynamic Optimal,0.8179705229425135
98,3,2,3,0.3385669400660363,0.6994310319752571,Augmented Greedy Dynamic,0.8179705229425135
98,3,2,3,0.3385669400660363,0.6994310319752571,Augmented Counting Greedy,0.8179705229425135
98,3,2,3,0.3385669400660363,0.6994310319752571,Augmented Dynamic Optimal,0.8179705229425135
98,3,2,3,0.3385669400660363,0.6994310319752571,Upper Bound,0.851633438652067
99,3,2,3,0.49239023475055915,0.5563516049194591,Non-Pooled,0.5337010349480837
99,3,2,3,0.49239023475055915,0.5563516049194591,Static Non-Overlapping,0.5337010349480837
99,3,2,3,0.49239023475055915,0.5563516049194591,Static Overlapping,0.5337010349480837
99,3,2,3,0.49239023475055915,0.5563516049194591,Classical Dynamic Optimal,0.5337010349480837
99,3,2,3,0.49239023475055915,0.5563516049194591,Augmented Greedy Dynamic,0.5337010349480836
99,3,2,3,0.49239023475055915,0.5563516049194591,Augmented Counting Greedy,0.5337010349480836
99,3,2,3,0.49239023475055915,0.5563516049194591,Augmented Dynamic Optimal,0.5502052473303148
99,3,2,3,0.49239023475055915,0.5563516049194591,Upper Bound,0.5968707726629938
0,5,3,5,0.6426605327908684,0.378692069109384,Non-Pooled,0.9727981369341501
0,5,3,5,0.6426605327908684,0.378692069109384,Static Non-Overlapping,1.029253188176251
0,5,3,5,0.6426605327908684,0.378692069109384,Static Overlapping,1.0429015289601797
0,5,3,5,0.6426605327908684,0.378692069109384,Classical Dynamic Optimal,1.0429015289601795
0,5,3,5,0.6426605327908684,0.378692069109384,Augmented Greedy Dynamic,1.0267078661593096
0,5,3,5,0.6426605327908684,0.378692069109384,Augmented Counting Greedy,1.0267078661593096
0,5,3,5,0.6426605327908684,0.378692069109384,Augmented Dynamic Optimal,1.1066413613044124
0,5,3,5,0.6426605327908684,0.378692069109384,Upper Bound,1.2260196246932527
1,5,3,5,0.4164501672657351,0.4973535841726501,Non-Pooled,0.6303845080163525
1,5,3,5,0.4164501672657351,0.4973535841726501,Static Non-Overlapping,0.6309777251524995
1,5,3,5,0.4164501672657351,0.4973535841726501,Static Overlapping,0.6309777251524995
1,5,3,5,0.4164501672657351,0.4973535841726501,Classical Dynamic Optimal,0.6309777251524996
1,5,3,5,0.4164501672657351,0.4973535841726501,Augmented Greedy Dynamic,0.6309777251524995
1,5,3,5,0.4164501672657351,0.4973535841726501,Augmented Counting Greedy,0.6309777251524995
1,5,3,5,0.4164501672657351,0.4973535841726501,Augmented Dynamic Optimal,0.6656674481050265
1,5,3,5,0.4164501672657351,0.4973535841726501,Upper Bound,0.7582165169464784
2,5,3,5,0.6279683418741215,0.3806066162024787,Non-Pooled,0.8607852606598736
2,5,3,5,0.6279683418741215,0.3806066162024787,Static Non-Overlapping,0.8607852606598736
2,5,3,5,0.6279683418741215,0.3806066162024787,Static Overlapping,0.8635212370133039
2,5,3,5,0.6279683418741215,0.3806066162024787,Classical Dynamic Optimal,0.9174547212503606
2,5,3,5,0.6279683418741215,0.3806066162024787,Augmented Greedy Dynamic,0.9039498269875669
2,5,3,5,0.6279683418741215,0.3806066162024787,Augmented Counting Greedy,0.9039498269875669
2,5,3,5,0.6279683418741215,0.3806066162024787,Augmented Dynamic Optimal,0.9451199082292981
2,5,3,5,0.6279683418741215,0.3806066162024787,Upper Bound,1.020236241623668
3,5,3,5,0.5844493550696466,0.44017187030058674,Non-Pooled,0.7815090408917755
3,5,3,5,0.5844493550696466,0.44017187030058674,Static Non-Overlapping,0.7815090408917755
3,5,3,5,0.5844493550696466,0.44017187030058674,Static Overlapping,0.7815090408917758
3,5,3,5,0.5844493550696466,0.44017187030058674,Classical Dynamic Optimal,0.8064532918566596
3,5,3,5,0.5844493550696466,0.44017187030058674,Augmented Greedy Dynamic,0.7815090408917754
3,5,3,5,0.5844493550696466,0.44017187030058674,Augmented Counting Greedy,0.7815090408917756
3,5,3,5,0.5844493550696466,0.44017187030058674,Augmented Dynamic Optimal,0.8618891278562819
3,5,3,5,0.5844493550696466,0.44017187030058674,Upper Bound,0.940980386402937
4,5,3,5,0.5117295563729838,0.4360699509498923,Non-Pooled,1.0579415662656975
4,5,3,5,0.5117295563729838,0.4360699509498923,Static Non-Overlapping,1.0579415662656975
4,5,3,5,0.5117295563729838,0.4360699509498923,Static Overlapping,1.0579415662656975
4,5,3,5,0.5117295563729838,0.4360699509498923,Classical Dynamic Optimal,1.0579415662656975
4,5,3,5,0.5117295563729838,0.4360699509498923,Augmented Greedy Dynamic,0.9990125745309453
4,5,3,5,0.5117295563729838,0.4360699509498923,Augmented Counting Greedy,0.9440346361072456
4,5,3,5,0.5117295563729838,0.4360699509498923,Augmented Dynamic Optimal,1.0697912296300698
4,5,3,5,0.5117295563729838,0.4360699509498923,Upper Bound,1.1209460379623668
5,5,3,5,0.7711762297223219,0.3459964001329205,Non-Pooled,1.0285584840711144
5,5,3,5,0.7711762297223219,0.3459964001329205,Static Non-Overlapping,1.137570129404466
5,5,3,5,0.7711762297223219,0.3459964001329205,Static Overlapping,1.1375701294044662
5,5,3,5,0.7711762297223219,0.3459964001329205,Classical Dynamic Optimal,1.1375701294044662
5,5,3,5,0.7711762297223219,0.3459964001329205,Augmented Greedy Dynamic,1.0776636880911548
5,5,3,5,0.7711762297223219,0.3459964001329205,Augmented Counting Greedy,1.0714424513429954
5,5,3,5,0.7711762297223219,0.3459964001329205,Augmented Dynamic Optimal,1.175913607363641
5,5,3,5,0.7711762297223219,0.3459964001329205,Upper Bound,1.2825844122894003
6,5,3,5,0.46316535759002725,0.41425173891873657,Non-Pooled,0.7694436342174369
6,5,3,5,0.46316535759002725,0.41425173891873657,Static Non-Overlapping,0.7701502325316321
6,5,3,5,0.46316535759002725,0.41425173891873657,Static Overlapping,0.770150232531632
6,5,3,5,0.46316535759002725,0.41425173891873657,Classical Dynamic Optimal,0.7701502325316322
6,5,3,5,0.46316535759002725,0.41425173891873657,Augmented Greedy Dynamic,0.770150232531632
6,5,3,5,0.46316535759002725,0.41425173891873657,Augmented Counting Greedy,0.770150232531632
6,5,3,5,0.46316535759002725,0.41425173891873657,Augmented Dynamic Optimal,0.8013082994029452
6,5,3,5,0.46316535759002725,0.41425173891873657,Upper Bound,0.910616701811858
7,5,3,5,0.6390862409761633,0.7737032634456977,Non-Pooled,1.7714866721888163
7,5,3,5,0.6390862409761633,0.7737032634456977,Static Non-Overlapping,1.978092609886661
7,5,3,5,0.6390862409761633,0.7737032634456977,Static Overlapping,2.0342651255804096
7,5,3,5,0.6390862409761633,0.7737032634456977,Classical Dynamic Optimal,2.03426512558041
7,5,3,5,0.6390862409761633,0.7737032634456977,Augmented Greedy Dynamic,2.0178420402767965
7,5,3,5,0.6390862409761633,0.7737032634456977,Augmented Counting Greedy,2.0106186200959537
7,5,3,5,0.6390862409761633,0.7737032634456977,Augmented Dynamic Optimal,2.1527500947091656
7,5,3,5,0.6390862409761633,0.7737032634456977,Upper Bound,2.4480993806903606
8,5,3,5,0.46884197883480727,0.5874471538357723,Non-Pooled,1.212574423297525
8,5,3,5,0.46884197883480727,0.5874471538357723,Static Non-Overlapping,1.212574423297525
8,5,3,5,0.46884197883480727,0.5874471538357723,Static Overlapping,1.212574423297525
8,5,3,5,0.46884197883480727,0.5874471538357723,Classical Dynamic Optimal,1.212574423297525
8,5,3,5,0.46884197883480727,0.5874471538357723,Augmented Greedy Dynamic,1.212574423297525
8,5,3,5,0.46884197883480727,0.5874471538357723,Augmented Counting Greedy,1.212574423297525
8,5,3,5,0.46884197883480727,0.5874471538357723,Augmented Dynamic Optimal,1.3021687632660577
8,5,3,5,0.46884197883480727,0.5874471538357723,Upper Bound,1.4485886557359673
9,5,3,5,0.5756364209697509,0.49873537469844303,Non-Pooled,1.2328293508430825
9,5,3,5,0.5756364209697509,0.49873537469844303,Static Non-Overlapping,1.2380933868687305
9,5,3,5,0.5756364209697509,0.49873537469844303,Static Overlapping,1.2380933868687305
9,5,3,5,0.5756364209697509,0.49873537469844303,Classical Dynamic Optimal,1.2539326527245878
9,5,3,5,0.5756364209697509,0.49873537469844303,Augmented Greedy Dynamic,1.2456619316845983
9,5,3,5,0.5756364209697509,0.49873537469844303,Augmented Counting Greedy,1.2456619316845983
9,5,3,5,0.5756364209697509,0.49873537469844303,Augmented Dynamic Optimal,1.2853431558866235
9,5,3,5,0.5756364209697509,0.49873537469844303,Upper Bound,1.3607551675550251
10,5,3,5,0.7622859623661017,0.6449743222757433,Non-Pooled,1.8966252813072482
10,5,3,5,0.7622859623661017,0.6449743222757433,Static Non-Overlapping,2.155644366868513
10,5,3,5,0.7622859623661017,0.6449743222757433,Static Overlapping,2.1957726309489867
10,5,3,5,0.7622859623661017,0.6449743222757433,Classical Dynamic Optimal,2.260867582956104
10,5,3,5,0.7622859623661017,0.6449743222757433,Augmented Greedy Dynamic,2.216328924491886
10,5,3,5,0.7622859623661017,0.6449743222757433,Augmented Counting Greedy,2.2232347185027623
10,5,3,5,0.7622859623661017,0.6449743222757433,Augmented Dynamic Optimal,2.3342691931188577
10,5,3,5,0.7622859623661017,0.6449743222757433,Upper Bound,2.541726870438743
11,5,3,5,0.37546684608300246,0.4196878747182008,Non-Pooled,0.5928542378007061
11,5,3,5,0.37546684608300246,0.4196878747182008,Static Non-Overlapping,0.5928542378007061
11,5,3,5,0.37546684608300246,0.4196878747182008,Static Overlapping,0.5928542378007061
11,5,3,5,0.37546684608300246,0.4196878747182008,Classical Dynamic Optimal,0.5928542378007061
11,5,3,5,0.37546684608300246,0.4196878747182008,Augmented Greedy Dynamic,0.592854237800706
11,5,3,5,0.37546684608300246,0.4196878747182008,Augmented Counting Greedy,0.5928542378007061
11,5,3,5,0.37546684608300246,0.4196878747182008,Augmented Dynamic Optimal,0.5983935942506502
11,5,3,5,0.37546684608300246,0.4196878747182008,Upper Bound,0.6856803753599118
12,5,3,5,0.30678003809953125,0.4505222922372979,Non-Pooled,0.4415221959949642
12,5,3,5,0.30678003809953125,0.4505222922372979,Static Non-Overlapping,0.44152219599496423
12,5,3,5,0.30678003809953125,0.4505222922372979,Static Overlapping,0.44152219599496423
12,5,3,5,0.30678003809953125,0.4505222922372979,Classical Dynamic Optimal,0.44152219599496423
12,5,3,5,0.30678003809953125,0.4505222922372979,Augmented Greedy Dynamic,0.4415221959949642
12,5,3,5,0.30678003809953125,0.4505222922372979,Augmented Counting Greedy,0.4415221959949642
12,5,3,5,0.30678003809953125,0.4505222922372979,Augmented Dynamic Optimal,0.4622810258250376
12,5,3,5,0.30678003809953125,0.4505222922372979,Upper Bound,0.5182352740906313
13,5,3,5,0.614611746694861,0.4392163619804913,Non-Pooled,1.06285542084396
13,5,3,5,0.614611746694861,0.4392163619804913,Static Non-Overlapping,1.1078944474813537
13,5,3,5,0.614611746694861,0.4392163619804913,Static Overlapping,1.110879197490509
13,5,3,5,0.614611746694861,0.4392163619804913,Classical Dynamic Optimal,1.1108791974905088
13,5,3,5,0.614611746694861,0.4392163619804913,Augmented Greedy Dynamic,1.10823671392946
13,5,3,5,0.614611746694861,0.4392163619804913,Augmented Counting Greedy,1.1082367139294598
13,5,3,5,0.614611746694861,0.4392163619804913,Augmented Dynamic Optimal,1.1505078420962118
13,5,3,5,0.614611746694861,0.4392163619804913,Upper Bound,1.22641696824549
14,5,3,5,0.47037222332947115,0.5406096849014684,Non-Pooled,1.2325210103942144
14,5,3,5,0.47037222332947115,0.5406096849014684,Static Non-Overlapping,1.2325210103942144
14,5,3,5,0.47037222332947115,0.5406096849014684,Static Overlapping,1.2325210103942144
14,5,3,5,0.47037222332947115,0.5406096849014684,Classical Dynamic Optimal,1.2493122387817994
