q_sano,n,G,B,u,convencion,clase,optimo,baseline_singletons,ratio_vs_singletons,tamanos_optimos,singleton_optimo,grupo_optimo,preferencia,valor_singleton_primero,valor_mejor_grupo_primero,brecha_grupo_individual
0.85,12,4,3,1,posterior_zero,pathwise,6.264075,2.55,2.4565,4,False,True,solo_grupo,5.02605,6.264075,1.238025
0.85,16,4,4,1,posterior_zero,pathwise,8.3521,3.4,2.4565,4,False,True,solo_grupo,7.114075,8.3521,1.238025
0.85,20,4,5,1,posterior_zero,pathwise,10.440125,4.25,2.4565,4,False,True,solo_grupo,9.2021,10.440125,1.238025
0.85,24,4,6,1,posterior_zero,pathwise,12.52815,5.1,2.4565,4,False,True,solo_grupo,11.290125,12.52815,1.238025
0.85,28,4,7,1,posterior_zero,pathwise,14.61617499999999,5.95,2.4565,4,False,True,solo_grupo,13.37815,14.616175,1.238025
0.85,32,4,8,1,posterior_zero,pathwise,16.70419999999999,6.8,2.4565,4,False,True,solo_grupo,15.466175,16.70419999999999,1.238025
0.9,8,4,2,1,posterior_zero,pathwise,5.2488,1.8,2.916,4,False,True,solo_grupo,3.5244,5.2488,1.7244
0.9,12,4,3,1,posterior_zero,pathwise,7.8732,2.7,2.916,4,False,True,solo_grupo,6.1488,7.8732,1.7244
0.9,16,4,4,1,posterior_zero,pathwise,10.4976,3.6,2.916,4,False,True,solo_grupo,8.7732,10.4976,1.7244
0.9,20,4,5,1,posterior_zero,pathwise,13.122,4.5,2.916,4,False,True,solo_grupo,11.3976,13.122,1.7244
0.9,24,4,6,1,posterior_zero,pathwise,15.74639999999999,5.4,2.916,4,False,True,solo_grupo,14.022,15.7464,1.7244
0.9,28,4,7,1,posterior_zero,pathwise,18.37079999999999,6.3,2.916,4,False,True,solo_grupo,16.64639999999999,18.37079999999999,1.7244
0.9,32,4,8,1,posterior_zero,pathwise,20.99519999999999,7.2,2.916,4,False,True,solo_grupo,19.27079999999999,20.99519999999999,1.7244
0.95,8,4,2,1,posterior_zero,pathwise,6.51605,1.9,3.4295,4,False,True,solo_grupo,4.208025,6.51605,2.308025
0.95,12,4,3,1,posterior_zero,pathwise,9.774075,2.85,3.4295,4,False,True,solo_grupo,7.46605,9.774075,2.308025
0.95,16,4,4,1,posterior_zero,pathwise,13.0321,3.8,3.4295,4,False,True,solo_grupo,10.724075,13.0321,2.308025
0.95,20,4,5,1,posterior_zero,pathwise,16.290125,4.75,3.4295,4,False,True,solo_grupo,13.9821,16.290125,2.308025
0.95,24,4,6,1,posterior_zero,pathwise,19.54815,5.7,3.4295,4,False,True,solo_grupo,17.240125,19.54815,2.308025
0.95,28,4,7,1,posterior_zero,pathwise,22.806175,6.65,3.4295,4,False,True,solo_grupo,20.49815,22.806175,2.308025
0.95,32,4,8,1,posterior_zero,pathwise,26.0642,7.6,3.4295,4,False,True,solo_grupo,23.756175,26.0642,2.308025
0.05,10,5,2,1,posterior_zero,pathwise,0.14525,0.1,1.4525,2,False,True,solo_grupo,0.1,0.14525,0.04525
0.05,15,5,3,1,posterior_zero,pathwise,0.309508565625,0.15,2.0633904375,4,False,True,solo_grupo,0.19525,0.309508565625,0.114258565625
0.05,20,5,4,1,posterior_zero,pathwise,0.48701714510752,0.2,2.435085725538,5,False,True,solo_grupo,0.359508565625,0.48701714510752,0.12750857948252
0.05,25,5,5,1,posterior_zero,pathwise,0.65014380151392,0.25,2.600575206056,5,False,True,solo_grupo,0.53701714510752,0.65014380151392,0.1131266564064
0.05,30,5,6,1,posterior_zero,pathwise,0.80628081621587,0.3,2.68760272072,5,False,True,solo_grupo,0.70014380151392,0.80628081621587,0.10613701470195
0.05,35,5,7,1,posterior_zero,pathwise,0.96527868606533,0.35,2.757939103044,5,False,True,solo_grupo,0.85628081621587,0.96527868606533,0.10899786984945
0.05,40,5,8,1,posterior_zero,pathwise,1.12650639421466,0.4,2.816265985537,5,False,True,solo_grupo,1.01527868606533,1.12650639421466,0.11122770814934
0.1,10,5,2,1,posterior_zero,pathwise,0.282,0.2,1.41,2,False,True,solo_grupo,0.2,0.282,0.082
0.1,15,5,3,1,posterior_zero,pathwise,0.5542684,0.3,1.847561333333,4,False,True,solo_grupo,0.382,0.5542684,0.1722684
0.1,20,5,4,1,posterior_zero,pathwise,0.8176996902,0.4,2.0442492255,5,False,True,solo_grupo,0.6542684,0.8176996902,0.1634312902
0.1,25,5,5,1,posterior_zero,pathwise,1.0615876411031,0.5,2.123175282206,5,False,True,solo_grupo,0.9176996902,1.0615876411031,0.1438879509031
0.1,30,5,6,1,posterior_zero,pathwise,1.296658345242,0.6,2.16109724207,5,False,True,solo_grupo,1.1615876411031,1.296658345242,0.1350707041389
0.1,35,5,7,1,posterior_zero,pathwise,1.54199355310738,0.7,2.202847933011,5,False,True,solo_grupo,1.396658345242,1.54199355310738,0.14533520786538
0.1,40,5,8,1,posterior_zero,pathwise,1.79078541507548,0.8,2.238481768844,5,False,True,solo_grupo,1.64199355310738,1.79078541507548,0.14879186196811
0.15,10,5,2,1,posterior_zero,pathwise,0.41175,0.3,1.3725,2,False,True,solo_grupo,0.3,0.41175,0.11175
0.15,15,5,3,1,posterior_zero,pathwise,0.754996396875,0.45,1.677769770833,4,False,True,solo_grupo,0.56175,0.754996396875,0.193246396875
0.15,20,5,4,1,posterior_zero,pathwise,1.06487457669715,0.6,1.774790961162,4,False,True,solo_grupo,0.904996396875,1.06487457669715,0.15987817982215
0.15,25,5,5,1,posterior_zero,pathwise,1.37216419341658,0.75,1.829552257889,5,False,True,solo_grupo,1.21487457669715,1.37216419341658,0.15728961671943
0.15,30,5,6,1,posterior_zero,pathwise,1.67121962424885,0.9,1.85691069361,4,False,True,solo_grupo,1.52216419341658,1.67121962424885,0.14905543083227
0.15,35,5,7,1,posterior_zero,pathwise,1.98009013365881,1.05,1.885800127294,4,False,True,solo_grupo,1.82121962424885,1.98009013365881,0.15887050940996
0.15,40,5,8,1,posterior_zero,pathwise,2.28831241236219,1.2,1.906927010302,5,False,True,solo_grupo,2.13009013365881,2.28831241236219,0.15822227870338
0.2,10,5,2,1,posterior_zero,pathwise,0.536,0.4,1.34,2,False,True,solo_grupo,0.4,0.536,0.136
0.2,15,5,3,1,posterior_zero,pathwise,0.9282432,0.6,1.547072,4,False,True,solo_grupo,0.736,0.9282432,0.1922432
0.2,20,5,4,1,posterior_zero,pathwise,1.29617680384,0.8,1.6202210048,4,False,True,solo_grupo,1.1282432,1.29617680384,0.16793360384
0.2,25,5,5,1,posterior_zero,pathwise,1.65017621757952,1.0,1.65017621758,5,False,True,solo_grupo,1.49617680384,1.65017621757952,0.15399941373952
0.2,30,5,6,1,posterior_zero,pathwise,2.01426031366531,1.2,1.678550261388,4,False,True,solo_grupo,1.85017621757952,2.01426031366531,0.16408409608579
0.2,35,5,7,1,posterior_zero,pathwise,2.37621285654241,1.4,1.69729489753,4,False,True,solo_grupo,2.21426031366531,2.37621285654241,0.16195254287711
0.2,40,5,8,1,posterior_zero,pathwise,2.73279673692966,1.6,1.707997960581,4,False,True,solo_grupo,2.57621285654241,2.73279673692966,0.15658388038725
0.25,10,5,2,1,posterior_zero,pathwise,0.65625,0.5,1.3125,2,False,True,solo_grupo,0.5,0.65625,0.15625
0.25,15,5,3,1,posterior_zero,pathwise,1.087158203125,0.75,1.449544270833,4,False,True,solo_grupo,0.90625,1.087158203125,0.180908203125
0.25,20,5,4,1,posterior_zero,pathwise,1.51156044006348,1.0,1.511560440063,4,False,True,solo_grupo,1.337158203125,1.51156044006348,0.17440223693848
0.25,25,5,5,1,posterior_zero,pathwise,1.9241444543004,1.25,1.53931556344,5,False,True,solo_grupo,1.76156044006348,1.9241444543004,0.16258401423693
0.25,30,5,6,1,posterior_zero,pathwise,2.33933122089365,1.5,1.559554147262,4,False,True,solo_grupo,2.1741444543004,2.33933122089366,0.16518676659325
0.25,35,5,7,1,posterior_zero,pathwise,2.75078474583688,1.75,1.571876997621,4,False,True,solo_grupo,2.58933122089366,2.75078474583688,0.16145352494323
0.25,40,5,8,1,posterior_zero,pathwise,3.16226757041324,2.0,1.581133785207,4,False,True,solo_grupo,3.00078474583688,3.16226757041324,0.16148282457636
0.3,10,5,2,1,posterior_zero,pathwise,0.774,0.6,1.29,2,False,True,solo_grupo,0.6,0.774,0.174
0.3,15,5,3,1,posterior_zero,pathwise,1.24938,0.9,1.3882,3,False,True,solo_grupo,1.074,1.24938,0.17538
0.3,20,5,4,1,posterior_zero,pathwise,1.738105716,1.2,1.44842143,4,False,True,solo_grupo,1.54938,1.738105716,0.188725716
0.3,25,5,5,1,posterior_zero,pathwise,2.2208945961954,1.5,1.480596397464,5,False,True,solo_grupo,2.038105716,2.2208945961954,0.1827888801954
0.3,30,5,6,1,posterior_zero,pathwise,2.6717247463237,1.8,1.484291525735,4,False,True,solo_grupo,2.5208945961954,2.6717247463237,0.1508301501283
0.3,35,5,7,1,posterior_zero,pathwise,3.14121764094575,2.1,1.49581792426,4,False,True,solo_grupo,2.9717247463237,3.14121764094575,0.16949289462205
0.3,40,5,8,1,posterior_zero,pathwise,3.61588693700821,2.4,1.506619557087,4,False,True,solo_grupo,3.44121764094575,3.61588693700822,0.17466929606246
0.35,10,5,2,1,posterior_zero,pathwise,0.89075,0.7,1.2725,2,False,True,solo_grupo,0.7,0.89075,0.19075
0.35,15,5,3,1,posterior_zero,pathwise,1.412438125,1.05,1.345179166667,3,False,True,solo_grupo,1.24075,1.412438125,0.171688125
0.35,20,5,4,1,posterior_zero,pathwise,1.97645282641406,1.4,1.411752018867,4,False,True,solo_grupo,1.762438125,1.97645282641406,0.21401470141406
0.35,25,5,5,1,posterior_zero,pathwise,2.51929306861757,1.75,1.43959603921,5,False,True,solo_grupo,2.32645282641406,2.51929306861757,0.19284024220351
0.35,30,5,6,1,posterior_zero,pathwise,3.02518958881035,2.1,1.440566470862,4,False,True,solo_grupo,2.86929306861757,3.02518958881035,0.15589652019278
0.35,35,5,7,1,posterior_zero,pathwise,3.55018770137293,2.45,1.449056204642,4,False,True,solo_grupo,3.37518958881035,3.55018770137293,0.17499811256258
0.35,40,5,8,1,posterior_zero,pathwise,4.08665696932673,2.8,1.459520346188,4,False,True,solo_grupo,3.90018770137293,4.08665696932673,0.1864692679538
0.4,10,5,2,1,posterior_zero,pathwise,1.008,0.8,1.26,2,False,True,solo_grupo,0.8,1.008,0.208
0.4,15,5,3,1,posterior_zero,pathwise,1.57824,1.2,1.3152,3,False,True,solo_grupo,1.408,1.57824,0.17024
0.4,20,5,4,1,posterior_zero,pathwise,2.222344192,1.6,1.38896512,4,False,True,solo_grupo,1.97824,2.222344192,0.244104192
0.4,25,5,5,1,posterior_zero,pathwise,2.8196126490624,2.0,1.409806324531,5,False,True,solo_grupo,2.622344192,2.8196126490624,0.1972684570624
0.4,30,5,6,1,posterior_zero,pathwise,3.39713692956885,2.4,1.415473720654,4,False,True,solo_grupo,3.2196126490624,3.39713692956885,0.17752428050645
0.4,35,5,7,1,posterior_zero,pathwise,3.98548411539127,2.8,1.423387184068,4,False,True,solo_grupo,3.79713692956885,3.98548411539127,0.18834718582242
0.4,40,5,8,1,posterior_zero,pathwise,4.58680122400706,3.2,1.433375382502,4,False,True,solo_grupo,4.38548411539127,4.58680122400706,0.2013171086158
0.45,10,5,2,1,posterior_zero,pathwise,1.12725,0.9,1.2525,2,False,True,solo_grupo,0.9,1.12725,0.22725
0.45,15,5,3,1,posterior_zero,pathwise,1.797588534375,1.35,1.3315470625,4,False,True,solo_grupo,1.57725,1.797588534375,0.220338534375
0.45,20,5,4,1,posterior_zero,pathwise,2.50537674261832,1.8,1.391875968121,4,False,True,solo_grupo,2.247588534375,2.50537674261832,0.25778820824332
0.45,25,5,5,1,posterior_zero,pathwise,3.15340388647691,2.25,1.401512838434,5,False,True,solo_grupo,2.95537674261832,3.15340388647691,0.19802714385859
0.45,30,5,6,1,posterior_zero,pathwise,3.8062720222683,2.7,1.409730378618,4,False,True,solo_grupo,3.60340388647691,3.8062720222683,0.20286813579139
0.45,35,5,7,1,posterior_zero,pathwise,4.47383786197327,3.15,1.420265987928,4,False,True,solo_grupo,4.2562720222683,4.47383786197327,0.21756583970497
0.45,40,5,8,1,posterior_zero,pathwise,5.14554151502884,3.6,1.429317087508,4,False,True,solo_grupo,4.92383786197327,5.14554151502884,0.22170365305556
0.5,10,5,2,1,posterior_zero,pathwise,1.25,1.0,1.25,2,False,True,solo_grupo,1.0,1.25,0.25
0.5,15,5,3,1,posterior_zero,pathwise,2.03125,1.5,1.354166666667,4,False,True,solo_grupo,1.75,2.03125,0.28125
0.5,20,5,4,1,posterior_zero,pathwise,2.79296875,2.0,1.396484375,4,False,True,solo_grupo,2.53125,2.79296875,0.26171875
0.5,25,5,5,1,posterior_zero,pathwise,3.5423583984375,2.5,1.416943359375,5,False,True,solo_grupo,3.29296875,3.5423583984375,0.2493896484375
0.5,30,5,6,1,posterior_zero,pathwise,4.26517868041992,3.0,1.421726226807,5,False,True,solo_grupo,4.0423583984375,4.26517868041992,0.22282028198242
0.5,35,5,7,1,posterior_zero,pathwise,5.00566804409027,3.5,1.43019086974,5,False,True,solo_grupo,4.76517868041992,5.00566804409027,0.24048936367035
0.5,40,5,8,1,posterior_zero,pathwise,5.75253192707896,4.0,1.43813298177,5,False,True,solo_grupo,5.50566804409027,5.75253192707896,0.24686388298869
0.55,10,5,2,1,posterior_zero,pathwise,1.4114574375,1.1,1.283143125,4,False,True,solo_grupo,1.155,1.4114574375,0.2564574375
0.55,15,5,3,1,posterior_zero,pathwise,2.29861774596953,1.65,1.393101664224,4,False,True,solo_grupo,1.9614574375,2.29861774596953,0.33716030846953
0.55,20,5,4,1,posterior_zero,pathwise,3.17095516729039,2.2,1.441343257859,5,False,True,solo_grupo,2.84861774596953,3.17095516729039,0.32233742132086
0.55,25,5,5,1,posterior_zero,pathwise,4.02255003026421,2.75,1.462745465551,5,False,True,solo_grupo,3.72095516729039,4.0225500302642,0.30159486297382
0.55,30,5,6,1,posterior_zero,pathwise,4.84588984736267,3.3,1.468451468898,5,False,True,solo_grupo,4.5725500302642,4.84588984736267,0.27333981709847
0.55,35,5,7,1,posterior_zero,pathwise,5.68085447851583,3.85,1.475546617796,5,False,True,solo_grupo,5.39588984736267,5.68085447851583,0.28496463115316
0.55,40,5,8,1,posterior_zero,pathwise,6.52439900571684,4.4,1.482817955845,5,False,True,solo_grupo,6.23085447851583,6.52439900571684,0.29354452720101
0.6,10,5,2,1,posterior_zero,pathwise,1.680768,1.2,1.40064,4,False,True,solo_grupo,1.32,1.680768,0.360768
0.6,15,5,3,1,posterior_zero,pathwise,2.6732123136,1.8,1.485117952,5,False,True,solo_grupo,2.280768,2.6732123136,0.3924443136
0.6,20,5,4,1,posterior_zero,pathwise,3.63618719465472,2.4,1.515077997773,5,False,True,solo_grupo,3.2732123136,3.63618719465472,0.36297488105472
0.6,25,5,5,1,posterior_zero,pathwise,4.58671588738361,3.0,1.528905295795,5,False,True,solo_grupo,4.23618719465472,4.58671588738361,0.35052869272889
0.6,30,5,6,1,posterior_zero,pathwise,5.52387409438792,3.6,1.534409470663,5,False,True,solo_grupo,5.18671588738361,5.52387409438792,0.33715820700431
0.6,35,5,7,1,posterior_zero,pathwise,6.465183106218,4.2,1.539329311004,5,False,True,solo_grupo,6.12387409438792,6.465183106218,0.34130901183008
0.6,40,5,8,1,posterior_zero,pathwise,7.40821921856341,4.8,1.543379003867,5,False,True,solo_grupo,7.065183106218,7.40821921856341,0.34303611234541
0.65,10,5,2,1,posterior_zero,pathwise,2.003093625,1.3,1.54084125,4,False,True,solo_grupo,1.495,2.003093625,0.508093625
0.65,15,5,3,1,posterior_zero,pathwise,3.10040420352813,1.95,1.589950873604,4,False,True,solo_grupo,2.653093625,3.10040420352812,0.44731057852812
0.65,20,5,4,1,posterior_zero,pathwise,4.19817208487665,2.6,1.614681571106,4,False,True,solo_grupo,3.75040420352812,4.19817208487665,0.44776788134852
0.65,25,5,5,1,posterior_zero,pathwise,5.28166107651964,3.25,1.625126485083,4,False,True,solo_grupo,4.84817208487665,5.28166107651964,0.43348899164299
0.65,30,5,6,1,posterior_zero,pathwise,6.3619591532261,3.9,1.63127157775,4,False,True,solo_grupo,5.93166107651964,6.3619591532261,0.43029807670646
0.65,35,5,7,1,posterior_zero,pathwise,7.438140813038,4.55,1.634756222646,4,False,True,solo_grupo,7.0119591532261,7.438140813038,0.4261816598119
0.65,40,5,8,1,posterior_zero,pathwise,8.5126162320248,5.2,1.637041583082,4,False,True,solo_grupo,8.088140813038,8.5126162320248,0.42447541898679
0.7,10,5,2,1,posterior_zero,pathwise,2.3890636,1.4,1.706474,4,False,True,solo_grupo,1.729,2.3890636,0.6600636
0.7,15,5,3,1,posterior_zero,pathwise,3.66971008446,2.1,1.7474809926,5,False,True,solo_grupo,3.0890636,3.66971008446,0.58064648446
0.7,20,5,4,1,posterior_zero,pathwise,4.95189043175773,2.8,1.768532297056,5,False,True,solo_grupo,4.36971008446,4.95189043175773,0.58218034729773
0.7,25,5,5,1,posterior_zero,pathwise,6.23237520671629,3.5,1.78067863049,5,False,True,solo_grupo,5.65189043175773,6.23237520671629,0.58048477495856
0.7,30,5,6,1,posterior_zero,pathwise,7.51012170992931,4.2,1.78812421665,5,False,True,solo_grupo,6.93237520671629,7.51012170992931,0.57774650321302
0.7,35,5,7,1,posterior_zero,pathwise,8.78491048097922,4.9,1.792838873669,5,False,True,solo_grupo,8.21012170992931,8.78491048097922,0.57478877104991
0.7,40,5,8,1,posterior_zero,pathwise,10.05790618924084,5.6,1.79605467665,5,False,True,solo_grupo,9.48491048097922,10.05790618924084,0.57299570826162
0.75,10,5,2,1,posterior_zero,pathwise,2.90080261230469,1.5,1.933868408203,5,False,True,solo_grupo,2.015625,2.90080261230469,0.88517761230469
0.75,15,5,3,1,posterior_zero,pathwise,4.4058867841959,2.25,1.958171904087,5,False,True,solo_grupo,3.65080261230469,4.4058867841959,0.75508417189121
0.75,20,5,4,1,posterior_zero,pathwise,5.95606910441711,3.0,1.985356368139,5,False,True,solo_grupo,5.1558867841959,5.95606910441711,0.80018232022121
0.75,25,5,5,1,posterior_zero,pathwise,7.48711524284319,3.75,1.996564064758,5,False,True,solo_grupo,6.70606910441711,7.48711524284319,0.78104613842608
0.75,30,5,6,1,posterior_zero,pathwise,9.02393899296968,4.5,2.005319776215,5,False,True,solo_grupo,8.23711524284319,9.02393899296968,0.78682375012649
0.75,35,5,7,1,posterior_zero,pathwise,10.55718948203426,5.25,2.010893234673,5,False,True,solo_grupo,9.77393899296968,10.55718948203426,0.78325048906458
0.75,40,5,8,1,posterior_zero,pathwise,12.09079120915059,6.0,2.015131868192,5,False,True,solo_grupo,11.30718948203426,12.09079120915059,0.78360172711633
0.8,10,5,2,1,posterior_zero,pathwise,3.58875136,1.6,2.2429696,5,False,True,solo_grupo,2.4384,3.58875136,1.15035136
0.8,15,5,3,1,posterior_zero,pathwise,5.411327442944,2.4,2.254719767893,5,False,True,solo_grupo,4.38875136,5.411327442944,1.022576082944
0.8,20,5,4,1,posterior_zero,pathwise,7.28624027937014,3.2,2.276950087303,5,False,True,solo_grupo,6.211327442944,7.28624027937014,1.07491283642614
0.8,25,5,5,1,posterior_zero,pathwise,9.13971598156999,4.0,2.284928995392,5,False,True,solo_grupo,8.08624027937014,9.13971598156999,1.05347570219985
0.8,30,5,6,1,posterior_zero,pathwise,11.00197233394893,4.8,2.292077569573,5,False,True,solo_grupo,9.93971598157,11.00197233394894,1.06225635237894
0.8,35,5,7,1,posterior_zero,pathwise,12.86063213201452,5.6,2.296541452145,5,False,True,solo_grupo,11.80197233394894,12.86063213201452,1.05865979806559
0.8,40,5,8,1,posterior_zero,pathwise,14.72076507872686,6.4,2.300119543551,5,False,True,solo_grupo,13.66063213201452,14.72076507872686,1.06013294671233
0.85,10,5,2,1,posterior_zero,pathwise,4.50810082643799,1.7,2.651824015552,5,False,True,solo_grupo,3.0685265625,4.50810082643799,1.43957426393799
0.85,15,5,3,1,posterior_zero,pathwise,6.7698595822269,2.55,2.654846894991,5,False,True,solo_grupo,5.35810082643799,6.7698595822269,1.41175875578892
0.85,20,5,4,1,posterior_zero,pathwise,9.04250823984138,3.4,2.659561247012,5,False,True,solo_grupo,7.6198595822269,9.04250823984138,1.42264865761447
0.85,25,5,5,1,posterior_zero,pathwise,11.31089344984473,4.25,2.661386694081,5,False,True,solo_grupo,9.89250823984138,11.31089344984473,1.41838521000335
0.85,30,5,6,1,posterior_zero,pathwise,13.58094781957274,5.1,2.662930945014,5,False,True,solo_grupo,12.16089344984473,13.58094781957274,1.42005436972802
0.85,35,5,7,1,posterior_zero,pathwise,15.85034870544437,5.95,2.663924152176,5,False,True,solo_grupo,14.43094781957274,15.85034870544437,1.41940088587162
0.85,40,5,8,1,posterior_zero,pathwise,18.12000543330898,6.8,2.664706681369,5,False,True,solo_grupo,16.70034870544437,18.12000543330898,1.41965672786461
0.9,10,5,2,1,posterior_zero,pathwise,5.9049,1.8,3.2805,5,False,True,solo_grupo,3.85245,5.9049,2.05245
0.9,15,5,3,1,posterior_zero,pathwise,8.85735,2.7,3.2805,5,False,True,solo_grupo,6.8049,8.85735,2.05245
0.9,20,5,4,1,posterior_zero,pathwise,11.8098,3.6,3.2805,5,False,True,solo_grupo,9.75735,11.8098,2.05245
0.9,25,5,5,1,posterior_zero,pathwise,14.76225,4.5,3.2805,5,False,True,solo_grupo,12.7098,14.76225,2.05245
0.9,30,5,6,1,posterior_zero,pathwise,17.7147,5.4,3.2805,5,False,True,solo_grupo,15.66225,17.7147,2.05245
0.9,35,5,7,1,posterior_zero,pathwise,20.66715,6.3,3.2805,5,False,True,solo_grupo,18.6147,20.66715,2.05245
0.9,40,5,8,1,posterior_zero,pathwise,23.61960000000001,7.2,3.2805,5,False,True,solo_grupo,21.56715,23.6196,2.05245
0.95,10,5,2,1,posterior_zero,pathwise,7.737809375,1.9,4.07253125,5,False,True,solo_grupo,4.8189046875,7.737809375,2.9189046875
0.95,15,5,3,1,posterior_zero,pathwise,11.60671406249999,2.85,4.07253125,5,False,True,solo_grupo,8.687809375,11.6067140625,2.9189046875
0.95,20,5,4,1,posterior_zero,pathwise,15.47561874999999,3.8,4.07253125,5,False,True,solo_grupo,12.5567140625,15.47561874999999,2.9189046875
0.95,25,5,5,1,posterior_zero,pathwise,19.34452343749999,4.75,4.07253125,5,False,True,solo_grupo,16.42561874999999,19.34452343749999,2.9189046875
0.95,30,5,6,1,posterior_zero,pathwise,23.21342812499999,5.7,4.07253125,5,False,True,solo_grupo,20.29452343749999,23.21342812499998,2.9189046875
0.95,35,5,7,1,posterior_zero,pathwise,27.08233281249998,6.65,4.07253125,5,False,True,solo_grupo,24.16342812499998,27.08233281249998,2.9189046875
0.95,40,5,8,1,posterior_zero,pathwise,30.95123749999998,7.6,4.07253125,5,False,True,solo_grupo,28.03233281249998,30.95123749999998,2.9189046875
0.05,16,8,2,1,posterior_zero,pathwise,0.14525,0.1,1.4525,2,False,True,solo_grupo,0.1,0.14525,0.04525
0.05,24,8,3,1,posterior_zero,pathwise,0.309508565625,0.15,2.0633904375,4,False,True,solo_grupo,0.19525,0.309508565625,0.114258565625
0.05,32,8,4,1,posterior_zero,pathwise,0.55710142284694,0.2,2.785507114235,8,False,True,solo_grupo,0.359508565625,0.55710142284694,0.19759285722194
0.05,40,8,5,1,posterior_zero,pathwise,0.76094533576492,0.25,3.04378134306,8,False,True,solo_grupo,0.60710142284694,0.76094533576492,0.15384391291798
0.05,48,8,6,1,posterior_zero,pathwise,0.9462619825758,0.3,3.154206608586,8,False,True,solo_grupo,0.81094533576492,0.9462619825758,0.13531664681088
0.05,56,8,7,1,posterior_zero,pathwise,1.12328273364023,0.35,3.209379238972,8,False,True,solo_grupo,0.9962619825758,1.12328273364023,0.12702075106443
0.05,64,8,8,1,posterior_zero,pathwise,1.31970699781549,0.4,3.299267494539,8,False,True,solo_grupo,1.17328273364023,1.31970699781549,0.14642426417527
0.1,16,8,2,1,posterior_zero,pathwise,0.282,0.2,1.41,2,False,True,solo_grupo,0.2,0.282,0.082
0.1,24,8,3,1,posterior_zero,pathwise,0.5542684,0.3,1.847561333333,4,False,True,solo_grupo,0.382,0.5542684,0.1722684
0.1,32,8,4,1,posterior_zero,pathwise,0.86929488732185,0.4,2.173237218305,8,False,True,solo_grupo,0.6542684,0.86929488732185,0.21502648732185
0.1,40,8,5,1,posterior_zero,pathwise,1.1360894503251,0.5,2.27217890065,8,False,True,solo_grupo,0.96929488732185,1.1360894503251,0.16679456300325
0.1,48,8,6,1,posterior_zero,pathwise,1.39945349753794,0.6,2.332422495897,8,False,True,solo_grupo,1.2360894503251,1.39945349753794,0.16336404721285
0.1,56,8,7,1,posterior_zero,pathwise,1.6630376582618,0.7,2.375768083231,8,False,True,solo_grupo,1.49945349753794,1.6630376582618,0.16358416072385
0.1,64,8,8,1,posterior_zero,pathwise,1.95086479409348,0.8,2.438580992617,8,False,True,solo_grupo,1.7630376582618,1.95086479409348,0.18782713583168
0.15,16,8,2,1,posterior_zero,pathwise,0.41175,0.3,1.3725,2,False,True,solo_grupo,0.3,0.41175,0.11175
0.15,24,8,3,1,posterior_zero,pathwise,0.754996396875,0.45,1.677769770833,4,False,True,solo_grupo,0.56175,0.754996396875,0.193246396875
0.15,32,8,4,1,posterior_zero,pathwise,1.07871888704602,0.6,1.797864811743,6,False,True,solo_grupo,0.904996396875,1.07871888704602,0.17372249017102
0.15,40,8,5,1,posterior_zero,pathwise,1.41956384939825,0.75,1.892751799198,8,False,True,solo_grupo,1.22871888704602,1.41956384939825,0.19084496235224
0.15,48,8,6,1,posterior_zero,pathwise,1.76256122432184,0.9,1.958401360358,8,False,True,solo_grupo,1.56956384939825,1.76256122432184,0.19299737492359
0.15,56,8,7,1,posterior_zero,pathwise,2.09436441014405,1.05,1.994632771566,8,False,True,solo_grupo,1.91256122432184,2.09436441014405,0.18180318582221
0.15,64,8,8,1,posterior_zero,pathwise,2.43048858920386,1.2,2.02540715767,8,False,True,solo_grupo,2.24436441014405,2.43048858920386,0.18612417905981
0.2,16,8,2,1,posterior_zero,pathwise,0.536,0.4,1.34,2,False,True,solo_grupo,0.4,0.536,0.136
0.2,24,8,3,1,posterior_zero,pathwise,0.9282432,0.6,1.547072,4,False,True,solo_grupo,0.736,0.9282432,0.1922432
0.2,32,8,4,1,posterior_zero,pathwise,1.29617680384,0.8,1.6202210048,4,False,True,solo_grupo,1.1282432,1.29617680384,0.16793360384
0.2,40,8,5,1,posterior_zero,pathwise,1.69408584730128,1.0,1.694085847301,8,False,True,solo_grupo,1.49617680384,1.69408584730128,0.19790904346128
0.2,48,8,6,1,posterior_zero,pathwise,2.11085173808814,1.2,1.759043115073,8,False,True,solo_grupo,1.89408584730128,2.11085173808814,0.21676589078687
0.2,56,8,7,1,posterior_zero,pathwise,2.50681024033176,1.4,1.790578743094,8,False,True,solo_grupo,2.31085173808814,2.50681024033176,0.19595850224362
0.2,64,8,8,1,posterior_zero,pathwise,2.87952584024006,1.6,1.79970365015,8,False,True,solo_grupo,2.70681024033176,2.87952584024006,0.1727155999083
0.25,16,8,2,1,posterior_zero,pathwise,0.65625,0.5,1.3125,2,False,True,solo_grupo,0.5,0.65625,0.15625
0.25,24,8,3,1,posterior_zero,pathwise,1.087158203125,0.75,1.449544270833,4,False,True,solo_grupo,0.90625,1.087158203125,0.180908203125
0.25,32,8,4,1,posterior_zero,pathwise,1.51156044006348,1.0,1.511560440063,4,False,True,solo_grupo,1.337158203125,1.51156044006348,0.17440223693848
0.25,40,8,5,1,posterior_zero,pathwise,1.97294945828617,1.25,1.578359566629,6,False,True,solo_grupo,1.76156044006348,1.97294945828617,0.21138901822269
